Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
8,500	3,536	7,147	-0,982	0,0844	0,171	-0,023
8,520	3,679	7,108	-0,982	0,0878	0,170	-0,023
8,540	3,820	7,108	-2,665E-13	0,0912	0,170	0,000
8,560	3,963	7,108	-2,945	0,0946	0,170	-0,070
8,580	4,104	6,990	-4,909	0,0980	0,167	-0,117
8,600	4,243	6,912	-2,945	0,1013	0,165	-0,070
8,620	4,381	6,872	-3,927	0,1046	0,164	-0,094
8,640	4,518	6,754	-5,890	0,1078	0,161	-0,141
8,660	4,651	6,637	-5,890	0,1110	0,158	-0,141
8,680	4,783	6,519	-5,890	0,1142	0,156	-0,141
8,700	4,912	6,401	-6,872	0,1173	0,153	-0,164
8,720	5,039	6,244	-8,836	0,1203	0,149	-0,211
8,740	5,162	6,048	-9,817	0,1232	0,144	-0,234
8,760	5,281	5,851	-9,817	0,1261	0,140	-0,234
8,780	5,396	5,655	-9,817	0,1288	0,135	-0,234
8,800	5,507	5,459	-10,799	0,1315	0,130	-0,258
8,820	5,614	5,223	-11,781	0,1340	0,125	-0,281
8,840	5,716	4,987	-12,763	0,1365	0,119	-0,305
8,860	5,814	4,712	-13,744	0,1388	0,113	-0,328
8,880	5,905	4,438	-12,763	0,1410	0,106	-0,305
8,900	5,991	4,202	-12,763	0,1430	0,100	-0,305
8,920	6,073	3,927	-14,726	0,1450	0,094	-0,352
8,940	6,148	3,613	-14,726	0,1468	0,086	-0,352
8,960	6,217	3,338	-14,726	0,1484	0,080	-0,352
8,980	6,282	3,024	-15,708	0,1500	0,072	-0,375
9,000	6,338	2,710	-16,690	0,1513	0,065	-0,398
9,020	6,390	2,356	-17,671	0,1525	0,056	-0,422
9,040	6,432	2,003	-15,708	0,1536	0,048	-0,375
9,060	6,470	1,728	-15,708	0,1545	0,041	-0,375
9,080	6,502	1,374	-18,653	0,1552	0,033	-0,445
9,100	6,525	0,982	-18,653	0,1558	0,023	-0,445
9,120	6,541	0,628	-16,690	0,1561	0,015	-0,398
9,140	6,550	0,314	-16,690	0,1564	0,008	-0,398
9,160	6,553	-0,039	-17,671	0,1564	-9,375E-4	-0,422
9,180	6,549	-0,393	-15,708	0,1563	-0,009	-0,375
9,200	6,538	-0,668	-14,726	0,1561	-0,016	-0,352
9,220	6,522	-0,982	-16,690	0,1557	-0,023	-0,398
9,240	6,498	-1,335	-16,690	0,1551	-0,032	-0,398
9,260	6,469	-1,649	-14,726	0,1544	-0,039	-0,352
9,280	6,432	-1,924	-13,744	0,1536	-0,046	-0,328
9,300	6,392	-2,199	-13,744	0,1526	-0,053	-0,328
9,320	6,344	-2,474	-12,763	0,1515	-0,059	-0,305
9,340	6,293	-2,710	-12,763	0,1502	-0,065	-0,305
9,360	6,236	-2,985	-13,744	0,1489	-0,071	-0,328
9,380	6,173	-3,259	-13,744	0,1474	-0,078	-0,328
9,400	6,106	-3,534	-12,763	0,1458	-0,084	-0,305
9,420	6,032	-3,770	-11,781	0,1440	-0,090	-0,281
9,440	5,955	-4,006	-11,781	0,1422	-0,096	-0,281
9,460	5,872	-4,241	-10,799	0,1402	-0,101	-0,258
9,480	5,785	-4,438	-10,799	0,1381	-0,106	-0,258
9,500	5,694	-4,673	-10,799	0,1359	-0,112	-0,258
9,520	5,598	-4,869	-9,817	0,1337	-0,116	-0,234
9,540	5,499	-5,066	-9,817	0,1313	-0,121	-0,234
9,560	5,396	-5,262	-9,817	0,1288	-0,126	-0,234
9,580	5,289	-5,459	-8,836	0,1263	-0,130	-0,211
9,600	5,177	-5,616	-6,872	0,1236	-0,134	-0,164
9,620	5,064	-5,733	-6,872	0,1209	-0,137	-0,164
9,640	4,948	-5,890	-7,854	0,1181	-0,141	-0,188
9,660	4,829	-6,048	-6,872	0,1153	-0,144	-0,164
9,680	4,706	-6,165	-4,909	0,1124	-0,147	-0,117
9,700	4,582	-6,244	-4,909	0,1094	-0,149	-0,117
9,720	4,456	-6,362	-4,909	0,1064	-0,152	-0,117
9,740	4,328	-6,440	-3,927	0,1033	-0,154	-0,094
9,760	4,199	-6,519	-3,927	0,1002	-0,156	-0,094
9,780	4,067	-6,597	-1,963	0,0971	-0,158	-0,047
9,800	3,935	-6,597	-1,963	0,0939	-0,158	-0,047
9,820	3,803	-6,676	-2,945	0,0908	-0,159	-0,070
9,840	3,668	-6,715	-7,128E-12	0,0876	-0,160	-1,679E-13
9,860	3,534	-6,676	0,982	0,0844	-0,159	0,023
9,880	3,401	-6,676	0,000	0,0812	-0,159	0,000
9,900	3,267	-6,676	7,416E-12	0,0780	-0,159	1,769E-13
9,920	3,134	-6,676	1,963	0,0748	-0,159	0,047
9,940	3,000	-6,597	2,945	0,0716	-0,157	0,070
9,960	2,870	-6,558	1,963	0,0685	-0,157	0,047
9,980	2,738	-6,519	3,927	0,0654	-0,156	0,094
10,000	2,609	-6,401	5,890	0,0623	-0,153	0,141
10,020	2,482	-6,283	5,890	0,0593	-0,150	0,141
10,040	2,358	-6,165	4,909	0,0563	-0,147	0,117
10,060	2,235	-6,087	4,909	0,0534	-0,145	0,117
10,080	2,114	-5,969	6,872	0,0505	-0,142	0,164
10,100	1,996	-5,812	7,854	0,0477	-0,139	0,187
10,120	1,882	-5,655	7,854	0,0449	-0,135	0,188
10,140	1,770	-5,498	7,854	0,0423	-0,131	0,188
10,160	1,662	-5,341	8,836	0,0397	-0,127	0,211
10,180	1,557	-5,144	10,799	0,0372	-0,123	0,258
10,200	1,456	-4,909	10,799	0,0348	-0,117	0,258
10,220	1,360	-4,712	9,817	0,0325	-0,113	0,234
10,240	1,268	-4,516	10,799	0,0303	-0,108	0,258
10,260	1,180	-4,280	11,781	0,0282	-0,102	0,281
10,280	1,096	-4,045	11,781	0,0262	-0,097	0,281
10,300	1,018	-3,809	12,763	0,0243	-0,091	0,305
10,320	0,944	-3,534	13,744	0,0225	-0,084	0,328
10,340	0,877	-3,259	12,763	0,0209	-0,078	0,305
10,360	0,814	-3,024	12,763	0,0194	-0,072	0,305
10,380	0,756	-2,749	13,744	0,0180	-0,066	0,328
10,400	0,704	-2,474	14,726	0,0168	-0,059	0,352
10,420	0,657	-2,160	15,708	0,0157	-0,052	0,375
10,440	0,617	-1,846	14,726	0,0147	-0,044	0,352
10,460	0,583	-1,571	13,744	0,0139	-0,038	0,328
10,480	0,554	-1,296	14,726	0,0132	-0,031	0,352
10,500	0,531	-0,982	16,690	0,0127	-0,023	0,398
10,520	0,515	-0,628	16,690	0,0123	-0,015	0,398
10,540	0,506	-0,314	14,726	0,0121	-0,007	0,352
10,560	0,503	-0,039	13,744	0,0120	-9,375E-4	0,328
10,580	0,504	0,236	13,744	0,0120	0,006	0,328
10,600	0,512	0,511	13,744	0,0122	0,012	0,328
10,620	0,525	0,785	13,744	0,0125	0,019	0,328
10,640	0,543	1,060	12,763	0,0130	0,025	0,305
10,660	0,567	1,296	11,781	0,0135	0,031	0,281
10,680	0,595	1,532	11,781	0,0142	0,037	0,281
10,700	0,628	1,767	12,763	0,0150	0,042	0,305
10,720	0,666	2,042	12,763	0,0159	0,049	0,305
10,740	0,710	2,278	11,781	0,0170	0,054	0,281
10,760	0,757	2,513	11,781	0,0181	0,060	0,281
10,780	0,811	2,749	11,781	0,0194	0,066	0,281
10,800	0,867	2,985	12,763	0,0207	0,071	0,305
10,820	0,930	3,259	11,781	0,0222	0,078	0,281
10,840	0,997	3,456	9,817	0,0238	0,083	0,234
10,860	1,068	3,652	11,781	0,0255	0,087	0,281
10,880	1,144	3,927	11,781	0,0273	0,094	0,281
10,900	1,225	4,123	8,836	0,0293	0,098	0,211
10,920	1,308	4,280	9,817	0,0312	0,102	0,234
10,940	1,396	4,516	10,799	0,0333	0,108	0,258
10,960	1,489	4,712	9,817	0,0356	0,113	0,234
10,980	1,585	4,909	8,836	0,0378	0,117	0,211
11,000	1,685	5,066	7,854	0,0402	0,121	0,188
11,020	1,788	5,223	8,836	0,0427	0,125	0,211
11,040	1,894	5,419	8,836	0,0452	0,129	0,211
11,060	2,004	5,576	6,872	0,0479	0,133	0,164
11,080	2,117	5,694	5,890	0,0506	0,136	0,141
11,100	2,232	5,812	6,872	0,0533	0,139	0,164
11,120	2,350	5,969	6,872	0,0561	0,142	0,164
11,140	2,471	6,087	4,909	0,0590	0,145	0,117
11,160	2,593	6,165	4,909	0,0619	0,147	0,117
11,180	2,717	6,283	4,909	0,0649	0,150	0,117
11,200	2,845	6,362	2,945	0,0679	0,152	0,070
11,220	2,972	6,401	2,945	0,0710	0,153	0,070
11,240	3,101	6,480	3,927	0,0740	0,155	0,094
11,260	3,231	6,558	2,945	0,0771	0,157	0,070
11,280	3,363	6,597	0,982	0,0803	0,158	0,023
11,300	3,495	6,597	0,000	0,0834	0,158	0,000
11,320	3,627	6,597	-7,327E-12	0,0866	0,158	-1,749E-13
11,340	3,759	6,597	-7,327E-12	0,0897	0,157	-1,749E-13
11,360	3,891	6,597	-0,982	0,0929	0,157	-0,023
11,380	4,023	6,558	-1,963	0,0960	0,157	-0,047
11,400	4,153	6,519	-1,963	0,0992	0,156	-0,047
11,420	4,284	6,480	-2,945	0,1023	0,155	-0,070
11,440	4,412	6,401	-3,927	0,1053	0,153	-0,094
11,460	4,540	6,322	-3,927	0,1084	0,151	-0,094
11,480	4,665	6,244	-5,890	0,1114	0,149	-0,141
11,500	4,789	6,087	-6,872	0,1143	0,145	-0,164
11,520	4,909	5,969	-5,890	0,1172	0,143	-0,141
11,540	5,028	5,851	-6,872	0,1200	0,140	-0,164
11,560	5,143	5,694	-7,854	0,1228	0,136	-0,187
11,580	5,256	5,537	-8,836	0,1255	0,132	-0,211
11,600	5,364	5,341	-10,799	0,1281	0,128	-0,258
11,620	5,470	5,105	-10,799	0,1306	0,122	-0,258
11,640	5,568	4,909	-9,817	0,1329	0,117	-0,234
11,660	5,666	4,712	-10,799	0,1353	0,113	-0,258
11,680	5,757	4,477	-11,781	0,1374	0,107	-0,281
11,700	5,845	4,241	-12,763	0,1395	0,101	-0,305
11,720	5,927	3,966	-13,744	0,1415	0,095	-0,328
11,740	6,004	3,691	-13,744	0,1433	0,088	-0,328
11,760	6,074	3,416	-13,744	0,1450	0,082	-0,328
11,780	6,140	3,142	-13,744	0,1466	0,075	-0,328
11,800	6,200	2,867	-14,726	0,1480	0,068	-0,352
11,820	6,255	2,553	-15,708	0,1493	0,061	-0,375
11,840	6,302	2,238	-15,708	0,1505	0,053	-0,375
11,860	6,344	1,924	-16,690	0,1515	0,046	-0,398
11,880	6,379	1,571	-16,690	0,1523	0,038	-0,398
11,900	6,407	1,257	-16,690	0,1530	0,030	-0,398
11,920	6,429	0,903	-17,671	0,1535	0,022	-0,422
11,940	6,443	0,550	-16,690	0,1538	0,013	-0,398
11,960	6,451	0,236	-15,708	0,1540	0,006	-0,375
11,980	6,453	-0,079	-15,708	0,1541	-0,002	-0,375
12,000	6,448	-0,393	-15,708	0,1539	-0,009	-0,375
12,020	6,437	-0,707	-16,690	0,1537	-0,017	-0,398
12,040	6,420	-1,060	-16,690	0,1533	-0,025	-0,398
12,060	6,395	-1,374	-14,726	0,1527	-0,033	-0,352
12,080	6,365	-1,649	-13,744	0,1520	-0,039	-0,328
12,100	6,329	-1,924	-13,744	0,1511	-0,046	-0,328
12,120	6,288	-2,199	-14,726	0,1501	-0,053	-0,352
12,140	6,241	-2,513	-14,726	0,1490	-0,060	-0,352
12,160	6,187	-2,788	-12,763	0,1477	-0,067	-0,305
12,180	6,129	-3,024	-11,781	0,1463	-0,072	-0,281
12,200	6,066	-3,259	-12,763	0,1448	-0,078	-0,305
12,220	5,999	-3,534	-14,726	0,1432	-0,084	-0,352
12,240	5,925	-3,848	-13,744	0,1415	-0,092	-0,328
12,260	5,845	-4,084	-10,799	0,1395	-0,098	-0,258
12,280	5,762	-4,280	-10,799	0,1376	-0,102	-0,258
12,300	5,674	-4,516	-10,799	0,1355	-0,108	-0,258
12,320	5,581	-4,712	-10,799	0,1332	-0,113	-0,258
12,340	5,485	-4,948	-11,781	0,1310	-0,118	-0,281
12,360	5,383	-5,184	-9,817	0,1285	-0,124	-0,234
12,380	5,278	-5,341	-8,836	0,1260	-0,128	-0,211
12,400	5,169	-5,537	-9,817	0,1234	-0,132	-0,234
12,420	5,056	-5,733	-7,854	0,1207	-0,137	-0,187
12,440	4,940	-5,851	-6,872	0,1179	-0,140	-0,164
12,460	4,822	-6,008	-7,854	0,1151	-0,143	-0,187
12,480	4,700	-6,165	-6,872	0,1122	-0,147	-0,164
12,500	4,576	-6,283	-6,872	0,1092	-0,150	-0,164
12,520	4,448	-6,440	-5,890	0,1062	-0,154	-0,141
12,540	4,318	-6,519	-3,927	0,1031	-0,156	-0,094
12,560	4,188	-6,597	-3,927	0,1000	-0,157	-0,094
12,580	4,054	-6,676	-3,927	0,0968	-0,159	-0,094
12,600	3,921	-6,754	-3,927	0,0936	-0,161	-0,094
12,620	3,784	-6,833	-1,963	0,0903	-0,163	-0,047
12,640	3,647	-6,833	-0,982	0,0871	-0,163	-0,023
12,660	3,511	-6,872	-0,982	0,0838	-0,164	-0,023
12,680	3,373	-6,872	-7,616E-12	0,0805	-0,164	-1,818E-13
12,700	3,236	-6,872	0,000	0,0773	-0,164	0,000
12,720	3,098	-6,872	0,982	0,0740	-0,164	0,023
12,740	2,961	-6,833	1,963	0,0707	-0,163	0,047
12,760	2,824	-6,794	1,963	0,0674	-0,162	0,047
12,780	2,689	-6,754	2,945	0,0642	-0,161	0,070
12,800	2,554	-6,676	4,909	0,0610	-0,159	0,117
12,820	2,422	-6,558	4,909	0,0578	-0,157	0,117
12,840	2,292	-6,480	4,909	0,0547	-0,155	0,117
12,860	2,163	-6,362	6,872	0,0516	-0,152	0,164
12,880	2,037	-6,205	6,872	0,0486	-0,148	0,164
12,900	1,915	-6,087	6,872	0,0457	-0,145	0,164
12,920	1,794	-5,930	7,854	0,0428	-0,142	0,187
12,940	1,678	-5,773	7,854	0,0401	-0,138	0,187
12,960	1,563	-5,616	9,817	0,0373	-0,134	0,234
12,980	1,453	-5,380	10,799	0,0347	-0,128	0,258
13,000	1,348	-5,184	9,817	0,0322	-0,124	0,234
13,020	1,246	-4,987	10,799	0,0297	-0,119	0,258
13,040	1,148	-4,752	11,781	0,0274	-0,113	0,281
13,060	1,056	-4,516	11,781	0,0252	-0,108	0,281
13,080	0,968	-4,280	12,763	0,0231	-0,102	0,305
13,100	0,884	-4,006	13,744	0,0211	-0,096	0,328
13,120	0,807	-3,731	12,763	0,0193	-0,089	0,305
13,140	0,735	-3,495	13,744	0,0176	-0,083	0,328
13,160	0,668	-3,181	15,708	0,0159	-0,076	0,375
13,180	0,608	-2,867	15,708	0,0145	-0,068	0,375
13,200	0,553	-2,553	15,708	0,0132	-0,061	0,375
13,220	0,506	-2,238	15,708	0,0121	-0,053	0,375
13,240	0,463	-1,924	16,690	0,0111	-0,046	0,398
13,260	0,429	-1,571	16,690	0,0102	-0,038	0,398
13,280	0,401	-1,257	15,708	0,0096	-0,030	0,375
13,300	0,379	-0,942	17,671	0,0090	-0,022	0,422
13,320	0,363	-0,550	18,653	0,0087	-0,013	0,445
13,340	0,357	-0,196	15,708	0,0085	-0,005	0,375
13,360	0,355	0,079	14,726	0,0085	0,002	0,352
13,380	0,360	0,393	15,708	0,0086	0,009	0,375
13,400	0,371	0,707	14,726	0,0089	0,017	0,352
13,420	0,388	0,982	13,744	0,0093	0,023	0,328
13,440	0,410	1,257	13,744	0,0098	0,030	0,328
13,460	0,438	1,532	12,763	0,0105	0,037	0,305
13,480	0,471	1,767	12,763	0,0113	0,042	0,305
13,500	0,509	2,042	13,744	0,0122	0,049	0,328
13,520	0,553	2,317	13,744	0,0132	0,055	0,328
13,540	0,602	2,592	13,744	0,0144	0,062	0,328
13,560	0,657	2,867	12,763	0,0157	0,068	0,305
13,580	0,716	3,102	12,763	0,0171	0,074	0,305
13,600	0,781	3,377	13,744	0,0186	0,081	0,328
13,620	0,851	3,652	12,763	0,0203	0,087	0,305
13,640	0,927	3,888	11,781	0,0221	0,093	0,281
13,660	1,007	4,123	11,781	0,0240	0,098	0,281
13,680	1,092	4,359	11,781	0,0261	0,104	0,281
13,700	1,181	4,595	12,763	0,0282	0,110	0,305
13,720	1,275	4,869	11,781	0,0305	0,116	0,281
13,740	1,376	5,066	9,817	0,0329	0,121	0,234
13,760	1,478	5,262	10,799	0,0353	0,126	0,258
13,780	1,587	5,498	9,817	0,0379	0,131	0,234
13,800	1,698	5,655	8,836	0,0405	0,135	0,211
13,820	1,813	5,851	9,817	0,0433	0,140	0,234
13,840	1,932	6,048	8,836	0,0461	0,144	0,211
13,860	2,055	6,205	6,872	0,0491	0,148	0,164
13,880	2,180	6,322	6,872	0,0521	0,151	0,164
13,900	2,308	6,480	7,854	0,0551	0,155	0,187
13,920	2,439	6,637	6,872	0,0582	0,158	0,164
13,940	2,573	6,754	5,890	0,0614	0,161	0,141
13,960	2,710	6,872	5,890	0,0647	0,164	0,141
13,980	2,848	6,990	4,909	0,0680	0,167	0,117
14,000	2,989	7,069	2,945	0,0714	0,169	0,070
14,020	3,131	7,108	2,945	0,0747	0,170	0,070
14,040	3,274	7,186	2,945	0,0782	0,172	0,070
14,060	3,418	7,226	0,982	0,0816	0,173	0,023
14,080	3,563	7,226	0,982	0,0851	0,172	0,023
14,100	3,707	7,265	1,963	0,0885	0,173	0,047
14,120	3,853	7,304	2,887E-13	0,0920	0,174	0,000
14,140	3,999	7,265	-2,945	0,0955	0,173	-0,070
14,160	4,144	7,186	-2,945	0,0989	0,172	-0,070
14,180	4,287	7,147	-1,963	0,1023	0,171	-0,047
14,200	4,430	7,108	-2,945	0,1058	0,170	-0,070
14,220	4,571	7,029	-3,927	0,1091	0,168	-0,094
14,240	4,711	6,951	-5,890	0,1125	0,166	-0,141
14,260	4,849	6,794	-7,854	0,1158	0,162	-0,187
14,280	4,983	6,637	-5,890	0,1190	0,158	-0,141
14,300	5,115	6,558	-5,890	0,1221	0,157	-0,141
14,320	5,245	6,401	-9,817	0,1252	0,153	-0,234
14,340	5,371	6,165	-10,799	0,1282	0,147	-0,258
14,360	5,492	5,969	-9,817	0,1311	0,143	-0,234
14,380	5,609	5,773	-10,799	0,1339	0,138	-0,258
14,400	5,722	5,537	-11,781	0,1366	0,132	-0,281
14,420	5,831	5,301	-12,763	0,1392	0,127	-0,305
14,440	5,934	5,027	-13,744	0,1417	0,120	-0,328
14,460	6,032	4,752	-13,744	0,1440	0,113	-0,328
14,480	6,125	4,477	-14,726	0,1462	0,107	-0,352
14,500	6,211	4,163	-14,726	0,1483	0,099	-0,352
14,520	6,291	3,888	-14,726	0,1502	0,093	-0,352
14,540	6,366	3,574	-16,690	0,1520	0,085	-0,398
14,560	6,434	3,220	-17,671	0,1536	0,077	-0,422
14,580	6,495	2,867	-17,671	0,1551	0,068	-0,422
14,600	6,549	2,513	-17,671	0,1563	0,060	-0,422
14,620	6,596	2,160	-18,653	0,1575	0,052	-0,445
14,640	6,635	1,767	-19,635	0,1584	0,042	-0,469
14,660	6,666	1,374	-18,653	0,1591	0,033	-0,445
14,680	6,690	1,021	-18,653	0,1597	0,024	-0,445
14,700	6,707	0,628	-19,635	0,1601	0,015	-0,469
14,720	6,715	0,236	-18,653	0,1603	0,006	-0,445
14,740	6,717	-0,118	-18,653	0,1603	-0,003	-0,445
14,760	6,710	-0,511	-19,635	0,1602	-0,012	-0,469
14,780	6,696	-0,903	-18,653	0,1599	-0,022	-0,445
14,800	6,674	-1,257	-17,671	0,1593	-0,030	-0,422
14,820	6,646	-1,610	-17,671	0,1587	-0,038	-0,422
14,840	6,610	-1,963	-16,690	0,1578	-0,047	-0,398
14,860	6,568	-2,278	-15,708	0,1568	-0,054	-0,375
14,880	6,519	-2,592	-15,708	0,1556	-0,062	-0,375
14,900	6,464	-2,906	-16,690	0,1543	-0,069	-0,398
14,920	6,403	-3,259	-16,690	0,1528	-0,078	-0,398
14,940	6,333	-3,574	-14,726	0,1512	-0,085	-0,352
14,960	6,260	-3,848	-14,726	0,1494	-0,092	-0,352
14,980	6,180	-4,163	-14,726	0,1475	-0,099	-0,352
15,000	6,093	-4,438	-13,744	0,1455	-0,106	-0,328
15,020	6,002	-4,712	-13,744	0,1433	-0,113	-0,328
15,040	5,905	-4,987	-13,744	0,1410	-0,119	-0,328
15,060	5,803	-5,262	-12,763	0,1385	-0,126	-0,305
15,080	5,694	-5,498	-11,781	0,1359	-0,131	-0,281
15,100	5,583	-5,733	-11,781	0,1333	-0,137	-0,281
15,120	5,465	-5,969	-10,799	0,1305	-0,142	-0,258
15,140	5,344	-6,165	-10,799	0,1276	-0,147	-0,258
15,160	5,218	-6,401	-10,799	0,1246	-0,153	-0,258
15,180	5,088	-6,597	-8,836	0,1215	-0,158	-0,211
15,200	4,954	-6,754	-7,854	0,1183	-0,161	-0,187
15,220	4,818	-6,912	-6,872	0,1150	-0,165	-0,164
15,240	4,678	-7,029	-6,872	0,1117	-0,168	-0,164
15,260	4,536	-7,186	-7,854	0,1083	-0,172	-0,188
15,280	4,390	-7,343	-5,890	0,1048	-0,175	-0,141
15,300	4,243	-7,422	-3,927	0,1013	-0,177	-0,094
15,320	4,093	-7,501	-3,927	0,0977	-0,179	-0,094
15,340	3,943	-7,579	-3,927	0,0941	-0,181	-0,094
15,360	3,790	-7,658	-2,945	0,0905	-0,183	-0,070
15,380	3,636	-7,697	-0,982	0,0868	-0,184	-0,023
15,400	3,482	-7,697	-0,982	0,0831	-0,184	-0,023
15,420	3,329	-7,736	-0,982	0,0795	-0,185	-0,023
15,440	3,173	-7,736	0,982	0,0757	-0,185	0,023
15,460	3,019	-7,697	1,963	0,0721	-0,184	0,047
15,480	2,865	-7,658	2,945	0,0684	-0,183	0,070
15,500	2,713	-7,579	2,945	0,0648	-0,181	0,070
15,520	2,562	-7,540	2,945	0,0612	-0,180	0,070
15,540	2,411	-7,461	4,909	0,0576	-0,178	0,117
15,560	2,264	-7,343	5,890	0,0540	-0,175	0,141
15,580	2,117	-7,226	5,890	0,0505	-0,173	0,141
15,600	1,974	-7,108	6,872	0,0471	-0,170	0,164
15,620	1,833	-6,951	8,836	0,0438	-0,166	0,211
15,640	1,696	-6,754	8,836	0,0405	-0,161	0,211
15,660	1,563	-6,597	8,836	0,0373	-0,157	0,211
15,680	1,433	-6,401	9,817	0,0342	-0,153	0,234
15,700	1,307	-6,205	10,799	0,0312	-0,148	0,258
15,720	1,184	-5,969	11,781	0,0283	-0,143	0,281
15,740	1,068	-5,733	11,781	0,0255	-0,137	0,281
15,760	0,955	-5,498	12,763	0,0228	-0,131	0,305
15,780	0,848	-5,223	13,744	0,0202	-0,125	0,328
15,800	0,746	-4,948	14,726	0,0178	-0,118	0,352
15,820	0,650	-4,634	14,726	0,0155	-0,111	0,352
15,840	0,561	-4,359	14,726	0,0134	-0,104	0,352
15,860	0,476	-4,045	16,690	0,0114	-0,097	0,398
15,880	0,399	-3,691	16,690	0,0095	-0,088	0,398
15,900	0,328	-3,377	16,690	0,0078	-0,081	0,398
15,920	0,264	-3,024	17,671	0,0063	-0,072	0,422
15,940	0,207	-2,670	17,671	0,0049	-0,064	0,422
15,960	0,157	-2,317	18,653	0,0037	-0,055	0,445
15,980	0,115	-1,924	19,635	0,0027	-0,046	0,469
16,000	0,080	-1,532	19,635	0,0019	-0,037	0,469
16,020	0,053	-1,139	19,635	0,0013	-0,027	0,469
16,040	0,035	-0,746	20,617	8,2500E-4	-0,018	0,492
16,060	0,024	-0,314	19,635	5,6250E-4	-0,008	0,469
16,080	0,022	0,039	16,690	5,2500E-4	9,375E-4	0,398
16,100	0,025	0,353	16,690	6,0000E-4	0,008	0,398
16,120	0,036	0,707	17,671	8,6250E-4	0,017	0,422
16,140	0,053	1,060	16,690	0,0013	0,025	0,398
16,160	0,079	1,374	14,726	0,0019	0,033	0,352
16,180	0,108	1,649	14,726	0,0026	0,039	0,352
16,200	0,145	1,963	15,708	0,0034	0,047	0,375
16,220	0,187	2,278	15,708	0,0045	0,054	0,375
16,240	0,236	2,592	15,708	0,0056	0,062	0,375
16,260	0,291	2,906	15,708	0,0069	0,069	0,375
16,280	0,352	3,220	14,726	0,0084	0,077	0,352
16,300	0,419	3,495	14,726	0,0100	0,083	0,352
16,320	0,492	3,809	15,708	0,0117	0,091	0,375
16,340	0,572	4,123	14,726	0,0136	0,098	0,352
16,360	0,657	4,398	13,744	0,0157	0,105	0,328
16,380	0,748	4,673	13,744	0,0178	0,112	0,328
16,400	0,844	4,948	14,726	0,0201	0,118	0,352
16,420	0,946	5,262	13,744	0,0226	0,126	0,328
16,440	1,054	5,498	11,781	0,0252	0,131	0,281
16,460	1,166	5,733	11,781	0,0278	0,137	0,281
16,480	1,283	5,969	11,781	0,0306	0,143	0,281
16,500	1,404	6,205	11,781	0,0335	0,148	0,281
16,520	1,532	6,440	10,799	0,0366	0,154	0,258
16,540	1,662	6,637	9,817	0,0397	0,158	0,234
16,560	1,797	6,833	8,836	0,0429	0,163	0,211
16,580	1,935	6,990	8,836	0,0462	0,167	0,211
16,600	2,077	7,186	9,817	0,0496	0,172	0,234
16,620	2,223	7,383	7,854	0,0531	0,176	0,188
16,640	2,372	7,501	5,890	0,0566	0,179	0,141
16,660	2,523	7,618	5,890	0,0602	0,182	0,141
16,680	2,677	7,736	5,890	0,0639	0,185	0,141
16,700	2,832	7,854	4,909	0,0676	0,188	0,117
16,720	2,991	7,933	3,927	0,0714	0,189	0,094
16,740	3,149	8,011	3,927	0,0752	0,191	0,094
16,760	3,311	8,090	1,963	0,0790	0,193	0,047
16,780	3,473	8,090	1,799E-11	0,0829	0,193	4,288E-13
16,800	3,635	8,090	0,982	0,0868	0,193	0,023
16,820	3,797	8,129	0,982	0,0906	0,194	0,023
16,840	3,960	8,129	-0,982	0,0945	0,194	-0,023
16,860	4,122	8,090	-1,963	0,0984	0,193	-0,047
16,880	4,284	8,050	-3,927	0,1023	0,192	-0,094
16,900	4,444	7,933	-4,909	0,1061	0,189	-0,117
16,920	4,601	7,854	-3,927	0,1098	0,187	-0,094
16,940	4,758	7,775	-4,909	0,1136	0,186	-0,117
16,960	4,912	7,658	-6,872	0,1173	0,183	-0,164
16,980	5,064	7,501	-8,836	0,1209	0,179	-0,211
17,000	5,212	7,304	-8,836	0,1244	0,174	-0,211
17,020	5,356	7,147	-8,836	0,1279	0,171	-0,211
17,040	5,498	6,951	-10,799	0,1312	0,166	-0,258
17,060	5,634	6,715	-11,781	0,1345	0,160	-0,281
17,080	5,766	6,480	-12,763	0,1377	0,155	-0,305
17,100	5,894	6,205	-12,763	0,1407	0,148	-0,305
17,120	6,015	5,969	-12,763	0,1436	0,142	-0,305
17,140	6,132	5,694	-15,708	0,1464	0,136	-0,375
17,160	6,242	5,341	-16,690	0,1490	0,128	-0,398
17,180	6,346	5,027	-15,708	0,1515	0,120	-0,375
17,200	6,443	4,712	-16,690	0,1538	0,113	-0,398
17,220	6,535	4,359	-17,671	0,1560	0,104	-0,422
17,240	6,618	4,006	-17,671	0,1580	0,096	-0,422
17,260	6,695	3,652	-19,635	0,1598	0,087	-0,469
17,280	6,764	3,220	-20,617	0,1615	0,077	-0,492
17,300	6,824	2,827	-19,635	0,1629	0,068	-0,469
17,320	6,877	2,435	-20,617	0,1642	0,058	-0,492
17,340	6,921	2,003	-20,617	0,1652	0,048	-0,492
17,360	6,957	1,610	-20,617	0,1661	0,038	-0,492
17,380	6,985	1,178	-22,580	0,1668	0,028	-0,539
