Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Absolutdruck 1 (kPa)	Absolutdruck 2 (kPa)	1-2 Druckdifferenz (kPa)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Temperatur (°C)
449.350				-0.218	4.634	277.560	-0.0052	0.111	6.626	
449.400	150.76	99.27	51.49	0.467	15.834	82.467	0.0111	0.378	1.969	0.2
449.450				1.365	12.881	-158.651	0.0326	0.308	-3.788	
449.500				1.755	-0.031	-268.921	0.0419	-7.500E-4	-6.420	0.2
449.550				1.362	-14.012	-160.378	0.0325	-0.334	-3.829	
449.600	98.86	99.26	-0.40	0.353	-16.069	115.454	0.0084	-0.384	2.756	0.2
449.650				-0.245	-2.466	288.398	-0.0058	-0.059	6.885	
449.700				0.107	12.771	181.741	0.0026	0.305	4.339	0.2
449.750				1.032	15.708	-67.701	0.0246	0.375	-1.616	
449.800	167.46	99.27	68.20	1.678	6.000	-246.144	0.0401	0.143	-5.876	0.2
449.850				1.632	-8.906	-233.735	0.0390	-0.213	-5.580	
449.900				0.787	-17.373	-4.869	0.0188	-0.415	-0.116	0.2
449.950				-0.105	-9.393	248.186	-0.0025	-0.224	5.925	
450.000	130.74	99.27	31.47	-0.152	7.446	257.611	-0.0036	0.178	6.150	0.2
450.050				0.639	16.368	36.600	0.0153	0.391	0.874	
450.100				1.484	11.106	-192.109	0.0354	0.265	-4.586	0.2
450.150				1.750	-2.843	-267.664	0.0418	-0.068	-6.390	
450.200	121.22	99.26	21.95	1.200	-15.661	-117.024	0.0287	-0.374	-2.794	0.2
450.250				0.184	-14.546	163.363	0.0044	-0.347	3.900	
450.300				-0.254	0.675	289.027	-0.0061	0.016	6.900	0.2
450.350				0.251	14.357	140.743	0.0060	0.343	3.360	
450.400	170.15	99.27	70.88	1.181	14.750	-108.385	0.0282	0.352	-2.587	0.2
450.450				1.726	3.519	-261.067	0.0412	0.084	-6.233	
450.500				1.533	-11.357	-207.345	0.0366	-0.271	-4.950	0.2
450.550				0.591	-17.216	48.695	0.0141	-0.411	1.163	
450.600	113.53	99.27	14.27	-0.188	-6.487	271.591	-0.0045	-0.155	6.484	0.2
450.650				-0.058	9.943	228.394	-0.0014	0.237	5.452	
450.700				0.806	16.352	-7.854	0.0192	0.390	-0.187	0.2
450.750				1.577	9.158	-217.713	0.0377	0.219	-5.198	
450.800	142.28	99.26	43.02	1.722	-5.419	-259.496	0.0411	-0.129	-6.195	0.2
450.850				1.035	-16.792	-72.414	0.0247	-0.401	-1.729	
450.900				0.042	-12.661	204.675	0.0010	-0.302	4.886	0.2
450.950				-0.231	3.676	281.958	-0.0055	0.088	6.731	
451.000	160.45	99.27	61.18	0.410	15.535	97.389	0.0098	0.371	2.325	0.2
451.050				1.323	13.415	-146.555	0.0316	0.320	-3.499	
451.100				1.751	0.880	-267.978	0.0418	0.021	-6.397	0.2
451.150				1.411	-13.383	-173.573	0.0337	-0.319	-4.144	
451.200	100.44	99.26	1.18	0.413	-16.478	98.803	0.0099	-0.393	2.359	0.2
451.250				-0.237	-3.503	286.042	-0.0057	-0.084	6.829	
451.300				0.063	12.127	194.308	0.0015	0.290	4.639	0.2
451.350				0.975	15.928	-52.622	0.0233	0.380	-1.256	
451.400	160.97	99.27	61.71	1.656	6.864	-238.761	0.0395	0.164	-5.700	0.2
451.450				1.662	-7.948	-241.117	0.0397	-0.190	-5.756	
451.500				0.861	-17.247	-25.290	0.0206	-0.412	-0.604	0.2
451.550				-0.063	-10.477	234.363	-0.0015	-0.250	5.595	
451.600	106.71	99.27	7.44	-0.187	6.189	266.093	-0.0045	0.148	6.353	0.2
451.650				0.556	16.132	58.120	0.0133	0.385	1.388	
451.700				1.426	12.001	-174.830	0.0341	0.287	-4.174	0.2
451.750				1.756	-1.351	-268.449	0.0419	-0.032	-6.409	
451.800	112.52	99.27	13.25	1.291	-14.844	-140.901	0.0308	-0.354	-3.364	0.2
451.850				0.272	-15.441	138.387	0.0065	-0.369	3.304	
451.900				-0.253	-1.005	289.969	-0.0060	-0.024	6.922	0.2
451.950				0.171	13.556	163.363	0.0041	0.324	3.900	
452.000	170.42	99.27	71.15	1.103	15.331	-87.179	0.0263	0.366	-2.081	0.1
452.050				1.704	4.838	-255.255	0.0407	0.115	-6.094	
452.100				1.587	-10.194	-222.268	0.0379	-0.243	-5.306	0.1
452.150				0.685	-17.389	22.777	0.0164	-0.415	0.544	
452.200	99.00	99.26	-0.26	-0.152	-7.917	261.224	-0.0036	-0.189	6.236	0.1
452.250				-0.107	8.734	243.002	-0.0025	0.209	5.801	
452.300				0.721	16.383	14.451	0.0172	0.391	0.345	0.1
452.350				1.532	10.179	-204.518	0.0366	0.243	-4.883	
452.400	131.63	99.26	32.37	1.739	-4.068	-264.208	0.0415	-0.097	-6.307	0.1
452.450				1.125	-16.242	-96.604	0.0269	-0.388	-2.306	
452.500				0.115	-13.729	183.626	0.0027	-0.328	4.384	0.1
452.550				-0.248	2.121	287.299	-0.0059	0.051	6.859	
452.600	131.11	99.27	31.84	0.327	15.001	120.323	0.0078	0.358	2.872	0.1
452.650				1.252	14.153	-127.549	0.0299	0.338	-3.045	
452.700				1.742	2.246	-265.308	0.0416	0.054	-6.334	0.1
452.750				1.477	-12.378	-191.794	0.0353	-0.296	-4.579	
452.800	98.02	99.26	-1.24	0.504	-16.933	73.356	0.0120	-0.404	1.751	0.1
452.850				-0.217	-5.042	280.544	-0.0052	-0.120	6.697	
452.900				9.992E-16	11.121	212.529	1.6046E-16	0.265	5.074	0.1
452.950				0.895	16.211	-31.573	0.0214	0.387	-0.754	
453.000	152.10	99.27	52.83	1.621	7.964	-230.279	0.0387	0.190	-5.498	0.1
453.050				1.692	-6.817	-250.699	0.0404	-0.163	-5.985	
453.100				0.939	-17.106	-46.653	0.0224	-0.408	-1.114	0.1
453.150				-0.019	-11.483	222.739	-4.5000E-4	-0.274	5.317	
453.200	114.01	99.26	14.75	-0.209	5.168	274.575	-0.0050	0.123	6.555	0.1
453.250				0.498	15.975	74.142	0.0119	0.381	1.770	
453.300				1.389	12.582	-165.091	0.0332	0.300	-3.941	0.1
453.350				1.756	-0.534	-269.549	0.0419	-0.013	-6.435	
453.400	104.75	99.26	5.49	1.335	-14.373	-153.153	0.0319	-0.343	-3.656	0.1
453.450				0.319	-15.849	124.721	0.0076	-0.378	2.978	
453.500				-0.250	-1.901	289.184	-0.0060	-0.045	6.904	0.1
453.550				0.129	13.069	174.987	0.0031	0.312	4.177	
453.600	160.75	99.27	61.48	1.057	15.598	-74.927	0.0252	0.372	-1.789	0.1
453.650				1.689	5.576	-250.385	0.0403	0.133	-5.977	
453.700				1.615	-9.440	-229.808	0.0386	-0.225	-5.486	0.1
453.750				0.745	-17.404	6.283	0.0178	-0.416	0.150	
453.800	102.37	99.26	3.10	-0.126	-8.812	253.213	-0.0030	-0.210	6.045	0.1
453.850				-0.137	7.917	251.642	-0.0033	0.189	6.007	
453.900				0.666	16.352	29.060	0.0159	0.390	0.694	0.1
453.950				1.499	10.823	-195.564	0.0358	0.258	-4.669	
454.000	160.52	99.27	61.26	1.748	-3.204	-266.878	0.0417	-0.077	-6.371	0.1
454.050				1.178	-15.865	-111.212	0.0281	-0.379	-2.655	
454.100				0.162	-14.326	170.117	0.0039	-0.342	4.061	0.1
454.150				-0.254	1.147	289.341	-0.0061	0.027	6.907	
454.200	142.50	99.27	43.24	0.276	14.608	133.989	0.0066	0.349	3.199	0.1
454.250				1.206	14.546	-114.668	0.0288	0.347	-2.737	
454.300				1.731	3.142	-261.067	0.0413	0.075	-6.232	0.1
454.350				1.521	-11.561	-202.947	0.0363	-0.276	-4.845	
454.400	97.63	99.26	-1.64	0.575	-17.153	53.093	0.0137	-0.409	1.267	0.1
454.450				-0.195	-6.252	272.690	-0.0046	-0.149	6.510	
454.500				-0.050	10.116	225.724	-0.0012	0.242	5.389	0.1
454.550				0.817	16.321	-10.996	0.0195	0.390	-0.263	
454.600	170.22	99.27	70.95	1.582	9.016	-217.555	0.0378	0.215	-5.194	0.1
454.650				1.718	-5.435	-257.297	0.0410	-0.130	-6.142	
454.700				1.038	-16.713	-73.042	0.0248	-0.399	-1.744	0.1
454.750				0.047	-12.739	202.790	0.0011	-0.304	4.841	
454.800	121.77	99.26	22.51	-0.236	3.566	282.744	-0.0056	0.085	6.750	0.1
454.850				0.404	15.535	99.117	0.0096	0.371	2.366	
454.900				1.318	13.477	-146.241	0.0315	0.322	-3.491	0.1
454.950				1.751	0.911	-268.606	0.0418	0.022	-6.413	
455.000	131.09	99.26	31.82	1.409	-13.383	-173.573	0.0336	-0.320	-4.144	0.1
455.050				0.413	-16.446	98.489	0.0099	-0.393	2.351	
455.100				-0.236	-3.534	285.257	-0.0056	-0.084	6.810	0.1
455.150				0.060	12.079	195.093	0.0014	0.288	4.657	
455.200	166.98	99.27	67.71	0.972	15.975	-52.308	0.0232	0.381	-1.249	0.1
455.250				1.657	6.849	-241.274	0.0396	0.164	-5.760	
455.300				1.657	-8.152	-241.746	0.0396	-0.195	-5.771	0.1
455.350				0.842	-17.326	-20.263	0.0201	-0.414	-0.484	
455.400	107.15	99.27	7.89	-0.075	-10.179	238.604	-0.0018	-0.243	5.696	0.1
455.450				-0.176	6.535	263.737	-0.0042	0.156	6.296	
455.500				0.578	16.195	52.308	0.0138	0.387	1.249	0.1
455.550				1.444	11.765	-180.328	0.0345	0.281	-4.305	
455.600	151.74	99.27	52.47	1.755	-1.838	-269.392	0.0419	-0.044	-6.431	0.1
455.650				1.260	-15.174	-133.047	0.0301	-0.362	-3.176	
455.700				0.237	-15.142	148.440	0.0057	-0.361	3.544	0.1
455.750				-0.254	-0.330	290.598	-0.0061	-0.008	6.937	
455.800	152.56	99.27	53.29	0.204	13.917	154.409	0.0049	0.332	3.686	0.1
455.850				1.137	15.111	-96.133	0.0272	0.361	-2.295	
455.900				1.715	4.304	-257.454	0.0410	0.103	-6.146	0.1
455.950				1.568	-10.634	-216.613	0.0374	-0.254	-5.171	
456.000	104.50	99.26	5.23	0.652	-17.357	32.673	0.0156	-0.414	0.780	0.1
456.050				-0.168	-7.367	266.721	-0.0040	-0.176	6.367	
456.100				-0.085	9.315	237.819	-0.0020	0.222	5.677	0.1
456.150				0.763	16.415	3.613	0.0182	0.392	0.086	
456.200	166.42	99.27	67.15	1.557	9.676	-211.901	0.0372	0.231	-5.059	0.1
456.250				1.731	-4.775	-262.009	0.0413	-0.114	-6.255	
456.300				1.079	-16.525	-84.352	0.0258	-0.395	-2.014	0.1
456.350				0.079	-13.210	194.308	0.0019	-0.315	4.639	
456.400	132.75	99.27	33.48	-0.242	2.906	285.257	-0.0058	0.069	6.810	0.1
456.450				0.369	15.315	109.013	0.0088	0.366	2.603	
456.500				1.290	13.807	-137.916	0.0308	0.330	-3.293	0.1
456.550				1.750	1.524	-267.507	0.0418	0.036	-6.386	
456.600	119.16	99.26	19.90	1.442	-12.943	-182.213	0.0344	-0.309	-4.350	0.1
456.650				0.456	-16.698	86.551	0.0109	-0.399	2.066	
456.700				-0.228	-4.288	282.744	-0.0054	-0.102	6.750	0.1
456.750				0.027	11.577	204.204	6.3750E-4	0.276	4.875	
456.800	170.47	99.27	71.20	0.930	16.132	-40.998	0.0222	0.385	-0.979	0.0
456.850				1.640	7.477	-236.091	0.0392	0.178	-5.636	
456.900				1.678	-7.477	-247.244	0.0401	-0.178	-5.902	0.0
456.950				0.892	-17.247	-33.929	0.0213	-0.412	-0.810	
457.000	97.71	99.26	-1.55	-0.047	-10.870	230.436	-0.0011	-0.260	5.501	0.0
457.050				-0.195	5.796	269.392	-0.0046	0.138	6.431	
457.100				0.533	16.069	64.403	0.0127	0.384	1.537	0.0
457.150				1.412	12.237	-171.845	0.0337	0.292	-4.102	
457.200	139.86	99.26	40.60	1.756	-1.115	-269.863	0.0419	-0.027	-6.443	0.0
457.250				1.301	-14.750	-144.199	0.0311	-0.352	-3.443	
457.300				0.281	-15.535	135.246	0.0067	-0.371	3.229	0.0
457.350				-0.253	-1.225	289.341	-0.0060	-0.029	6.907	
457.400	123.66	99.27	24.39	0.159	13.399	166.033	0.0038	0.320	3.964	0.0
457.450				1.087	15.378	-81.996	0.0260	0.367	-1.957	
457.500				1.696	5.199	-250.385	0.0405	0.124	-5.978	0.0
457.550				1.607	-9.660	-226.038	0.0384	-0.231	-5.396	
457.600	100.07	99.26	0.81	0.730	-17.404	10.839	0.0174	-0.415	0.259	0.0
457.650				-0.134	-8.577	255.569	-0.0032	-0.205	6.101	
457.700				-0.127	8.152	249.286	-0.0030	0.195	5.951	0.0
457.750				0.682	16.352	24.819	0.0163	0.390	0.592	
457.800	160.04	99.26	60.78	1.508	10.634	-197.763	0.0360	0.254	-4.721	0.0
457.850				1.745	-3.424	-265.779	0.0417	-0.082	-6.345	
457.900				1.166	-15.944	-107.600	0.0278	-0.381	-2.569	0.0
457.950				0.151	-14.184	173.887	0.0036	-0.339	4.151	
458.000	107.97	99.27	8.70	-0.253	1.445	289.812	-0.0060	0.035	6.919	0.0
458.050				0.295	14.797	129.748	0.0071	0.353	3.097	
458.100				1.227	14.420	-120.951	0.0293	0.344	-2.887	0.0
458.150				1.737	2.702	-264.522	0.0415	0.064	-6.315	
458.200	110.45	99.26	11.19	1.497	-12.032	-197.292	0.0357	-0.287	-4.710	0.0
458.250				0.534	-17.027	64.560	0.0128	-0.407	1.541	
458.300				-0.206	-5.576	276.617	-0.0049	-0.133	6.604	0.0
458.350				-0.024	10.634	218.812	-5.6250E-4	0.254	5.224	
458.400	153.52	99.27	54.26	0.858	16.305	-21.991	0.0205	0.389	-0.525	0.0
458.450				1.607	8.435	-226.509	0.0384	0.201	-5.408	
458.500				1.701	-6.346	-254.155	0.0406	-0.152	-6.068	0.0
458.550				0.972	-16.980	-55.606	0.0232	-0.405	-1.327	
458.600	99.52	99.26	0.26	0.003	-11.907	216.142	7.5000E-5	-0.284	5.160	0.0
458.650				-0.218	4.634	277.560	-0.0052	0.111	6.626	
458.700				0.467	15.849	82.624	0.0111	0.378	1.973	0.0
458.750				1.367	12.896	-159.436	0.0326	0.308	-3.806	
458.800	128.53	99.26	29.27	1.756	-0.094	-270.177	0.0419	-0.002	-6.450	0.0
458.850				1.357	-14.121	-159.436	0.0324	-0.337	-3.806	
458.900				0.344	-16.038	117.967	0.0082	-0.383	2.816	0.0
458.950				-0.247	-2.325	288.870	-0.0059	-0.055	6.896	
459.000	133.98	99.27	34.71	0.112	12.849	180.170	0.0027	0.307	4.301	0.0
459.050				1.038	15.692	-69.586	0.0248	0.375	-1.661	
459.100				1.681	5.890	-247.715	0.0401	0.141	-5.914	0.0
459.150				1.627	-9.079	-233.106	0.0389	-0.217	-5.565	
459.200	97.63	99.26	-1.63	0.773	-17.420	-0.942	0.0185	-0.416	-0.023	0.0
459.250				-0.115	-9.173	250.856	-0.0027	-0.219	5.989	
459.300				-0.145	7.665	255.569	-0.0034	0.183	6.101	0.0
459.350				0.652	16.383	32.987	0.0156	0.391	0.787	
459.400	170.55	99.27	71.28	1.494	10.964	-194.308	0.0357	0.262	-4.639	0.0
459.450				1.748	-3.047	-267.350	0.0417	-0.073	-6.383	
459.500				1.189	-15.771	-113.883	0.0284	-0.377	-2.719	0.0
459.550				0.171	-14.436	167.604	0.0041	-0.345	4.001	
459.600	116.48	99.27	17.22	-0.254	0.990	289.969	-0.0061	0.024	6.922	0.0
459.650				0.270	14.561	136.188	0.0065	0.348	3.251	
459.700				1.202	14.608	-113.883	0.0287	0.349	-2.719	0.0
459.750				1.731	3.173	-262.480	0.0413	0.076	-6.266	
459.800	137.96	99.27	38.69	1.519	-11.640	-203.261	0.0363	-0.278	-4.852	0.0
459.850				0.567	-17.153	55.449	0.0135	-0.409	1.324	
459.900				-0.196	-6.095	274.575	-0.0047	-0.145	6.555	0.0
459.950				-0.042	10.304	224.781	-0.0010	0.246	5.366	
460.000	163.21	99.27	63.94	0.834	16.383	-15.394	0.0199	0.391	-0.367	0.0
460.050				1.596	8.765	-223.839	0.0381	0.209	-5.344	
460.100				1.711	-6.000	-256.825	0.0408	-0.143	-6.131	0.0
460.150				0.996	-16.917	-61.889	0.0238	-0.404	-1.478	
460.200	103.82	99.27	4.56	0.019	-12.189	211.586	4.5000E-4	-0.291	5.051	0.0
460.250				-0.223	4.241	278.974	-0.0053	0.101	6.660	
460.300				0.443	15.708	88.750	0.0106	0.375	2.119	0.0
460.350				1.348	13.116	-153.781	0.0322	0.313	-3.671	
460.400	157.38	99.27	58.11	1.755	0.330	-268.921	0.0419	0.008	-6.420	0.0
460.450				1.381	-13.776	-165.719	0.0330	-0.329	-3.956	
460.500				0.377	-16.242	108.071	0.0090	-0.388	2.580	0.0
460.550				-0.243	-2.969	286.671	-0.0058	-0.071	6.844	
460.600	145.93	99.27	46.66	0.080	12.425	188.339	0.0019	0.297	4.496	0.0
460.650				0.999	15.865	-59.062	0.0239	0.379	-1.410	
460.700				1.667	6.519	-242.374	0.0398	0.156	-5.786	0.0
460.750				1.651	-8.372	-238.604	0.0394	-0.200	-5.696	
460.800	108.89	99.26	9.63	0.829	-17.342	-16.179	0.0198	-0.414	-0.386	-0.1
460.850				-0.083	-9.990	241.274	-0.0020	-0.238	5.760	
460.900				-0.170	6.786	262.480	-0.0040	0.162	6.266	-0.1
460.950				0.595	16.258	48.066	0.0142	0.388	1.148	
461.000	169.24	99.27	69.96	1.456	11.592	-184.097	0.0348	0.277	-4.395	-0.1
461.050				1.755	-2.152	-269.392	0.0419	-0.051	-6.431	
461.100				1.241	-15.347	-128.020	0.0296	-0.366	-3.056	-0.1
461.150				0.220	-14.954	154.095	0.0053	-0.357	3.679	
461.200	126.11	99.27	26.84	-0.254	0.063	291.069	-0.0061	0.002	6.949	-0.1
461.250				0.226	14.153	149.069	0.0054	0.338	3.559	
461.300				1.161	14.970	-102.730	0.0277	0.357	-2.453	-0.1
461.350				1.723	3.880	-260.124	0.0411	0.093	-6.210	
461.400	126.09	99.26	26.83	1.549	-11.043	-211.586	0.0370	-0.264	-5.051	-0.1
461.450				0.619	-17.279	41.312	0.0148	-0.413	0.986	
461.500				-0.179	-6.912	269.392	-0.0043	-0.165	6.431	-0.1
461.550				-0.072	9.660	233.263	-0.0017	0.231	5.569	
461.600	168.82	99.27	69.55	0.787	16.415	-2.827	0.0188	0.392	-0.067	-0.1
461.650				1.569	9.378	-216.299	0.0375	0.224	-5.164	
461.700				1.725	-5.215	-260.752	0.0412	-0.125	-6.225	-0.1
461.750				1.048	-16.698	-76.341	0.0250	-0.399	-1.822	
461.800	97.59	99.26	-1.68	0.055	-12.849	200.748	0.0013	-0.307	4.793	-0.1
461.850				-0.237	3.377	283.215	-0.0057	0.081	6.761	
461.900				0.393	15.472	102.102	0.0094	0.369	2.438	-0.1
461.950				1.310	13.587	-144.199	0.0313	0.324	-3.443	
462.000	146.48	99.26	47.22	1.751	1.052	-269.235	0.0418	0.025	-6.428	-0.1
462.050				1.415	-13.336	-175.615	0.0338	-0.318	-4.192	
462.100				0.418	-16.509	97.389	0.0100	-0.394	2.325	-0.1
462.150				-0.236	-3.597	286.199	-0.0056	-0.086	6.832	
462.200	118.58	99.26	19.32	0.058	12.111	195.878	0.0014	0.289	4.676	-0.1
462.250				0.975	15.991	-52.936	0.0233	0.382	-1.264	
462.300				1.657	6.817	-241.274	0.0396	0.163	-5.760	-0.1
462.350				1.657	-8.137	-241.746	0.0396	-0.194	-5.771	
462.400	101.88	99.26	2.62	0.844	-17.357	-20.263	0.0201	-0.414	-0.484	-0.1
462.450				-0.079	-10.163	240.489	-0.0019	-0.243	5.741	
462.500				-0.173	6.692	264.208	-0.0041	0.160	6.307	-0.1
462.550				0.591	16.258	49.480	0.0141	0.388	1.181	
462.600	163.27	99.27	64.01	1.453	11.640	-183.155	0.0347	0.278	-4.373	-0.1
462.650				1.755	-2.058	-269.078	0.0419	-0.049	-6.424	
462.700				1.247	-15.268	-129.591	0.0298	-0.365	-3.094	-0.1
462.750				0.228	-15.017	151.739	0.0054	-0.359	3.623	
462.800	105.40	99.27	6.14	-0.254	-0.094	291.069	-0.0061	-0.002	6.949	-0.1
462.850				0.218	14.090	151.111	0.0052	0.336	3.607	
462.900				1.155	15.017	-101.316	0.0276	0.358	-2.419	-0.1
462.950				1.720	3.958	-259.810	0.0411	0.095	-6.203	
463.000	113.83	99.27	14.56	1.550	-10.964	-212.372	0.0370	-0.262	-5.070	-0.1
463.050				0.624	-17.279	39.898	0.0149	-0.412	0.953	
463.100				-0.178	-6.974	269.078	-0.0042	-0.166	6.424	-0.1
463.150				-0.074	9.629	234.049	-0.0018	0.230	5.587	
463.200	149.74	99.27	50.47	0.785	16.431	-2.513	0.0188	0.392	-0.060	-0.1
463.250				1.569	9.378	-216.142	0.0375	0.224	-5.160	
463.300				1.723	-5.184	-260.438	0.0411	-0.124	-6.217	-0.1
463.350				1.051	-16.666	-76.812	0.0251	-0.398	-1.834	
463.400	98.73	99.26	-0.54	0.057	-12.865	200.120	0.0014	-0.307	4.777	-0.1
463.450				-0.236	3.346	282.586	-0.0056	0.080	6.746	
463.500				0.391	15.394	102.416	0.0093	0.368	2.445	-0.1
463.550				1.304	13.587	-141.372	0.0311	0.324	-3.375	
463.600	133.28	99.27	34.01	1.750	1.257	-267.036	0.0418	0.030	-6.375	-0.1
463.650				1.429	-13.116	-178.600	0.0341	-0.313	-4.264	
463.700				0.438	-16.603	90.949	0.0105	-0.396	2.171	-0.1
463.750				-0.231	-4.021	283.372	-0.0055	-0.096	6.765	
463.800	129.12	99.27	29.85	0.036	11.734	200.748	8.6250E-4	0.280	4.792	-0.1
463.850				0.942	16.054	-43.825	0.0225	0.383	-1.046	
463.900				1.641	7.351	-235.305	0.0392	0.175	-5.617	-0.1
463.950				1.678	-7.477	-245.987	0.0401	-0.179	-5.873	
464.000	98.37	99.27	-0.90	0.894	-17.247	-33.929	0.0213	-0.412	-0.810	-0.1
464.050				-0.047	-10.870	231.378	-0.0011	-0.259	5.524	
464.100				-0.193	5.890	270.177	-0.0046	0.141	6.450	-0.1
464.150				0.542	16.148	62.361	0.0129	0.385	1.489	
464.200	169.84	99.27	70.57	1.422	12.127	-174.987	0.0339	0.289	-4.178	-0.1
464.250				1.755	-1.351	-270.334	0.0419	-0.032	-6.454	
464.300				1.286	-14.907	-140.586	0.0307	-0.356	-3.356	-0.1
464.350				0.264	-15.410	141.215	0.0063	-0.368	3.371	
464.400	112.81	99.27	13.55	-0.254	-0.785	291.697	-0.0061	-0.019	6.964	-0.2
464.450				0.185	13.760	160.378	0.0044	0.328	3.829	
464.500				1.122	15.252	-92.206	0.0268	0.364	-2.201	-0.2
464.550				1.711	4.540	-256.825	0.0408	0.108	-6.131	
464.600	142.78	99.26	43.51	1.576	-10.430	-218.969	0.0376	-0.249	-5.228	-0.2
464.650				0.668	-17.357	27.960	0.0159	-0.414	0.667	
464.700				-0.160	-7.634	264.365	-0.0038	-0.182	6.311	-0.2
464.750				-0.096	9.079	240.803	-0.0023	0.217	5.749	
464.800	160.31	99.27	61.04	0.748	16.446	7.540	0.0179	0.393	0.180	-0.2
464.850				1.549	9.833	-210.644	0.0370	0.235	-5.029	
464.900				1.731	-4.618	-262.794	0.0413	-0.110	-6.274	-0.2
464.950				1.087	-16.446	-86.865	0.0260	-0.393	-2.074	
465.000	102.06	99.26	2.80	0.086	-13.305	191.637	0.0021	-0.318	4.575	-0.2
465.050				-0.243	2.717	285.414	-0.0058	0.065	6.814	
465.100				0.358	15.237	111.684	0.0086	0.364	2.666	-0.2
465.150				1.280	13.886	-136.031	0.0306	0.331	-3.247	
465.200	160.72	99.26	61.45	1.747	1.634	-267.978	0.0417	0.039	-6.398	-0.2
465.250				1.444	-12.912	-183.469	0.0345	-0.308	-4.380	
465.300				0.456	-16.713	86.551	0.0109	-0.399	2.066	-0.2
465.350				-0.228	-4.257	283.529	-0.0054	-0.102	6.769	
465.400	142.37	99.27	43.10	0.030	11.640	203.575	7.1250E-4	0.278	4.860	-0.2
465.450				0.936	16.101	-42.412	0.0224	0.384	-1.012	
465.500				1.640	7.398	-235.934	0.0392	0.177	-5.632	-0.2
465.550				1.676	-7.493	-246.772	0.0400	-0.179	-5.891	
465.600	111.25	99.26	11.99	0.891	-17.279	-33.301	0.0213	-0.412	-0.795	-0.2
465.650				-0.052	-10.823	232.635	-0.0012	-0.258	5.554	
465.700				-0.192	5.985	269.706	-0.0046	0.143	6.439	-0.2
465.750				0.547	16.148	60.947	0.0131	0.386	1.455	
465.800	170.08	99.27	70.81	1.423	12.079	-175.301	0.0340	0.288	-4.185	-0.2
465.850				1.755	-1.382	-270.020	0.0419	-0.033	-6.446	
465.900				1.285	-14.923	-140.115	0.0307	-0.356	-3.345	-0.2
465.950				0.262	-15.394	141.843	0.0063	-0.367	3.386	
466.000	123.77	99.27	24.51	-0.254	-0.738	291.854	-0.0061	-0.018	6.967	-0.2
466.050				0.188	13.792	159.593	0.0045	0.329	3.810	
466.100				1.125	15.221	-93.148	0.0269	0.363	-2.224	-0.2
466.150				1.711	4.477	-256.982	0.0408	0.107	-6.135	
466.200	128.80	99.26	29.53	1.572	-10.477	-218.184	0.0375	-0.250	-5.209	-0.2
466.250				0.663	-17.342	29.217	0.0158	-0.414	0.697	
466.300				-0.162	-7.556	264.679	-0.0039	-0.180	6.319	-0.2
466.350				-0.093	9.126	239.704	-0.0022	0.218	5.723	
466.400	168.12	99.27	68.85	0.751	16.415	6.912	0.0179	0.392	0.165	-0.2
466.450				1.549	9.817	-209.544	0.0370	0.234	-5.003	
466.500				1.733	-4.540	-261.852	0.0414	-0.108	-6.251	-0.2
466.550				1.095	-16.368	-88.593	0.0261	-0.391	-2.115	
466.600	97.74	99.26	-1.53	0.096	-13.399	188.339	0.0023	-0.320	4.496	-0.2
466.650				-0.245	2.466	284.943	-0.0058	0.059	6.802	
466.700				0.342	15.095	115.454	0.0082	0.360	2.756	-0.2
466.750				1.264	14.012	-131.162	0.0302	0.335	-3.131	
466.800	149.89	99.26	50.62	1.744	1.979	-266.093	0.0416	0.047	-6.352	-0.2
466.850				1.462	-12.598	-188.182	0.0349	-0.301	-4.492	
466.900				0.484	-16.839	78.069	0.0116	-0.402	1.864	-0.2
466.950				-0.221	-4.791	280.702	-0.0053	-0.114	6.701	
467.000	115.67	99.26	16.41	0.005	11.231	209.859	1.1250E-4	0.268	5.010	-0.2
467.050				0.902	16.195	-33.615	0.0215	0.387	-0.803	
467.100				1.624	7.870	-231.536	0.0388	0.188	-5.527	-0.2
467.150				1.689	-6.959	-250.542	0.0403	-0.166	-5.981	
467.200	103.65	99.26	4.39	0.928	-17.185	-43.511	0.0222	-0.410	-1.039	-0.2
467.250				-0.030	-11.310	226.352	-7.1250E-4	-0.270	5.404	
467.300				-0.203	5.451	273.476	-0.0048	0.130	6.529	-0.2
467.350				0.515	16.038	69.586	0.0123	0.383	1.661	
467.400	165.51	99.26	66.25	1.401	12.409	-169.018	0.0335	0.296	-4.035	-0.2
467.450				1.756	-0.864	-270.177	0.0419	-0.021	-6.450	
467.500				1.315	-14.608	-148.126	0.0314	-0.349	-3.536	-0.2
467.550				0.295	-15.677	132.261	0.0071	-0.374	3.158	
467.600	103.57	99.26	4.31	-0.253	-1.382	290.912	-0.0060	-0.033	6.945	-0.2
467.650				0.157	13.415	167.918	0.0038	0.320	4.009	
467.700				1.089	15.410	-83.095	0.0260	0.368	-1.984	-0.3
467.750				1.698	5.105	-252.584	0.0405	0.122	-6.030	
