Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
16,040	0,39	0,21	-0,20
16,060	0,39	0,20	-0,44
16,080	0,39	0,19	-0,32
16,100	0,40	0,19	-0,32
16,120	0,40	0,18	-0,43
16,140	0,40	0,17	-0,43
16,160	0,41	0,16	-0,44
16,180	0,41	0,15	-0,32
16,200	0,41	0,15	-0,31
16,220	0,42	0,14	-0,54
16,240	0,42	0,13	-0,54
16,260	0,42	0,12	-0,42
16,280	0,42	0,11	-0,54
16,300	0,43	0,10	-0,54
16,320	0,43	0,09	-0,42
16,340	0,43	0,08	-0,53
16,360	0,43	0,07	-0,64
16,380	0,43	0,05	-0,65
16,400	0,43	0,04	-0,54
16,420	0,43	0,03	-0,53
16,440	0,43	0,02	-0,65
16,460	0,43	0,00	-0,54
16,480	0,43	0,00	-0,54
16,500	0,43	-0,02	-0,54
16,520	0,43	-0,02	-0,53
16,540	0,43	-0,04	-0,65
16,560	0,43	-0,05	-0,53
16,580	0,43	-0,06	-0,65
16,600	0,43	-0,08	-0,66
16,620	0,43	-0,09	-0,42
16,640	0,43	-0,09	-0,54
16,660	0,42	-0,11	-0,44
16,680	0,42	-0,11	-0,30
16,700	0,42	-0,12	-0,65
16,720	0,42	-0,14	-0,67
16,740	0,41	-0,15	-0,32
16,760	0,41	-0,15	-0,32
16,780	0,41	-0,16	-0,32
16,800	0,41	-0,16	-0,31
16,820	0,40	-0,17	-0,54
16,840	0,40	-0,18	-0,44
16,860	0,39	-0,19	-0,21
16,880	0,39	-0,19	-0,32
16,900	0,39	-0,20	-0,34
16,920	0,38	-0,21	-0,11
16,940	0,38	-0,21	-0,10
16,960	0,37	-0,21	-0,33
16,980	0,37	-0,22	-0,23
17,000	0,37	-0,22	0,01
17,020	0,36	-0,22	-0,11
17,040	0,36	-0,22	-0,11
17,060	0,35	-0,22	-0,11
17,080	0,35	-0,23	-0,12
17,100	0,34	-0,23	0,22
17,120	0,34	-0,22	0,23
17,140	0,33	-0,22	-0,01
17,160	0,33	-0,22	0,11
17,180	0,33	-0,22	0,11
17,200	0,32	-0,22	0,10
17,220	0,32	-0,21	0,33
17,240	0,31	-0,20	0,22
17,260	0,31	-0,20	0,10
17,280	0,30	-0,20	0,32
17,300	0,30	-0,19	0,32
17,320	0,30	-0,19	0,32
17,340	0,29	-0,18	0,43
17,360	0,29	-0,17	0,54
17,380	0,29	-0,16	0,55
17,400	0,28	-0,15	0,32
17,420	0,28	-0,14	0,32
17,440	0,28	-0,13	0,43
17,460	0,28	-0,13	0,43
17,480	0,27	-0,12	0,53
17,500	0,27	-0,10	0,65
17,520	0,27	-0,09	0,54
17,540	0,27	-0,08	0,43
17,560	0,27	-0,07	0,53
17,580	0,26	-0,06	0,65
17,600	0,26	-0,05	0,65
17,620	0,26	-0,03	0,65
17,640	0,26	-0,02	0,54
17,660	0,26	-0,01	0,53
17,680	0,26	-4,91E-4	0,65
17,700	0,26	0,01	0,54
17,720	0,26	0,02	0,54
17,740	0,26	0,03	0,54
17,760	0,26	0,04	0,53
17,780	0,26	0,06	0,64
17,800	0,27	0,07	0,64
17,820	0,27	0,08	0,65
17,840	0,27	0,09	0,54
17,860	0,27	0,10	0,43
17,880	0,27	0,11	0,43
17,900	0,28	0,12	0,54
17,920	0,28	0,13	0,54
17,940	0,28	0,14	0,43
17,960	0,28	0,15	0,43
17,980	0,29	0,16	0,43
18,000	0,29	0,17	0,32
18,020	0,29	0,17	0,32
18,040	0,30	0,18	0,43
18,060	0,30	0,19	0,43
18,080	0,30	0,20	0,33
18,100	0,31	0,20	0,10
18,120	0,31	0,20	0,21
18,140	0,32	0,21	0,33
18,160	0,32	0,21	0,11
18,180	0,33	0,21	0,10
18,200	0,33	0,22	0,22
18,220	0,33	0,22	0,11
18,240	0,34	0,22	0,00
18,260	0,34	0,22	-4,96E-13
18,280	0,35	0,22	-5,31E-13
18,300	0,35	0,22	4,61E-13
18,320	0,36	0,22	0,01
18,340	0,36	0,22	-0,10
18,360	0,37	0,22	-0,22
18,380	0,37	0,21	-0,11
18,400	0,37	0,22	-0,10
18,420	0,38	0,21	-0,32
18,440	0,38	0,20	-0,33
18,460	0,39	0,20	-0,10
18,480	0,39	0,20	-0,20
18,500	0,39	0,19	-0,44
18,520	0,40	0,18	-0,32
18,540	0,40	0,18	-0,43
18,560	0,40	0,16	-0,44
18,580	0,41	0,16	-0,20
18,600	0,41	0,16	-0,42
18,620	0,41	0,14	-0,54
18,640	0,42	0,13	-0,43
18,660	0,42	0,13	-0,42
18,680	0,42	0,12	-0,54
18,700	0,42	0,10	-0,54
18,720	0,43	0,10	-0,42
18,740	0,43	0,09	-0,54
18,760	0,43	0,07	-0,54
18,780	0,43	0,07	-0,53
18,800	0,43	0,05	-0,65
18,820	0,43	0,04	-0,54
18,840	0,43	0,03	-0,53
18,860	0,43	0,02	-0,64
18,880	0,43	0,01	-0,65
18,900	0,43	-0,01	-0,54
18,920	0,43	-0,02	-0,42
18,940	0,43	-0,02	-0,64
18,960	0,43	-0,04	-0,77
18,980	0,43	-0,06	-0,44
19,000	0,43	-0,06	-0,30
19,020	0,43	-0,07	-0,64
19,040	0,43	-0,09	-0,77
19,060	0,43	-0,10	-0,54
19,080	0,42	-0,11	-0,43
19,100	0,42	-0,12	-0,43
19,120	0,42	-0,12	-0,43
19,140	0,42	-0,13	-0,43
19,160	0,41	-0,14	-0,43
19,180	0,41	-0,15	-0,43
19,200	0,41	-0,16	-0,44
19,220	0,40	-0,17	-0,32
19,240	0,40	-0,17	-0,31
19,260	0,40	-0,18	-0,54
19,280	0,39	-0,19	-0,44
19,300	0,39	-0,20	-0,22
19,320	0,39	-0,20	-0,22
19,340	0,38	-0,21	-0,11
19,360	0,38	-0,21	-0,10
19,380	0,37	-0,21	-0,33
19,400	0,37	-0,22	-0,23
19,420	0,37	-0,22	0,01
19,440	0,36	-0,22	-0,11
19,460	0,36	-0,22	-0,11
19,480	0,35	-0,22	0,00
19,500	0,35	-0,22	-3,47E-14
19,520	0,34	-0,22	0,00
19,540	0,34	-0,22	-0,01
19,560	0,33	-0,22	0,10
19,580	0,33	-0,22	0,22
19,600	0,33	-0,22	0,22
19,620	0,32	-0,21	0,22
19,640	0,32	-0,21	0,11
19,660	0,31	-0,21	0,10
19,680	0,31	-0,20	0,32
19,700	0,30	-0,19	0,44
19,720	0,30	-0,19	0,33
19,740	0,30	-0,18	0,21
19,760	0,29	-0,18	0,32
19,780	0,29	-0,17	0,43
19,800	0,29	-0,16	0,43
19,820	0,28	-0,15	0,43
19,840	0,28	-0,14	0,54
19,860	0,28	-0,13	0,54
19,880	0,28	-0,12	0,43
19,900	0,27	-0,11	0,54
19,920	0,27	-0,10	0,54
19,940	0,27	-0,09	0,43
19,960	0,27	-0,08	0,53
19,980	0,27	-0,07	0,65
20,000	0,26	-0,06	0,54
20,020	0,26	-0,05	0,53
20,040	0,26	-0,03	0,65
20,060	0,26	-0,02	0,65
20,080	0,26	-0,01	0,65
20,100	0,26	0,00	0,54
20,120	0,26	0,01	0,43
20,140	0,26	0,02	0,53
20,160	0,26	0,03	0,64
20,180	0,26	0,05	0,65
20,200	0,26	0,06	0,54
20,220	0,27	0,07	0,42
20,240	0,27	0,08	0,64
20,260	0,27	0,09	0,65
20,280	0,27	0,10	0,43
20,300	0,27	0,11	0,54
20,320	0,28	0,12	0,54
20,340	0,28	0,13	0,43
20,360	0,28	0,14	0,54
20,380	0,28	0,15	0,44
20,400	0,29	0,16	0,21
20,420	0,29	0,16	0,43
20,440	0,29	0,18	0,44
20,460	0,30	0,18	0,21
20,480	0,30	0,18	0,32
20,500	0,30	0,19	0,43
20,520	0,31	0,20	0,33
20,540	0,31	0,21	0,21
20,560	0,32	0,21	0,22
20,580	0,32	0,21	0,11
20,600	0,33	0,21	0,11
20,620	0,33	0,22	0,11
20,640	0,33	0,22	-0,01
20,660	0,34	0,22	0,11
20,680	0,34	0,22	0,11
20,700	0,35	0,22	0,00
20,720	0,35	0,22	-4,61E-13
20,740	0,36	0,22	0,01
20,760	0,36	0,22	-0,10
20,780	0,37	0,22	-0,21
20,800	0,37	0,22	-0,21
20,820	0,37	0,21	-0,22
20,840	0,38	0,21	-0,11
20,860	0,38	0,21	-0,10
20,880	0,39	0,20	-0,32
20,900	0,39	0,19	-0,32
20,920	0,39	0,19	-0,31
20,940	0,40	0,18	-0,54
20,960	0,40	0,17	-0,45
20,980	0,40	0,16	-0,10
21,000	0,41	0,16	-0,20
21,020	0,41	0,16	-0,53
21,040	0,41	0,14	-0,65
21,060	0,42	0,13	-0,55
21,080	0,42	0,12	-0,32
21,100	0,42	0,12	-0,42
21,120	0,42	0,10	-0,54
21,140	0,43	0,10	-0,42
21,160	0,43	0,09	-0,64
21,180	0,43	0,07	-0,66
21,200	0,43	0,06	-0,42
21,220	0,43	0,05	-0,53
21,240	0,43	0,04	-0,65
21,260	0,43	0,03	-0,54
21,280	0,43	0,02	-0,53
21,300	0,43	0,01	-0,65
21,320	0,43	-0,01	-0,54
21,340	0,43	-0,02	-0,53
21,360	0,43	-0,03	-0,65
21,380	0,43	-0,04	-0,65
21,400	0,43	-0,06	-0,54
21,420	0,43	-0,06	-0,42
21,440	0,43	-0,07	-0,54
21,460	0,43	-0,09	-0,54
21,480	0,43	-0,09	-0,53
21,500	0,42	-0,11	-0,66
21,520	0,42	-0,12	-0,44
21,540	0,42	-0,12	-0,31
21,560	0,42	-0,13	-0,54
21,580	0,41	-0,15	-0,56
21,600	0,41	-0,15	-0,22
21,620	0,41	-0,15	-0,20
21,640	0,40	-0,16	-0,54
21,660	0,40	-0,18	-0,55
21,680	0,40	-0,18	-0,32
21,700	0,39	-0,19	-0,32
21,720	0,39	-0,20	-0,34
21,740	0,39	-0,20	-0,10
21,760	0,38	-0,20	-0,21
21,780	0,38	-0,21	-0,33
21,800	0,37	-0,21	-0,22
21,820	0,37	-0,22	-0,11
21,840	0,36	-0,22	0,01
21,860	0,36	-0,22	-0,11
21,880	0,36	-0,22	-0,01
21,900	0,35	-0,22	0,12
21,920	0,35	-0,22	-0,11
21,940	0,34	-0,22	-0,12
21,960	0,34	-0,22	0,10
21,980	0,33	-0,22	0,22
22,000	0,33	-0,22	0,11
22,020	0,32	-0,22	0,00
22,040	0,32	-0,22	0,10
22,060	0,32	-0,21	0,32
22,080	0,31	-0,20	0,32
22,100	0,31	-0,20	0,32
22,120	0,30	-0,19	0,33
22,140	0,30	-0,19	0,21
22,160	0,30	-0,18	0,43
22,180	0,29	-0,17	0,44
22,200	0,29	-0,16	0,21
22,220	0,29	-0,16	0,32
22,240	0,28	-0,15	0,43
22,260	0,28	-0,14	0,54
22,280	0,28	-0,13	0,54
22,300	0,28	-0,12	0,43
22,320	0,27	-0,11	0,54
22,340	0,27	-0,10	0,54
22,360	0,27	-0,09	0,53
22,380	0,27	-0,08	0,65
22,400	0,27	-0,06	0,54
22,420	0,26	-0,06	0,43
22,440	0,26	-0,05	0,53
22,460	0,26	-0,03	0,65
22,480	0,26	-0,02	0,54
22,500	0,26	-0,01	0,53
22,520	0,26	-6,55E-4	0,76
22,540	0,26	0,02	0,65
22,560	0,26	0,03	0,42
22,580	0,26	0,03	0,64
22,600	0,26	0,05	0,76
22,620	0,27	0,06	0,43
22,640	0,27	0,07	0,42
22,660	0,27	0,08	0,65
22,680	0,27	0,09	0,43
22,700	0,27	0,10	0,42
22,720	0,27	0,11	0,65
22,740	0,28	0,12	0,54
22,760	0,28	0,13	0,43
22,780	0,28	0,14	0,42
22,800	0,28	0,15	0,54
22,820	0,29	0,16	0,55
22,840	0,29	0,17	0,21
22,860	0,29	0,17	0,21
22,880	0,30	0,18	0,43
22,900	0,30	0,19	0,32
22,920	0,31	0,19	0,32
22,940	0,31	0,20	0,33
22,960	0,31	0,21	0,11
22,980	0,32	0,21	0,10
23,000	0,32	0,21	0,33
23,020	0,33	0,22	0,22
23,040	0,33	0,22	-0,01
23,060	0,33	0,22	0,11
23,080	0,34	0,22	0,11
23,100	0,34	0,22	0,01
23,120	0,35	0,22	-0,11
23,140	0,35	0,22	-0,12
23,160	0,36	0,22	0,11
23,180	0,36	0,22	0,01
23,200	0,37	0,22	-0,21
23,220	0,37	0,22	-0,21
23,240	0,37	0,21	-0,22
23,260	0,38	0,21	-0,10
23,280	0,38	0,21	-0,21
23,300	0,39	0,20	-0,33
23,320	0,39	0,19	-0,20
23,340	0,39	0,19	-0,42
23,360	0,40	0,18	-0,55
23,380	0,40	0,17	-0,33
23,400	0,40	0,16	-0,21
23,420	0,41	0,16	-0,31
23,440	0,41	0,15	-0,54
23,460	0,41	0,14	-0,55
23,480	0,42	0,13	-0,32
23,500	0,42	0,13	-0,42
23,520	0,42	0,11	-0,54
23,540	0,42	0,10	-0,42
23,560	0,43	0,10	-0,53
23,580	0,43	0,08	-0,64
23,600	0,43	0,07	-0,65
23,620	0,43	0,06	-0,54
23,640	0,43	0,05	-0,42
23,660	0,43	0,04	-0,53
23,680	0,43	0,03	-0,65
23,700	0,43	0,01	-0,54
23,720	0,43	0,01	-0,54
23,740	0,43	-0,01	-0,54
23,760	0,43	-0,02	-0,52
23,780	0,43	-0,03	-0,76
23,800	0,43	-0,05	-0,66
23,820	0,43	-0,06	-0,43
23,840	0,43	-0,06	-0,42
23,860	0,43	-0,07	-0,53
23,880	0,43	-0,09	-0,65
23,900	0,43	-0,10	-0,54
23,920	0,42	-0,11	-0,43
23,940	0,42	-0,12	-0,42
23,960	0,42	-0,12	-0,54
23,980	0,42	-0,14	-0,55
24,000	0,41	-0,15	-0,32
24,020	0,41	-0,15	-0,32
24,040	0,41	-0,16	-0,32
24,060	0,40	-0,16	-0,31
24,080	0,40	-0,17	-0,54
24,100	0,40	-0,18	-0,44
24,120	0,39	-0,19	-0,21
24,140	0,39	-0,19	-0,32
24,160	0,39	-0,20	-0,33
24,180	0,38	-0,21	-0,11
24,200	0,38	-0,21	-0,10
24,220	0,37	-0,21	-0,33
24,240	0,37	-0,22	-0,23
24,260	0,36	-0,22	0,01
24,280	0,36	-0,22	-0,11
24,300	0,36	-0,22	-0,11
24,320	0,35	-0,22	-0,01
24,340	0,35	-0,22	0,11
24,360	0,34	-0,22	0,11
24,380	0,34	-0,22	-0,01
24,400	0,33	-0,22	0,11
24,420	0,33	-0,22	0,11
24,440	0,32	-0,22	0,10
24,460	0,32	-0,21	0,22
24,480	0,32	-0,21	0,22
24,500	0,31	-0,20	0,22
24,520	0,31	-0,20	0,21
24,540	0,30	-0,19	0,32
24,560	0,30	-0,19	0,43
24,580	0,30	-0,18	0,44
24,600	0,29	-0,17	0,33
24,620	0,29	-0,16	0,21
24,640	0,29	-0,16	0,43
24,660	0,28	-0,15	0,54
24,680	0,28	-0,14	0,43
24,700	0,28	-0,13	0,43
24,720	0,28	-0,12	0,43
24,740	0,27	-0,11	0,53
24,760	0,27	-0,10	0,65
24,780	0,27	-0,09	0,54
24,800	0,27	-0,08	0,53
24,820	0,27	-0,07	0,65
24,840	0,27	-0,05	0,54
24,860	0,26	-0,04	0,54
24,880	0,26	-0,03	0,54
24,900	0,26	-0,02	0,53
24,920	0,26	-0,01	0,65
24,940	0,26	0,00	0,54
24,960	0,26	0,01	0,53
24,980	0,26	0,03	0,65
25,000	0,26	0,04	0,54
25,020	0,26	0,05	0,53
25,040	0,27	0,06	0,64
25,060	0,27	0,07	0,65
25,080	0,27	0,09	0,54
25,100	0,27	0,09	0,43
25,120	0,27	0,10	0,54
25,140	0,27	0,12	0,54
25,160	0,28	0,12	0,43
25,180	0,28	0,13	0,43
25,200	0,28	0,14	0,43
25,220	0,29	0,15	0,43
25,240	0,29	0,16	0,43
25,260	0,29	0,17	0,43
25,280	0,29	0,18	0,43
25,300	0,30	0,18	0,33
25,320	0,30	0,19	0,21
25,340	0,31	0,19	0,32
25,360	0,31	0,20	0,33
25,380	0,31	0,21	0,11
25,400	0,32	0,21	0,10
25,420	0,32	0,21	0,21
25,440	0,33	0,21	0,21
25,460	0,33	0,22	0,23
25,480	0,34	0,22	0,01
25,500	0,34	0,22	-0,12
25,520	0,34	0,22	0,11
25,540	0,35	0,22	0,12
25,560	0,35	0,22	-0,11
25,580	0,36	0,22	-0,11
25,600	0,36	0,22	0,01
25,620	0,37	0,22	-0,21
25,640	0,37	0,21	-0,33
25,660	0,37	0,21	-0,11
25,680	0,38	0,21	-0,10
25,700	0,38	0,20	-0,21
25,720	0,39	0,20	-0,21
25,740	0,39	0,19	-0,32
25,760	0,39	0,19	-0,43
25,780	0,40	0,18	-0,44
25,800	0,40	0,17	-0,32
25,820	0,41	0,16	-0,32
25,840	0,41	0,16	-0,44
25,860	0,41	0,15	-0,32
25,880	0,41	0,14	-0,42
25,900	0,42	0,13	-0,54
25,920	0,42	0,12	-0,42
25,940	0,42	0,11	-0,54
25,960	0,42	0,10	-0,43
25,980	0,43	0,10	-0,42
26,000	0,43	0,08	-0,65
26,020	0,43	0,07	-0,54
26,040	0,43	0,06	-0,53
26,060	0,43	0,05	-0,64
26,080	0,43	0,04	-0,65
26,100	0,43	0,02	-0,54
26,120	0,43	0,01	-0,42
26,140	0,43	0,01	-0,53
26,160	0,43	-0,01	-0,65
26,180	0,43	-0,02	-0,54
26,200	0,43	-0,03	-0,53
26,220	0,43	-0,04	-0,65
26,240	0,43	-0,06	-0,54
26,260	0,43	-0,06	-0,53
26,280	0,43	-0,08	-0,65
26,300	0,43	-0,09	-0,54
26,320	0,42	-0,10	-0,43
26,340	0,42	-0,11	-0,42
26,360	0,42	-0,12	-0,54
26,380	0,42	-0,13	-0,55
26,400	0,42	-0,14	-0,32
26,420	0,41	-0,14	-0,43
26,440	0,41	-0,15	-0,44
26,460	0,41	-0,16	-0,20
26,480	0,40	-0,16	-0,42
26,500	0,40	-0,18	-0,55
26,520	0,40	-0,18	-0,32
26,540	0,39	-0,19	-0,32
26,560	0,39	-0,20	-0,34
26,580	0,38	-0,20	-0,10
26,600	0,38	-0,20	-0,22
26,620	0,38	-0,21	-0,23
26,640	0,37	-0,21	0,01
26,660	0,37	-0,21	-0,21
26,680	0,36	-0,22	-0,34
26,700	0,36	-0,22	-0,01
26,720	0,35	-0,22	0,12
26,740	0,35	-0,22	-0,11
26,760	0,35	-0,22	-0,12
26,780	0,34	-0,22	0,10
26,800	0,34	-0,22	0,22
26,820	0,33	-0,22	0,11
26,840	0,33	-0,22	-0,01
26,860	0,32	-0,22	0,10
26,880	0,32	-0,21	0,32
26,900	0,32	-0,20	0,33
26,920	0,31	-0,20	0,10
26,940	0,31	-0,20	0,21
26,960	0,30	-0,19	0,44
26,980	0,30	-0,18	0,22
27,000	0,30	-0,18	0,20
27,020	0,29	-0,17	0,54
27,040	0,29	-0,16	0,44
27,060	0,29	-0,16	0,31
27,080	0,28	-0,15	0,54
27,100	0,28	-0,13	0,54
27,120	0,28	-0,13	0,43
27,140	0,28	-0,12	0,43
27,160	0,27	-0,11	0,43
27,180	0,27	-0,10	0,53
27,200	0,27	-0,09	0,65
27,220	0,27	-0,07	0,54
27,240	0,27	-0,06	0,43
27,260	0,27	-0,06	0,53
27,280	0,26	-0,04	0,76
27,300	0,26	-0,03	0,65
27,320	0,26	-0,02	0,42
27,340	0,26	-0,01	0,65
27,360	0,26	0,01	0,65
27,380	0,26	0,02	0,43
27,400	0,26	0,03	0,54
27,420	0,26	0,04	0,54
27,440	0,27	0,05	0,53
27,460	0,27	0,06	0,64
27,480	0,27	0,07	0,65
27,500	0,27	0,09	0,54
27,520	0,27	0,09	0,43
27,540	0,27	0,10	0,54
27,560	0,28	0,12	0,54
27,580	0,28	0,12	0,54
27,600	0,28	0,14	0,55
27,620	0,28	0,15	0,32
27,640	0,29	0,15	0,32
27,660	0,29	0,16	0,43
27,680	0,29	0,17	0,32
27,700	0,30	0,17	0,32
27,720	0,30	0,18	0,43
27,740	0,30	0,19	0,32
27,760	0,31	0,19	0,32
27,780	0,31	0,20	0,33
27,800	0,31	0,21	0,11
27,820	0,32	0,21	0,10
27,840	0,32	0,21	0,22
27,860	0,33	0,21	0,11
27,880	0,33	0,21	0,11
27,900	0,34	0,22	0,11
27,920	0,34	0,22	-0,01
27,940	0,34	0,22	0,11
27,960	0,35	0,22	0,12
27,980	0,35	0,22	-0,11
28,000	0,36	0,22	-0,11
28,020	0,36	0,22	-0,10
28,040	0,37	0,22	-0,22
28,060	0,37	0,21	-0,11
28,080	0,38	0,21	-0,10
28,100	0,38	0,21	-0,21
28,120	0,38	0,20	-0,32
28,140	0,39	0,19	-0,33
28,160	0,39	0,19	-0,21
28,180	0,40	0,19	-0,32
28,200	0,40	0,18	-0,43
28,220	0,40	0,17	-0,44
28,240	0,41	0,16	-0,32
28,260	0,41	0,16	-0,32
28,280	0,41	0,15	-0,43
28,300	0,41	0,14	-0,42
28,320	0,42	0,13	-0,54
28,340	0,42	0,12	-0,43
28,360	0,42	0,11	-0,42
28,380	0,42	0,10	-0,66
28,400	0,43	0,09	-0,43
28,420	0,43	0,08	-0,42
28,440	0,43	0,07	-0,64
28,460	0,43	0,06	-0,65
28,480	0,43	0,04	-0,54
28,500	0,43	0,03	-0,42
28,520	0,43	0,03	-0,53
28,540	0,43	0,01	-0,64
28,560	0,43	8,12E-4	-0,65
28,580	0,43	-0,01	-0,65
28,600	0,43	-0,02	-0,66
28,620	0,43	-0,04	-0,43
28,640	0,43	-0,04	-0,42
28,660	0,43	-0,06	-0,65
28,680	0,43	-0,07	-0,54
28,700	0,43	-0,08	-0,54
28,720	0,43	-0,09	-0,54
28,740	0,42	-0,10	-0,43
28,760	0,42	-0,11	-0,42
28,780	0,42	-0,12	-0,53
28,800	0,42	-0,13	-0,66
28,820	0,41	-0,14	-0,44
28,840	0,41	-0,15	-0,32
28,860	0,41	-0,15	-0,33
28,880	0,41	-0,16	-0,20
28,900	0,40	-0,16	-0,42
28,920	0,40	-0,18	-0,55
28,940	0,40	-0,18	-0,33
28,960	0,39	-0,19	-0,22
28,980	0,39	-0,19	-0,22
29,000	0,38	-0,20	-0,21
29,020	0,38	-0,20	-0,33
29,040	0,38	-0,21	-0,22
29,060	0,37	-0,21	-0,10
29,080	0,37	-0,21	-0,23
29,100	0,36	-0,22	-2,69E-4
29,120	0,36	-0,21	0,01
29,140	0,35	-0,22	-0,11
29,160	0,35	-0,22	-3,47E-14
29,180	0,35	-0,22	6,94E-14
29,200	0,34	-0,22	3,47E-14
29,220	0,34	-0,22	-0,01
29,240	0,33	-0,22	0,22
29,260	0,33	-0,21	0,23
29,280	0,32	-0,21	-0,01
29,300	0,32	-0,21	0,21
29,320	0,32	-0,20	0,33
29,340	0,31	-0,20	0,21
29,360	0,31	-0,19	0,32
29,380	0,30	-0,19	0,33
29,400	0,30	-0,18	0,21
29,420	0,30	-0,18	0,32
29,440	0,29	-0,17	0,43
29,460	0,29	-0,16	0,44
29,480	0,29	-0,15	0,32
29,500	0,28	-0,15	0,31
29,520	0,28	-0,14	0,53
29,540	0,28	-0,13	0,65
29,560	0,28	-0,11	0,54
29,580	0,27	-0,10	0,43
29,600	0,27	-0,09	0,43
29,620	0,27	-0,09	0,42
29,640	0,27	-0,08	0,65
29,660	0,27	-0,06	0,65
29,680	0,27	-0,05	0,42
29,700	0,26	-0,04	0,65
29,720	0,26	-0,03	0,65
29,740	0,26	-0,02	0,42
29,760	0,26	-0,01	0,64
29,780	0,26	0,01	0,76
29,800	0,26	0,02	0,54
29,820	0,26	0,03	0,43
29,840	0,26	0,04	0,53
29,860	0,27	0,05	0,65
29,880	0,27	0,06	0,54
29,900	0,27	0,07	0,43
29,920	0,27	0,08	0,53
29,940	0,27	0,09	0,65
29,960	0,27	0,11	0,54
29,980	0,28	0,12	0,43
30,000	0,28	0,12	0,54
30,020	0,28	0,14	0,55
30,040	0,28	0,15	0,32
30,060	0,29	0,15	0,32
30,080	0,29	0,16	0,43
30,100	0,29	0,17	0,43
30,120	0,30	0,18	0,43
30,140	0,30	0,18	0,33
30,160	0,30	0,19	0,21
30,180	0,31	0,19	0,21
30,200	0,31	0,20	0,21
30,220	0,32	0,20	0,33
30,240	0,32	0,21	0,22
30,260	0,32	0,21	-0,01
30,280	0,33	0,21	0,21
30,300	0,33	0,22	0,22
30,320	0,34	0,22	3,47E-14
30,340	0,34	0,22	3,47E-14
30,360	0,35	0,22	-3,47E-14
30,380	0,35	0,22	0,00
30,400	0,35	0,22	-4,17E-13
30,420	0,36	0,22	0,01
30,440	0,36	0,22	-0,21
30,460	0,37	0,21	-0,23
30,480	0,37	0,21	0,01
30,500	0,38	0,21	-0,21
30,520	0,38	0,20	-0,33
30,540	0,38	0,20	-0,21
30,560	0,39	0,19	-0,21
30,580	0,39	0,19	-0,32
30,600	0,40	0,18	-0,43
30,620	0,40	0,17	-0,43
30,640	0,40	0,16	-0,44
30,660	0,41	0,15	-0,21
30,680	0,41	0,16	-0,20
30,700	0,41	0,15	-0,42
30,720	0,41	0,14	-0,53
30,740	0,42	0,13	-0,66
30,760	0,42	0,11	-0,32
30,780	0,42	0,11	-0,30
30,800	0,42	0,10	-0,65
30,820	0,43	0,09	-0,54
30,840	0,43	0,08	-0,53
30,860	0,43	0,07	-0,65
30,880	0,43	0,05	-0,54
30,900	0,43	0,04	-0,42
30,920	0,43	0,04	-0,53
30,940	0,43	0,02	-0,64
30,960	0,43	0,01	-0,65
30,980	0,43	0,00	-0,54
31,000	0,43	-0,01	-0,42
31,020	0,43	-0,02	-0,53
31,040	0,43	-0,03	-0,65
31,060	0,43	-0,05	-0,54
31,080	0,43	-0,06	-0,53
31,100	0,43	-0,07	-0,65
31,120	0,43	-0,08	-0,54
31,140	0,43	-0,09	-0,43
31,160	0,42	-0,10	-0,43
31,180	0,42	-0,11	-0,42
31,200	0,42	-0,12	-0,54
31,220	0,42	-0,13	-0,54
31,240	0,41	-0,14	-0,43
31,260	0,41	-0,15	-0,44
31,280	0,41	-0,15	-0,33
31,300	0,41	-0,16	-0,21
31,320	0,40	-0,16	-0,31
31,340	0,40	-0,17	-0,54
31,360	0,39	-0,18	-0,44
31,380	0,39	-0,19	-0,21
31,400	0,39	-0,19	-0,32
31,420	0,38	-0,20	-0,33
31,440	0,38	-0,21	-0,11
31,460	0,38	-0,21	-0,10
31,480	0,37	-0,21	-0,22
31,500	0,37	-0,22	-0,11
31,520	0,36	-0,22	0,01
31,540	0,36	-0,21	-0,11
31,560	0,35	-0,22	-0,11
31,580	0,35	-0,22	-5,22E-13
31,600	0,35	-0,22	-0,01
31,620	0,34	-0,22	0,11
31,640	0,34	-0,22	0,11
31,660	0,33	-0,22	0,11
31,680	0,33	-0,21	0,11
31,700	0,32	-0,21	-0,01
31,720	0,32	-0,21	0,21
31,740	0,32	-0,20	0,44
31,760	0,31	-0,19	0,33
31,780	0,31	-0,19	0,22
31,800	0,30	-0,19	0,21
31,820	0,30	-0,18	0,32
31,840	0,30	-0,17	0,44
31,860	0,29	-0,16	0,32
31,880	0,29	-0,16	0,32
31,900	0,29	-0,15	0,43
31,920	0,28	-0,14	0,43
31,940	0,28	-0,13	0,43
31,960	0,28	-0,13	0,54
31,980	0,28	-0,11	0,54
32,000	0,27	-0,10	0,43
32,020	0,27	-0,10	0,53
32,040	0,27	-0,08	0,65
32,060	0,27	-0,07	0,54
32,080	0,27	-0,06	0,42
32,100	0,27	-0,05	0,65
32,120	0,27	-0,03	0,65
32,140	0,26	-0,03	0,43
32,160	0,26	-0,02	0,53
32,180	0,26	0,00	0,65
32,200	0,26	0,01	0,65
32,220	0,26	0,02	0,54
32,240	0,26	0,03	0,53
32,260	0,27	0,04	0,65
32,280	0,27	0,06	0,54
32,300	0,27	0,06	0,43
