Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
20,100	-0,101	-0,628	-1,100	-0,0024	-0,015	-0,026
20,150	-0,134	-0,691	-1,257	-0,0032	-0,016	-0,030
20,200	-0,170	-0,754	-1,100	-0,0041	-0,018	-0,026
20,250	-0,209	-0,801	-1,100	-0,0050	-0,019	-0,026
20,300	-0,250	-0,864	-1,257	-0,0060	-0,021	-0,030
20,350	-0,295	-0,927	-1,100	-0,0071	-0,022	-0,026
20,400	-0,342	-0,974	-0,942	-0,0082	-0,023	-0,022
20,450	-0,393	-1,021	-0,785	-0,0094	-0,024	-0,019
20,500	-0,445	-1,052	-0,628	-0,0106	-0,025	-0,015
20,550	-0,498	-1,084	-0,628	-0,0119	-0,026	-0,015
20,600	-0,553	-1,115	-0,628	-0,0132	-0,027	-0,015
20,650	-0,609	-1,147	-0,314	-0,0146	-0,027	-0,008
20,700	-0,668	-1,147	-4,063E-13	-0,0159	-0,027	-9,714E-15
20,750	-0,724	-1,147	-0,157	-0,0173	-0,027	-0,004
20,800	-0,782	-1,162	0,157	-0,0187	-0,028	0,004
20,850	-0,840	-1,131	0,785	-0,0201	-0,027	0,019
20,900	-0,895	-1,084	0,785	-0,0214	-0,026	0,019
20,950	-0,949	-1,052	0,785	-0,0227	-0,025	0,019
21,000	-1,001	-1,005	0,942	-0,0239	-0,024	0,023
21,050	-1,049	-0,958	1,100	-0,0251	-0,023	0,026
21,100	-1,096	-0,895	1,571	-0,0262	-0,021	0,037
21,150	-1,139	-0,801	1,885	-0,0272	-0,019	0,045
21,200	-1,177	-0,707	2,042	-0,0281	-0,017	0,049
21,250	-1,210	-0,597	2,199	-0,0289	-0,014	0,052
21,300	-1,236	-0,487	2,356	-0,0295	-0,012	0,056
21,350	-1,258	-0,361	2,356	-0,0300	-0,009	0,056
21,400	-1,272	-0,251	2,199	-0,0304	-0,006	0,052
21,450	-1,283	-0,141	2,042	-0,0306	-0,003	0,049
21,500	-1,286	-0,047	1,257	-0,0307	-0,001	0,030
21,550	-1,288	-0,016	0,471	-0,0308	-3,750E-4	0,011
21,600	-1,288	0,000	0,157	-0,0308	0,000	0,004
21,650	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,700	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,750	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,800	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,850	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,900	-1,288	0,000	0,000	-0,0308	0,000	0,000
21,950	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,000	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,050	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,100	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,150	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,200	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,250	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,300	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,350	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,400	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,450	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,500	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,550	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,600	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,650	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,700	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,750	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,800	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,850	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,900	-1,288	0,000	0,000	-0,0308	0,000	0,000
22,950	-1,288	0,000	0,000	-0,0308	0,000	0,000
23,000	-1,288	0,000	0,000	-0,0308	0,000	0,000
23,050	-1,288	0,000	0,000	-0,0308	0,000	0,000
23,100	-1,288	0,000	0,000	-0,0308	0,000	0,000
23,150	-1,288	0,000	0,157	-0,0308	0,000	0,004
23,200	-1,288	0,016	0,314	-0,0308	3,750E-4	0,008
23,250	-1,286	0,031	0,314	-0,0307	7,500E-4	0,007
23,300	-1,285	0,047	0,471	-0,0307	0,001	0,011
23,350	-1,282	0,079	0,785	-0,0306	0,002	0,019
23,400	-1,277	0,126	0,942	-0,0305	0,003	0,023
23,450	-1,269	0,173	0,942	-0,0303	0,004	0,023
23,500	-1,260	0,220	1,100	-0,0301	0,005	0,026
23,550	-1,247	0,283	1,257	-0,0298	0,007	0,030
23,600	-1,232	0,346	1,257	-0,0294	0,008	0,030
23,650	-1,213	0,408	1,257	-0,0290	0,010	0,030
23,700	-1,191	0,471	1,414	-0,0284	0,011	0,034
23,750	-1,166	0,550	1,571	-0,0278	0,013	0,037
23,800	-1,136	0,628	1,414	-0,0271	0,015	0,034
23,850	-1,103	0,691	1,571	-0,0263	0,016	0,037
23,900	-1,067	0,785	1,885	-0,0255	0,019	0,045
23,950	-1,024	0,880	1,728	-0,0245	0,021	0,041
24,000	-0,979	0,958	1,885	-0,0234	0,023	0,045
24,050	-0,928	1,068	2,199	-0,0222	0,026	0,052
24,100	-0,872	1,178	1,885	-0,0208	0,028	0,045
24,150	-0,811	1,257	1,571	-0,0194	0,030	0,038
24,200	-0,746	1,335	1,414	-0,0178	0,032	0,034
24,250	-0,677	1,398	1,257	-0,0162	0,033	0,030
24,300	-0,606	1,461	1,257	-0,0145	0,035	0,030
24,350	-0,531	1,524	0,785	-0,0127	0,036	0,019
24,400	-0,454	1,539	0,471	-0,0108	0,037	0,011
24,450	-0,377	1,571	0,471	-0,0090	0,037	0,011
24,500	-0,297	1,587	5,573E-13	-0,0071	0,038	1,325E-14
24,550	-0,218	1,571	-0,314	-0,0052	0,038	-0,008
24,600	-0,140	1,555	-0,628	-0,0033	0,037	-0,015
24,650	-0,063	1,508	-1,100	-0,0015	0,036	-0,026
24,700	0,011	1,445	-1,257	2,6250E-4	0,035	-0,030
24,750	0,082	1,382	-1,571	0,0019	0,033	-0,038
24,800	0,149	1,288	-2,199	0,0036	0,031	-0,053
24,850	0,210	1,162	-2,513	0,0050	0,028	-0,060
24,900	0,265	1,037	-2,670	0,0063	0,025	-0,064
24,950	0,314	0,895	-2,985	0,0075	0,021	-0,071
25,000	0,355	0,738	-3,142	0,0085	0,018	-0,075
25,050	0,388	0,581	-3,299	0,0093	0,014	-0,079
25,100	0,413	0,408	-3,456	0,0099	0,010	-0,082
25,150	0,429	0,236	-3,456	0,0102	0,006	-0,082
25,200	0,437	0,063	-2,985	0,0104	0,001	-0,071
25,250	0,435	-0,063	-2,042	0,0104	-0,002	-0,049
25,300	0,430	-0,141	-1,414	0,0103	-0,003	-0,034
25,350	0,421	-0,204	-0,942	0,0100	-0,005	-0,022
25,400	0,410	-0,236	-0,785	0,0098	-0,006	-0,019
25,450	0,397	-0,283	-1,100	0,0095	-0,007	-0,026
25,500	0,382	-0,346	-1,100	0,0091	-0,008	-0,026
25,550	0,363	-0,393	-1,100	0,0087	-0,009	-0,026
25,600	0,342	-0,456	-1,414	0,0082	-0,011	-0,034
25,650	0,317	-0,534	-1,571	0,0076	-0,013	-0,038
25,700	0,289	-0,613	-1,571	0,0069	-0,015	-0,038
25,750	0,256	-0,691	-1,414	0,0061	-0,017	-0,034
25,800	0,220	-0,754	-1,257	0,0052	-0,018	-0,030
25,850	0,181	-0,817	-1,257	0,0043	-0,019	-0,030
25,900	0,138	-0,880	-1,414	0,0033	-0,021	-0,034
25,950	0,093	-0,958	-1,414	0,0022	-0,023	-0,034
26,000	0,042	-1,021	-0,942	0,0010	-0,024	-0,022
26,050	-0,009	-1,052	-0,942	-2,2500E-4	-0,025	-0,022
26,100	-0,063	-1,115	-1,257	-0,0015	-0,027	-0,030
26,150	-0,121	-1,178	-1,100	-0,0029	-0,028	-0,026
26,200	-0,181	-1,225	-1,100	-0,0043	-0,029	-0,026
26,250	-0,243	-1,288	-0,942	-0,0058	-0,031	-0,023
26,300	-0,309	-1,319	-0,471	-0,0074	-0,032	-0,011
26,350	-0,375	-1,335	-0,471	-0,0090	-0,032	-0,011
26,400	-0,443	-1,367	-0,628	-0,0106	-0,033	-0,015
26,450	-0,512	-1,398	-0,314	-0,0122	-0,033	-0,008
26,500	-0,583	-1,398	0,157	-0,0139	-0,033	0,004
26,550	-0,652	-1,382	0,157	-0,0156	-0,033	0,004
26,600	-0,721	-1,382	0,314	-0,0172	-0,033	0,007
26,650	-0,790	-1,351	0,628	-0,0189	-0,032	0,015
26,700	-0,856	-1,319	0,628	-0,0204	-0,032	0,015
26,750	-0,922	-1,288	0,785	-0,0220	-0,031	0,019
26,800	-0,985	-1,241	0,942	-0,0235	-0,030	0,023
26,850	-1,046	-1,194	1,257	-0,0250	-0,028	0,030
26,900	-1,104	-1,115	1,728	-0,0264	-0,027	0,041
26,950	-1,158	-1,021	1,885	-0,0276	-0,024	0,045
27,000	-1,206	-0,927	2,042	-0,0288	-0,022	0,049
27,050	-1,250	-0,817	2,356	-0,0299	-0,019	0,056
27,100	-1,288	-0,691	2,670	-0,0308	-0,016	0,064
27,150	-1,319	-0,550	2,827	-0,0315	-0,013	0,067
27,200	-1,343	-0,408	2,513	-0,0321	-0,010	0,060
27,250	-1,360	-0,298	2,199	-0,0325	-0,007	0,052
27,300	-1,373	-0,188	2,199	-0,0328	-0,005	0,053
27,350	-1,379	-0,079	1,728	-0,0329	-0,002	0,041
27,400	-1,381	-0,016	0,785	-0,0330	-3,750E-4	0,019
27,450	-1,381	0,000	0,157	-0,0330	0,000	0,004
27,500	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,550	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,600	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,650	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,700	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,750	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,800	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,850	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,900	-1,381	0,000	0,000	-0,0330	0,000	0,000
27,950	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,000	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,050	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,100	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,150	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,200	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,250	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,300	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,350	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,400	-1,381	0,000	0,000	-0,0330	0,000	0,000
28,450	-1,381	0,000	0,157	-0,0330	0,000	0,004
28,500	-1,381	0,016	0,157	-0,0330	3,750E-4	0,004
28,550	-1,379	0,016	-5,586E-15	-0,0329	3,750E-4	-1,328E-16
28,600	-1,379	0,016	0,157	-0,0329	3,750E-4	0,004
28,650	-1,378	0,031	0,314	-0,0329	7,500E-4	0,008
28,700	-1,376	0,047	0,314	-0,0329	0,001	0,007
28,750	-1,373	0,063	0,314	-0,0328	0,002	0,007
28,800	-1,370	0,079	0,471	-0,0327	0,002	0,011
28,850	-1,365	0,110	0,785	-0,0326	0,003	0,019
28,900	-1,359	0,157	0,942	-0,0324	0,004	0,022
28,950	-1,349	0,204	0,785	-0,0322	0,005	0,019
29,000	-1,338	0,236	0,785	-0,0320	0,006	0,019
29,050	-1,326	0,283	1,100	-0,0317	0,007	0,026
29,100	-1,310	0,346	1,414	-0,0313	0,008	0,034
29,150	-1,291	0,424	1,571	-0,0308	0,010	0,037
29,200	-1,268	0,503	1,728	-0,0303	0,012	0,041
29,250	-1,241	0,597	2,199	-0,0296	0,014	0,053
29,300	-1,208	0,723	2,356	-0,0288	0,017	0,056
29,350	-1,169	0,833	2,042	-0,0279	0,020	0,049
29,400	-1,125	0,927	2,042	-0,0269	0,022	0,049
29,450	-1,076	1,037	2,199	-0,0257	0,025	0,053
29,500	-1,021	1,147	2,042	-0,0244	0,027	0,049
29,550	-0,961	1,241	2,042	-0,0230	0,030	0,049
29,600	-0,897	1,351	2,199	-0,0214	0,032	0,052
29,650	-0,826	1,461	2,042	-0,0197	0,035	0,049
29,700	-0,751	1,555	1,885	-0,0179	0,037	0,045
29,750	-0,671	1,649	1,571	-0,0160	0,039	0,037
29,800	-0,586	1,712	1,257	-0,0140	0,041	0,030
29,850	-0,500	1,775	1,100	-0,0119	0,042	0,026
29,900	-0,408	1,822	0,471	-0,0098	0,043	0,011
29,950	-0,317	1,822	6,484E-13	-0,0076	0,043	1,547E-14
30,000	-0,226	1,822	6,484E-13	-0,0054	0,044	1,547E-14
30,050	-0,135	1,822	-0,471	-0,0032	0,044	-0,011
30,100	-0,044	1,775	-1,257	-0,0011	0,042	-0,030
30,150	0,042	1,696	-1,571	0,0010	0,040	-0,037
30,200	0,126	1,618	-1,728	0,0030	0,039	-0,041
30,250	0,204	1,524	-2,199	0,0049	0,036	-0,053
30,300	0,278	1,398	-2,827	0,0066	0,033	-0,068
30,350	0,344	1,241	-3,299	0,0082	0,030	-0,079
30,400	0,402	1,068	-3,613	0,0096	0,025	-0,086
30,450	0,451	0,880	-3,770	0,0108	0,021	-0,090
30,500	0,490	0,691	-3,927	0,0117	0,017	-0,094
30,550	0,520	0,487	-4,241	0,0124	0,012	-0,101
30,600	0,539	0,267	-4,398	0,0129	0,006	-0,105
30,650	0,547	0,047	-3,927	0,0130	0,001	-0,094
30,700	0,543	-0,126	-2,670	0,0130	-0,003	-0,064
30,750	0,534	-0,220	-1,571	0,0127	-0,005	-0,037
30,800	0,522	-0,283	-1,414	0,0124	-0,007	-0,034
30,850	0,506	-0,361	-1,728	0,0121	-0,009	-0,041
30,900	0,485	-0,456	-1,885	0,0116	-0,011	-0,045
30,950	0,460	-0,550	-2,042	0,0110	-0,013	-0,049
31,000	0,430	-0,660	-2,042	0,0103	-0,016	-0,049
31,050	0,394	-0,754	-1,885	0,0094	-0,018	-0,045
31,100	0,355	-0,848	-2,199	0,0085	-0,020	-0,052
31,150	0,309	-0,974	-2,356	0,0074	-0,023	-0,056
31,200	0,258	-1,084	-2,199	0,0061	-0,026	-0,053
31,250	0,201	-1,194	-2,356	0,0048	-0,029	-0,056
31,300	0,138	-1,319	-2,199	0,0033	-0,032	-0,052
31,350	0,069	-1,414	-1,885	0,0016	-0,034	-0,045
31,400	-0,003	-1,508	-1,885	-7,5000E-5	-0,036	-0,045
31,450	-0,082	-1,602	-1,728	-0,0020	-0,038	-0,041
31,500	-0,163	-1,681	-1,571	-0,0039	-0,040	-0,038
31,550	-0,250	-1,759	-1,414	-0,0060	-0,042	-0,034
31,600	-0,339	-1,822	-1,100	-0,0081	-0,043	-0,026
31,650	-0,432	-1,869	-0,628	-0,0103	-0,045	-0,015
31,700	-0,526	-1,885	-0,157	-0,0126	-0,045	-0,004
31,750	-0,620	-1,885	-0,157	-0,0148	-0,045	-0,004
31,800	-0,715	-1,901	6,706E-13	-0,0171	-0,045	1,582E-14
31,850	-0,811	-1,885	0,628	-0,0194	-0,045	0,015
31,900	-0,903	-1,838	0,942	-0,0216	-0,044	0,022
31,950	-0,994	-1,791	1,100	-0,0237	-0,043	0,026
32,000	-1,082	-1,728	1,571	-0,0258	-0,041	0,038
32,050	-1,167	-1,634	2,199	-0,0279	-0,039	0,053
32,100	-1,246	-1,508	2,670	-0,0297	-0,036	0,064
32,150	-1,318	-1,367	2,985	-0,0315	-0,033	0,071
32,200	-1,382	-1,210	3,299	-0,0330	-0,029	0,079
32,250	-1,439	-1,037	3,613	-0,0344	-0,025	0,086
32,300	-1,486	-0,848	3,613	-0,0355	-0,020	0,086
32,350	-1,524	-0,675	3,456	-0,0364	-0,016	0,082
32,400	-1,554	-0,503	3,456	-0,0371	-0,012	0,083
32,450	-1,574	-0,330	3,456	-0,0376	-0,008	0,083
32,500	-1,587	-0,157	2,985	-0,0379	-0,004	0,071
32,550	-1,590	-0,031	1,885	-0,0380	-7,500E-4	0,045
32,600	-1,590	0,031	0,628	-0,0380	7,500E-4	0,015
32,650	-1,587	0,031	-0,314	-0,0379	7,500E-4	-0,008
32,700	-1,587	0,000	-0,314	-0,0379	0,000	-0,008
32,750	-1,587	0,000	0,000	-0,0379	0,000	0,000
32,800	-1,587	0,000	0,000	-0,0379	0,000	0,000
32,850	-1,587	0,000	0,000	-0,0379	0,000	0,000
32,900	-1,587	0,000	0,000	-0,0379	0,000	0,000
32,950	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,000	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,050	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,100	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,150	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,200	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,250	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,300	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,350	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,400	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,450	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,500	-1,587	0,000	0,000	-0,0379	0,000	0,000
33,550	-1,587	0,000	0,157	-0,0379	0,000	0,004
33,600	-1,587	0,016	0,314	-0,0379	3,750E-4	0,008
33,650	-1,585	0,031	0,314	-0,0378	7,500E-4	0,007
33,700	-1,583	0,047	0,628	-0,0378	0,001	0,015
33,750	-1,580	0,094	1,100	-0,0377	0,002	0,026
33,800	-1,574	0,157	1,257	-0,0376	0,004	0,030
33,850	-1,565	0,220	1,257	-0,0374	0,005	0,030
33,900	-1,552	0,283	1,414	-0,0371	0,007	0,034
33,950	-1,536	0,361	1,885	-0,0367	0,009	0,045
34,000	-1,516	0,471	2,042	-0,0362	0,011	0,049
34,050	-1,489	0,565	1,728	-0,0356	0,013	0,041
34,100	-1,459	0,644	1,728	-0,0348	0,015	0,041
34,150	-1,425	0,738	2,042	-0,0340	0,018	0,049
34,200	-1,385	0,848	2,356	-0,0331	0,020	0,056
34,250	-1,340	0,974	2,356	-0,0320	0,023	0,056
34,300	-1,288	1,084	2,356	-0,0308	0,026	0,056
34,350	-1,232	1,210	2,670	-0,0294	0,029	0,064
34,400	-1,167	1,351	2,513	-0,0279	0,032	0,060
34,450	-1,096	1,461	2,199	-0,0262	0,035	0,053
34,500	-1,021	1,571	2,356	-0,0244	0,038	0,056
34,550	-0,939	1,696	2,356	-0,0224	0,040	0,056
34,600	-0,851	1,806	1,885	-0,0203	0,043	0,045
34,650	-0,759	1,885	1,571	-0,0181	0,045	0,037
34,700	-0,663	1,963	1,257	-0,0158	0,047	0,030
34,750	-0,562	2,011	0,785	-0,0134	0,048	0,019
34,800	-0,462	2,042	0,628	-0,0110	0,049	0,015
34,850	-0,358	2,073	0,157	-0,0086	0,050	0,004
34,900	-0,254	2,058	-0,471	-0,0061	0,049	-0,011
34,950	-0,152	2,026	-0,942	-0,0036	0,048	-0,022
35,000	-0,052	1,963	-1,414	-0,0012	0,047	-0,034
35,050	0,044	1,885	-1,571	0,0010	0,045	-0,038
35,100	0,137	1,806	-1,885	0,0033	0,043	-0,045
35,150	0,225	1,696	-2,670	0,0054	0,040	-0,064
35,200	0,306	1,539	-3,299	0,0073	0,037	-0,079
35,250	0,379	1,367	-3,456	0,0090	0,033	-0,083
35,300	0,443	1,194	-3,770	0,0106	0,028	-0,090
35,350	0,498	0,990	-4,241	0,0119	0,024	-0,101
35,400	0,542	0,770	-4,555	0,0129	0,018	-0,109
35,450	0,575	0,534	-4,712	0,0137	0,013	-0,113
35,500	0,595	0,298	-4,555	0,0142	0,007	-0,109
35,550	0,605	0,079	-3,927	0,0144	0,002	-0,094
35,600	0,603	-0,094	-2,985	0,0144	-0,002	-0,071
35,650	0,595	-0,220	-2,199	0,0142	-0,005	-0,052
35,700	0,581	-0,314	-1,728	0,0139	-0,007	-0,041
35,750	0,564	-0,393	-1,728	0,0135	-0,009	-0,041
35,800	0,542	-0,487	-1,728	0,0129	-0,012	-0,041
35,850	0,515	-0,565	-1,571	0,0123	-0,014	-0,038
35,900	0,485	-0,644	-1,571	0,0116	-0,015	-0,037
35,950	0,451	-0,723	-1,728	0,0108	-0,017	-0,041
36,000	0,413	-0,817	-1,885	0,0099	-0,019	-0,045
36,050	0,369	-0,911	-1,885	0,0088	-0,022	-0,045
36,100	0,322	-1,005	-2,042	0,0077	-0,024	-0,049
36,150	0,269	-1,115	-2,042	0,0064	-0,027	-0,049
36,200	0,210	-1,210	-1,885	0,0050	-0,029	-0,045
36,250	0,148	-1,304	-1,885	0,0035	-0,031	-0,045
36,300	0,080	-1,398	-1,728	0,0019	-0,033	-0,041
36,350	0,008	-1,477	-1,571	1,8750E-4	-0,035	-0,037
36,400	-0,068	-1,555	-1,571	-0,0016	-0,037	-0,037
36,450	-0,148	-1,634	-1,414	-0,0035	-0,039	-0,034
36,500	-0,231	-1,696	-1,100	-0,0055	-0,040	-0,026
36,550	-0,317	-1,744	-0,785	-0,0076	-0,042	-0,019
36,600	-0,405	-1,775	-0,628	-0,0097	-0,042	-0,015
36,650	-0,495	-1,806	-0,471	-0,0118	-0,043	-0,011
36,700	-0,586	-1,822	-0,157	-0,0140	-0,043	-0,004
36,750	-0,677	-1,822	-4,441E-15	-0,0162	-0,043	0,000
36,800	-0,768	-1,822	0,471	-0,0183	-0,043	0,011
36,850	-0,859	-1,775	0,942	-0,0205	-0,042	0,022
36,900	-0,946	-1,728	0,785	-0,0226	-0,041	0,019
36,950	-1,032	-1,696	1,100	-0,0246	-0,040	0,026
37,000	-1,115	-1,618	1,728	-0,0266	-0,039	0,041
37,050	-1,194	-1,524	2,199	-0,0285	-0,036	0,053
37,100	-1,268	-1,398	2,513	-0,0303	-0,033	0,060
37,150	-1,334	-1,272	2,670	-0,0318	-0,030	0,064
37,200	-1,395	-1,131	2,985	-0,0333	-0,027	0,071
37,250	-1,447	-0,974	3,142	-0,0345	-0,023	0,075
37,300	-1,492	-0,817	3,142	-0,0356	-0,019	0,075
37,350	-1,528	-0,660	2,985	-0,0365	-0,016	0,071
37,400	-1,558	-0,518	2,985	-0,0372	-0,012	0,071
37,450	-1,580	-0,361	3,142	-0,0377	-0,009	0,075
37,500	-1,594	-0,204	2,985	-0,0381	-0,005	0,071
37,550	-1,601	-0,063	2,199	-0,0382	-0,001	0,052
37,600	-1,601	0,016	0,785	-0,0382	3,750E-4	0,019
37,650	-1,599	0,016	-0,157	-0,0382	3,750E-4	-0,004
37,700	-1,599	0,000	-0,157	-0,0382	0,000	-0,004
37,750	-1,599	0,000	0,000	-0,0382	0,000	0,000
37,800	-1,599	0,000	0,000	-0,0382	0,000	0,000
37,850	-1,599	0,000	0,000	-0,0382	0,000	0,000
37,900	-1,599	0,000	0,000	-0,0382	0,000	0,000
37,950	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,000	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,050	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,100	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,150	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,200	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,250	-1,599	0,000	0,000	-0,0382	0,000	0,000
38,300	-1,599	0,000	0,157	-0,0382	0,000	0,004
38,350	-1,599	0,016	0,157	-0,0382	3,750E-4	0,004
38,400	-1,598	0,016	-0,157	-0,0381	3,750E-4	-0,004
38,450	-1,598	0,000	1,114E-14	-0,0381	0,000	2,662E-16
38,500	-1,598	0,016	0,471	-0,0381	3,750E-4	0,011
38,550	-1,596	0,047	0,628	-0,0381	0,001	0,015
38,600	-1,593	0,079	0,785	-0,0380	0,002	0,019
38,650	-1,588	0,126	0,942	-0,0379	0,003	0,023
38,700	-1,580	0,173	1,100	-0,0377	0,004	0,026
38,750	-1,571	0,236	1,257	-0,0375	0,006	0,030
38,800	-1,557	0,298	1,257	-0,0372	0,007	0,030
38,850	-1,541	0,361	1,571	-0,0368	0,009	0,037
38,900	-1,521	0,456	1,885	-0,0363	0,011	0,045
38,950	-1,495	0,550	1,728	-0,0357	0,013	0,041
39,000	-1,466	0,628	1,728	-0,0350	0,015	0,041
39,050	-1,433	0,723	2,042	-0,0342	0,017	0,049
39,100	-1,393	0,833	2,199	-0,0333	0,020	0,052
39,150	-1,349	0,942	2,356	-0,0322	0,022	0,056
39,200	-1,299	1,068	2,513	-0,0310	0,026	0,060
39,250	-1,243	1,194	2,513	-0,0297	0,029	0,060
39,300	-1,180	1,319	2,356	-0,0282	0,031	0,056
39,350	-1,111	1,429	2,356	-0,0265	0,034	0,056
39,400	-1,037	1,555	2,670	-0,0247	0,037	0,064
39,450	-0,955	1,696	2,513	-0,0228	0,041	0,060
39,500	-0,867	1,806	1,885	-0,0207	0,043	0,045
39,550	-0,774	1,885	1,571	-0,0185	0,045	0,038
39,600	-0,679	1,963	1,571	-0,0162	0,047	0,037
39,650	-0,578	2,042	1,100	-0,0138	0,049	0,026
39,700	-0,474	2,073	0,314	-0,0113	0,049	0,008
39,750	-0,371	2,073	0,000	-0,0088	0,049	0,000
39,800	-0,267	2,073	-0,314	-0,0064	0,049	-0,007
39,850	-0,163	2,042	-0,785	-0,0039	0,049	-0,019
39,900	-0,063	1,995	-1,100	-0,0015	0,048	-0,026
39,950	0,036	1,932	-1,728	8,6250E-4	0,046	-0,041
40,000	0,130	1,822	-2,199	0,0031	0,043	-0,053
40,050	0,218	1,712	-2,513	0,0052	0,041	-0,060
40,100	0,302	1,571	-3,142	0,0072	0,037	-0,075
40,150	0,375	1,398	-3,456	0,0090	0,033	-0,082
40,200	0,441	1,225	-3,613	0,0105	0,029	-0,086
40,250	0,498	1,037	-4,084	0,0119	0,025	-0,098
40,300	0,545	0,817	-4,555	0,0130	0,019	-0,109
40,350	0,580	0,581	-4,869	0,0138	0,014	-0,116
40,400	0,603	0,330	-4,869	0,0144	0,008	-0,116
40,450	0,613	0,094	-4,084	0,0146	0,002	-0,098
40,500	0,613	-0,079	-2,985	0,0146	-0,002	-0,071
40,550	0,605	-0,204	-2,356	0,0144	-0,005	-0,056
40,600	0,592	-0,314	-2,199	0,0141	-0,008	-0,052
40,650	0,573	-0,424	-2,042	0,0137	-0,010	-0,049
40,700	0,550	-0,518	-1,885	0,0131	-0,012	-0,045
40,750	0,522	-0,613	-2,042	0,0125	-0,015	-0,049
40,800	0,489	-0,723	-2,199	0,0117	-0,017	-0,053
40,850	0,449	-0,833	-2,042	0,0107	-0,020	-0,049
40,900	0,405	-0,927	-2,199	0,0097	-0,022	-0,052
40,950	0,357	-1,052	-2,513	0,0085	-0,025	-0,060
41,000	0,300	-1,178	-2,356	0,0072	-0,028	-0,056
41,050	0,239	-1,288	-2,199	0,0057	-0,031	-0,052
41,100	0,171	-1,398	-2,199	0,0041	-0,033	-0,052
41,150	0,099	-1,508	-2,042	0,0024	-0,036	-0,049
41,200	0,020	-1,602	-1,728	4,8750E-4	-0,038	-0,041
41,250	-0,061	-1,681	-1,571	-0,0015	-0,040	-0,037
41,300	-0,148	-1,759	-1,414	-0,0035	-0,042	-0,034
41,350	-0,237	-1,822	-1,257	-0,0057	-0,043	-0,030
41,400	-0,330	-1,885	-0,942	-0,0079	-0,045	-0,023
41,450	-0,426	-1,916	-0,471	-0,0102	-0,046	-0,011
