Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
32,050;0,679;0,079;3,927;0,0162;0,002;0,094;0,2;0,15
32,060;0,680;0,079;-3,927;0,0162;0,002;-0,094;;
32,070;0,680;0,000;-3,927;0,0162;0,000;-0,094;;
32,080;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,090;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,100;0,680;0,000;0,000;0,0162;0,000;0,000;0,2;0,15
32,110;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,120;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,130;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,140;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,150;0,680;0,000;0,000;0,0162;0,000;0,000;0,1;0,15
32,160;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,170;0,680;0,000;0,000;0,0162;0,000;0,000;;
32,180;0,680;0,000;3,927;0,0162;0,000;0,094;;
32,190;0,680;0,079;3,927;0,0162;0,002;0,094;;
32,200;0,682;0,079;-3,927;0,0163;0,002;-0,094;0,1;0,15
32,210;0,682;0,000;-3,927;0,0163;0,000;-0,094;;
32,220;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,230;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,240;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,250;0,682;0,000;0,000;0,0163;0,000;0,000;0,1;0,15
32,260;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,270;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,280;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,290;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,300;0,682;0,000;0,000;0,0163;0,000;0,000;0,1;0,14
32,310;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,320;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,330;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,340;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,350;0,682;0,000;0,000;0,0163;0,000;0,000;0,1;0,14
32,360;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,370;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,380;0,682;0,000;0,000;0,0163;0,000;0,000;;
32,390;0,682;0,000;3,927;0,0163;0,000;0,094;;
32,400;0,682;0,079;3,927;0,0163;0,002;0,094;0,1;0,14
32,410;0,683;0,079;-3,927;0,0163;0,002;-0,094;;
32,420;0,683;0,000;-3,927;0,0163;0,000;-0,094;;
32,430;0,683;0,000;0,000;0,0163;0,000;0,000;;
32,440;0,683;0,000;0,000;0,0163;0,000;0,000;;
32,450;0,683;0,000;0,000;0,0163;0,000;0,000;0,1;0,14
32,460;0,683;0,000;0,000;0,0163;0,000;0,000;;
32,470;0,683;0,000;0,000;0,0163;0,000;0,000;;
32,480;0,683;0,000;0,000;0,0163;0,000;0,000;;
32,490;0,683;0,000;3,927;0,0163;0,000;0,094;;
32,500;0,683;0,079;3,927;0,0163;0,002;0,094;0,1;0,14
32,510;0,685;0,079;-3,927;0,0163;0,002;-0,094;;
32,520;0,685;0,000;-3,927;0,0163;0,000;-0,094;;
32,530;0,685;0,000;0,000;0,0163;0,000;0,000;;
32,540;0,685;0,000;0,000;0,0163;0,000;0,000;;
32,550;0,685;0,000;0,000;0,0163;0,000;0,000;0,1;0,14
32,560;0,685;0,000;3,927;0,0163;0,000;0,094;;
32,570;0,685;0,079;3,927;0,0163;0,002;0,094;;
32,580;0,686;0,079;-3,927;0,0164;0,002;-0,094;;
32,590;0,686;0,000;-3,927;0,0164;0,000;-0,094;;
32,600;0,686;0,000;0,000;0,0164;0,000;0,000;0,1;0,14
32,610;0,686;0,000;0,000;0,0164;0,000;0,000;;
32,620;0,686;0,000;0,000;0,0164;0,000;0,000;;
32,630;0,686;0,000;0,000;0,0164;0,000;0,000;;
32,640;0,686;0,000;3,927;0,0164;0,000;0,094;;
32,650;0,686;0,079;3,927;0,0164;0,002;0,094;0,1;0,14
32,660;0,688;0,079;-3,927;0,0164;0,002;-0,094;;
32,670;0,688;0,000;-3,927;0,0164;0,000;-0,094;;
32,680;0,688;0,000;0,000;0,0164;0,000;0,000;;
32,690;0,688;0,000;0,000;0,0164;0,000;0,000;;
32,700;0,688;0,000;0,000;0,0164;0,000;0,000;0,1;0,15
32,710;0,688;0,000;0,000;0,0164;0,000;0,000;;
32,720;0,688;0,000;3,927;0,0164;0,000;0,094;;
32,730;0,688;0,079;3,927;0,0164;0,002;0,094;;
32,740;0,690;0,079;-3,927;0,0165;0,002;-0,094;;
32,750;0,690;0,000;-3,927;0,0165;0,000;-0,094;0,2;0,15
32,760;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,770;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,780;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,790;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,800;0,690;0,000;0,000;0,0165;0,000;0,000;0,2;0,16
32,810;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,820;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,830;0,690;0,000;0,000;0,0165;0,000;0,000;;
32,840;0,690;0,000;3,927;0,0165;0,000;0,094;;
32,850;0,690;0,079;3,927;0,0165;0,002;0,094;0,2;0,17
32,860;0,691;0,079;-3,927;0,0165;0,002;-0,094;;
32,870;0,691;0,000;-3,927;0,0165;0,000;-0,094;;
32,880;0,691;0,000;0,000;0,0165;0,000;0,000;;
32,890;0,691;0,000;0,000;0,0165;0,000;0,000;;
32,900;0,691;0,000;0,000;0,0165;0,000;0,000;0,2;0,18
32,910;0,691;0,000;0,000;0,0165;0,000;0,000;;
32,920;0,691;0,000;0,000;0,0165;0,000;0,000;;
32,930;0,691;0,000;3,927;0,0165;0,000;0,094;;
32,940;0,691;0,079;3,927;0,0165;0,002;0,094;;
32,950;0,693;0,079;-3,927;0,0165;0,002;-0,094;0,2;0,19
32,960;0,693;0,000;-3,927;0,0165;0,000;-0,094;;
32,970;0,693;0,000;0,000;0,0165;0,000;0,000;;
32,980;0,693;0,000;0,000;0,0165;0,000;0,000;;
32,990;0,693;0,000;0,000;0,0165;0,000;0,000;;
33,000;0,693;0,000;0,000;0,0165;0,000;0,000;0,2;0,21
33,010;0,693;0,000;0,000;0,0165;0,000;0,000;;
33,020;0,693;0,000;3,927;0,0165;0,000;0,094;;
33,030;0,693;0,079;3,927;0,0165;0,002;0,094;;
33,040;0,694;0,079;-3,927;0,0166;0,002;-0,094;;
33,050;0,694;0,000;-3,927;0,0166;0,000;-0,094;0,2;0,23
33,060;0,694;0,000;0,000;0,0166;0,000;0,000;;
33,070;0,694;0,000;0,000;0,0166;0,000;0,000;;
33,080;0,694;0,000;0,000;0,0166;0,000;0,000;;
33,090;0,694;0,000;0,000;0,0166;0,000;0,000;;
33,100;0,694;0,000;0,000;0,0166;0,000;0,000;0,2;0,24
33,110;0,694;0,000;0,000;0,0166;0,000;0,000;;
33,120;0,694;0,000;3,927;0,0166;0,000;0,094;;
33,130;0,694;0,079;3,927;0,0166;0,002;0,094;;
33,140;0,696;0,079;-3,927;0,0166;0,002;-0,094;;
33,150;0,696;0,000;-3,927;0,0166;0,000;-0,094;0,3;0,26
33,160;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,170;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,180;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,190;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,200;0,696;0,000;0,000;0,0166;0,000;0,000;0,3;0,26
33,210;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,220;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,230;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,240;0,696;0,000;0,000;0,0166;0,000;0,000;;
33,250;0,696;0,000;0,000;0,0166;0,000;0,000;0,3;0,28
33,260;0,696;0,000;3,927;0,0166;0,000;0,094;;
33,270;0,696;0,079;3,927;0,0166;0,002;0,094;;
33,280;0,697;0,079;-3,927;0,0166;0,002;-0,094;;
33,290;0,697;0,000;-3,927;0,0166;0,000;-0,094;;
33,300;0,697;0,000;0,000;0,0166;0,000;0,000;0,3;0,28
33,310;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,320;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,330;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,340;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,350;0,697;0,000;0,000;0,0166;0,000;0,000;0,3;0,30
33,360;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,370;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,380;0,697;0,000;0,000;0,0166;0,000;0,000;;
33,390;0,697;0,000;3,927;0,0166;0,000;0,094;;
33,400;0,697;0,079;3,927;0,0166;0,002;0,094;0,3;0,32
33,410;0,699;0,079;-3,927;0,0167;0,002;-0,094;;
33,420;0,699;0,000;-3,927;0,0167;0,000;-0,094;;
33,430;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,440;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,450;0,699;0,000;0,000;0,0167;0,000;0,000;0,3;0,33
33,460;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,470;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,480;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,490;0,699;0,000;0,000;0,0167;0,000;0,000;;
33,500;0,699;0,000;3,927;0,0167;0,000;0,094;0,3;0,35
33,510;0,699;0,079;3,927;0,0167;0,002;0,094;;
33,520;0,701;0,079;-3,927;0,0167;0,002;-0,094;;
33,530;0,701;0,000;-3,927;0,0167;0,000;-0,094;;
33,540;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,550;0,701;0,000;0,000;0,0167;0,000;0,000;0,4;0,36
33,560;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,570;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,580;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,590;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,600;0,701;0,000;0,000;0,0167;0,000;0,000;0,4;0,36
33,610;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,620;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,630;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,640;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,650;0,701;0,000;0,000;0,0167;0,000;0,000;0,4;0,38
33,660;0,701;0,000;0,000;0,0167;0,000;0,000;;
33,670;0,701;0,000;3,927;0,0167;0,000;0,094;;
33,680;0,701;0,079;3,927;0,0167;0,002;0,094;;
33,690;0,702;0,079;-3,927;0,0168;0,002;-0,094;;
33,700;0,702;0,000;-3,927;0,0168;0,000;-0,094;0,4;0,39
33,710;0,702;0,000;0,000;0,0168;0,000;0,000;;
33,720;0,702;0,000;0,000;0,0168;0,000;0,000;;
33,730;0,702;0,000;0,000;0,0168;0,000;0,000;;
33,740;0,702;0,000;0,000;0,0168;0,000;0,000;;
33,750;0,702;0,000;0,000;0,0168;0,000;0,000;0,4;0,41
33,760;0,702;0,000;0,000;0,0168;0,000;0,000;;
33,770;0,702;0,000;3,927;0,0168;0,000;0,094;;
33,780;0,702;0,079;3,927;0,0168;0,002;0,094;;
33,790;0,704;0,079;-3,927;0,0168;0,002;-0,094;;
33,800;0,704;0,000;-3,927;0,0168;0,000;-0,094;0,4;0,43
33,810;0,704;0,000;0,000;0,0168;0,000;0,000;;
33,820;0,704;0,000;0,000;0,0168;0,000;0,000;;
33,830;0,704;0,000;0,000;0,0168;0,000;0,000;;
33,840;0,704;0,000;0,000;0,0168;0,000;0,000;;
33,850;0,704;0,000;0,000;0,0168;0,000;0,000;0,5;0,47
33,860;0,704;0,000;3,927;0,0168;0,000;0,094;;
33,870;0,704;0,079;3,927;0,0168;0,002;0,094;;
33,880;0,705;0,079;-3,927;0,0168;0,002;-0,094;;
33,890;0,705;0,000;-3,927;0,0168;0,000;-0,094;;
33,900;0,705;0,000;0,000;0,0168;0,000;0,000;0,5;0,49
33,910;0,705;0,000;0,000;0,0168;0,000;0,000;;
33,920;0,705;0,000;0,000;0,0168;0,000;0,000;;
33,930;0,705;0,000;0,000;0,0168;0,000;0,000;;
33,940;0,705;0,000;0,000;0,0168;0,000;0,000;;
33,950;0,705;0,000;0,000;0,0168;0,000;0,000;0,5;0,52
33,960;0,705;0,000;0,000;0,0168;0,000;0,000;;
33,970;0,705;0,000;3,927;0,0168;0,000;0,094;;
33,980;0,705;0,079;3,927;0,0168;0,002;0,094;;
33,990;0,707;0,079;-3,927;0,0169;0,002;-0,094;;
34,000;0,707;0,000;-3,927;0,0169;0,000;-0,094;0,6;0,58
34,010;0,707;0,000;0,000;0,0169;0,000;0,000;;
34,020;0,707;0,000;0,000;0,0169;0,000;0,000;;
34,030;0,707;0,000;0,000;0,0169;0,000;0,000;;
34,040;0,707;0,000;0,000;0,0169;0,000;0,000;;
34,050;0,707;0,000;3,927;0,0169;0,000;0,094;0,6;0,61
34,060;0,707;0,079;3,927;0,0169;0,002;0,094;;
34,070;0,708;0,079;-3,927;0,0169;0,002;-0,094;;
34,080;0,708;0,000;-3,927;0,0169;0,000;-0,094;;
34,090;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,100;0,708;0,000;0,000;0,0169;0,000;0,000;0,6;0,63
34,110;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,120;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,130;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,140;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,150;0,708;0,000;0,000;0,0169;0,000;0,000;0,7;0,69
34,160;0,708;0,000;0,000;0,0169;0,000;0,000;;
34,170;0,708;0,000;3,927;0,0169;0,000;0,094;;
34,180;0,708;0,079;3,927;0,0169;0,002;0,094;;
34,190;0,710;0,079;-3,927;0,0169;0,002;-0,094;;
34,200;0,710;0,000;-3,927;0,0169;0,000;-0,094;0,7;0,71
34,210;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,220;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,230;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,240;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,250;0,710;0,000;0,000;0,0169;0,000;0,000;0,7;0,70
34,260;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,270;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,280;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,290;0,710;0,000;0,000;0,0169;0,000;0,000;;
34,300;0,710;0,000;3,927;0,0169;0,000;0,094;0,7;0,74
34,310;0,710;0,079;3,927;0,0169;0,002;0,094;;
34,320;0,712;0,079;-3,927;0,0170;0,002;-0,094;;
34,330;0,712;0,000;-3,927;0,0170;0,000;-0,094;;
34,340;0,712;0,000;0,000;0,0170;0,000;0,000;;
34,350;0,712;0,000;0,000;0,0170;0,000;0,000;0,8;0,78
34,360;0,712;0,000;0,000;0,0170;0,000;0,000;;
34,370;0,712;0,000;0,000;0,0170;0,000;0,000;;
34,380;0,712;0,000;0,000;0,0170;0,000;0,000;;
34,390;0,712;0,000;0,000;0,0170;0,000;0,000;;
34,400;0,712;0,000;0,000;0,0170;0,000;0,000;0,8;0,81
34,410;0,712;0,000;3,927;0,0170;0,000;0,094;;
34,420;0,712;0,079;3,927;0,0170;0,002;0,094;;
34,430;0,713;0,079;-3,927;0,0170;0,002;-0,094;;
34,440;0,713;0,000;-3,927;0,0170;0,000;-0,094;;
34,450;0,713;0,000;0,000;0,0170;0,000;0,000;0,9;0,87
34,460;0,713;0,000;0,000;0,0170;0,000;0,000;;
34,470;0,713;0,000;0,000;0,0170;0,000;0,000;;
34,480;0,713;0,000;0,000;0,0170;0,000;0,000;;
34,490;0,713;0,000;0,000;0,0170;0,000;0,000;;
34,500;0,713;0,000;0,000;0,0170;0,000;0,000;0,9;0,88
34,510;0,713;0,000;0,000;0,0170;0,000;0,000;;
34,520;0,713;0,000;3,927;0,0170;0,000;0,094;;
34,530;0,713;0,079;3,927;0,0170;0,002;0,094;;
34,540;0,715;0,079;-3,927;0,0171;0,002;-0,094;;
34,550;0,715;0,000;-3,927;0,0171;0,000;-0,094;1,0;0,97
34,560;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,570;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,580;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,590;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,600;0,715;0,000;0,000;0,0171;0,000;0,000;1,0;1,04
34,610;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,620;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,630;0,715;0,000;0,000;0,0171;0,000;0,000;;
34,640;0,715;0,000;3,927;0,0171;0,000;0,094;;
34,650;0,715;0,079;3,927;0,0171;0,002;0,094;1,1;1,10
34,660;0,716;0,079;-3,927;0,0171;0,002;-0,094;;
34,670;0,716;0,000;-3,927;0,0171;0,000;-0,094;;
34,680;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,690;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,700;0,716;0,000;0,000;0,0171;0,000;0,000;1,1;1,15
34,710;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,720;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,730;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,740;0,716;0,000;0,000;0,0171;0,000;0,000;;
34,750;0,716;0,000;0,000;0,0171;0,000;0,000;1,3;1,26
34,760;0,716;0,000;3,927;0,0171;0,000;0,094;;
34,770;0,716;0,079;3,927;0,0171;0,002;0,094;;
34,780;0,718;0,079;-3,927;0,0171;0,002;-0,094;;
34,790;0,718;0,000;-3,927;0,0171;0,000;-0,094;;
34,800;0,718;0,000;0,000;0,0171;0,000;0,000;1,3;1,30
34,810;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,820;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,830;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,840;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,850;0,718;0,000;0,000;0,0171;0,000;0,000;1,3;1,33
34,860;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,870;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,880;0,718;0,000;0,000;0,0171;0,000;0,000;;
34,890;0,718;0,000;3,927;0,0171;0,000;0,094;;
34,900;0,718;0,079;3,927;0,0171;0,002;0,094;1,4;1,37
34,910;0,719;0,079;-3,927;0,0172;0,002;-0,094;;
34,920;0,719;0,000;-3,927;0,0172;0,000;-0,094;;
34,930;0,719;0,000;0,000;0,0172;0,000;0,000;;
34,940;0,719;0,000;0,000;0,0172;0,000;0,000;;
34,950;0,719;0,000;0,000;0,0172;0,000;0,000;1,4;1,38
34,960;0,719;0,000;0,000;0,0172;0,000;0,000;;
34,970;0,719;0,000;0,000;0,0172;0,000;0,000;;
34,980;0,719;0,000;0,000;0,0172;0,000;0,000;;
34,990;0,719;0,000;0,000;0,0172;0,000;0,000;;
35,000;0,719;0,000;0,000;0,0172;0,000;0,000;1,4;1,39
35,010;0,719;0,000;0,000;0,0172;0,000;0,000;;
35,020;0,719;0,000;0,000;0,0172;0,000;0,000;;
35,030;0,719;0,000;0,000;0,0172;0,000;0,000;;
35,040;0,719;0,000;0,000;0,0172;0,000;0,000;;
35,050;0,719;0,000;3,927;0,0172;0,000;0,094;1,4;1,37
35,060;0,719;0,079;3,927;0,0172;0,002;0,094;;
35,070;0,721;0,079;-3,927;0,0172;0,002;-0,094;;
35,080;0,721;0,000;-3,927;0,0172;0,000;-0,094;;
35,090;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,100;0,721;0,000;0,000;0,0172;0,000;0,000;1,4;1,38
35,110;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,120;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,130;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,140;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,150;0,721;0,000;0,000;0,0172;0,000;0,000;1,4;1,39
35,160;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,170;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,180;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,190;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,200;0,721;0,000;0,000;0,0172;0,000;0,000;1,4;1,41
35,210;0,721;0,000;0,000;0,0172;0,000;0,000;;
35,220;0,721;0,000;3,927;0,0172;0,000;0,094;;
35,230;0,721;0,079;3,927;0,0172;0,002;0,094;;
35,240;0,723;0,079;-3,927;0,0172;0,002;-0,094;;
35,250;0,723;0,000;-3,927;0,0172;0,000;-0,094;1,4;1,43
35,260;0,723;0,000;0,000;0,0172;0,000;0,000;;
35,270;0,723;0,000;0,000;0,0172;0,000;0,000;;
35,280;0,723;0,000;0,000;0,0172;0,000;0,000;;
35,290;0,723;0,000;0,000;0,0172;0,000;0,000;;
35,300;0,723;0,000;0,000;0,0172;0,000;0,000;1,5;1,45
35,310;0,723;0,000;3,927;0,0172;0,000;0,094;;
35,320;0,723;0,079;3,927;0,0172;0,002;0,094;;
35,330;0,724;0,079;-3,927;0,0173;0,002;-0,094;;
35,340;0,724;0,000;-3,927;0,0173;0,000;-0,094;;
35,350;0,724;0,000;0,000;0,0173;0,000;0,000;1,5;1,51
35,360;0,724;0,000;0,000;0,0173;0,000;0,000;;
35,370;0,724;0,000;0,000;0,0173;0,000;0,000;;
35,380;0,724;0,000;0,000;0,0173;0,000;0,000;;
35,390;0,724;0,000;0,000;0,0173;0,000;0,000;;
35,400;0,724;0,000;3,927;0,0173;0,000;0,094;1,5;1,54
35,410;0,724;0,079;3,927;0,0173;0,002;0,094;;
35,420;0,726;0,079;-3,927;0,0173;0,002;-0,094;;
35,430;0,726;0,000;-3,927;0,0173;0,000;-0,094;;
35,440;0,726;0,000;0,000;0,0173;0,000;0,000;;
35,450;0,726;0,000;0,000;0,0173;0,000;0,000;1,6;1,56
35,460;0,726;0,000;3,927;0,0173;0,000;0,094;;
35,470;0,726;0,079;3,927;0,0173;0,002;0,094;;
35,480;0,727;0,079;-3,927;0,0174;0,002;-0,094;;
35,490;0,727;0,000;-3,927;0,0174;0,000;-0,094;;
35,500;0,727;0,000;0,000;0,0174;0,000;0,000;1,6;1,55
35,510;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,520;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,530;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,540;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,550;0,727;0,000;0,000;0,0174;0,000;0,000;1,5;1,54
35,560;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,570;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,580;0,727;0,000;0,000;0,0174;0,000;0,000;;
35,590;0,727;0,000;3,927;0,0174;0,000;0,094;;
35,600;0,727;0,079;3,927;0,0174;0,002;0,094;1,5;1,51
35,610;0,729;0,079;-3,927;0,0174;0,002;-0,094;;
35,620;0,729;0,000;-3,927;0,0174;0,000;-0,094;;
35,630;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,640;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,650;0,729;0,000;0,000;0,0174;0,000;0,000;1,5;1,49
35,660;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,670;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,680;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,690;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,700;0,729;0,000;0,000;0,0174;0,000;0,000;1,5;1,48
35,710;0,729;0,000;0,000;0,0174;0,000;0,000;;
35,720;0,729;0,000;3,927;0,0174;0,000;0,094;;
35,730;0,729;0,079;3,927;0,0174;0,002;0,094;;
35,740;0,730;0,079;-3,927;0,0174;0,002;-0,094;;
35,750;0,730;0,000;-3,927;0,0174;0,000;-0,094;1,4;1,40
35,760;0,730;0,000;0,000;0,0174;0,000;0,000;;
35,770;0,730;0,000;0,000;0,0174;0,000;0,000;;
35,780;0,730;0,000;0,000;0,0174;0,000;0,000;;
35,790;0,730;0,000;0,000;0,0174;0,000;0,000;;
35,800;0,730;0,000;3,927;0,0174;0,000;0,094;1,3;1,35
35,810;0,730;0,079;3,927;0,0174;0,002;0,094;;
35,820;0,732;0,079;-3,927;0,0175;0,002;-0,094;;
35,830;0,732;0,000;-3,927;0,0175;0,000;-0,094;;
35,840;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,850;0,732;0,000;0,000;0,0175;0,000;0,000;1,3;1,32
35,860;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,870;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,880;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,890;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,900;0,732;0,000;0,000;0,0175;0,000;0,000;1,2;1,22
35,910;0,732;0,000;0,000;0,0175;0,000;0,000;;
35,920;0,732;0,000;3,927;0,0175;0,000;0,094;;
35,930;0,732;0,079;3,927;0,0175;0,002;0,094;;
35,940;0,734;0,079;-3,927;0,0175;0,002;-0,094;;
35,950;0,734;0,000;-3,927;0,0175;0,000;-0,094;1,2;1,15
35,960;0,734;0,000;0,000;0,0175;0,000;0,000;;
35,970;0,734;0,000;0,000;0,0175;0,000;0,000;;
35,980;0,734;0,000;0,000;0,0175;0,000;0,000;;
35,990;0,734;0,000;0,000;0,0175;0,000;0,000;;
36,000;0,734;0,000;0,000;0,0175;0,000;0,000;1,1;1,10
36,010;0,734;0,000;0,000;0,0175;0,000;0,000;;
36,020;0,734;0,000;0,000;0,0175;0,000;0,000;;
36,030;0,734;0,000;3,927;0,0175;0,000;0,094;;
36,040;0,734;0,079;3,927;0,0175;0,002;0,094;;
36,050;0,735;0,079;-3,927;0,0175;0,002;-0,094;1,0;0,99
36,060;0,735;0,000;-3,927;0,0175;0,000;-0,094;;
36,070;0,735;0,000;0,000;0,0175;0,000;0,000;;
36,080;0,735;0,000;0,000;0,0175;0,000;0,000;;
36,090;0,735;0,000;0,000;0,0175;0,000;0,000;;
36,100;0,735;0,000;0,000;0,0175;0,000;0,000;0,9;0,94
36,110;0,735;0,000;3,927;0,0175;0,000;0,094;;
36,120;0,735;0,079;3,927;0,0175;0,002;0,094;;
36,130;0,737;0,079;-3,927;0,0176;0,002;-0,094;;
36,140;0,737;0,000;-3,927;0,0176;0,000;-0,094;;
36,150;0,737;0,000;0,000;0,0176;0,000;0,000;0,9;0,86
36,160;0,737;0,000;0,000;0,0176;0,000;0,000;;
36,170;0,737;0,000;3,927;0,0176;0,000;0,094;;
36,180;0,737;0,079;3,927;0,0176;0,002;0,094;;
36,190;0,738;0,079;-3,927;0,0176;0,002;-0,094;;
36,200;0,738;0,000;-3,927;0,0176;0,000;-0,094;0,8;0,75
36,210;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,220;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,230;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,240;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,250;0,738;0,000;0,000;0,0176;0,000;0,000;0,7;0,72
36,260;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,270;0,738;0,000;0,000;0,0176;0,000;0,000;;
36,280;0,738;0,000;0,000;0,0176;0,000;0,000;;
