Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
0,000;;;;;;;0,0;0,0328827;0,000;;;;;;;0,0;2,4185638
0,200;0,000;;;0,0000000;;;0,0;0,0328979;0,200;0,000;;;0,0000000;;;0,0;2,4232330
0,400;0,000;0,000;;0,0000000;0,000;;0,0;0,0345001;0,400;0,003;0,024;;7,5000000E-5;5,625E-4;;0,0;2,4144135
0,600;0,000;0,012;0,069;0,0000000;2,812E-4;0,002;0,0;0,0333710;0,600;0,009;0,035;0,039;2,2500000E-4;8,438E-4;9,375E-4;0,0;2,4214172
0,800;0,005;0,027;0,069;1,1250000E-4;6,563E-4;0,002;0,0;0,0341492;0,800;0,017;0,039;0,010;4,1250000E-4;9,375E-4;2,344E-4;0,0;2,4027252
1,000;0,011;0,039;0,079;2,6250000E-4;9,375E-4;0,002;0,0;0,0327759;1,000;0,025;0,039;-1,041E-16;6,0000000E-4;9,375E-4;-2,439E-18;0,0;2,4042969
1,200;0,020;0,059;0,059;4,8750000E-4;0,001;0,001;0,0;0,0333252;1,200;0,033;0,039;-0,010;7,8750000E-4;9,375E-4;-2,344E-4;0,0;2,3970184
1,400;0,035;0,063;-0,010;8,2500000E-4;0,002;-2,344E-4;0,0;0,0329132;1,400;0,041;0,035;-0,020;9,7500000E-4;8,438E-4;-4,687E-4;0,0;2,4180450
1,600;0,046;0,055;0,010;0,0010875;0,001;2,344E-4;0,0;0,0343323;1,600;0,047;0,031;-0,020;0,0011250;7,500E-4;-4,688E-4;0,0;2,4092255
1,800;0,057;0,067;0,039;0,0013500;0,002;9,375E-4;0,0;0,0335388;1,800;0,053;0,027;-0,010;0,0012750;6,562E-4;-2,344E-4;0,0;2,4367218
2,000;0,072;0,071;-0,029;0,0017250;0,002;-7,031E-4;0,0;0,0316620;2,000;0,058;0,027;0,020;0,0013875;6,562E-4;4,687E-4;0,0;2,4180450
2,200;0,085;0,055;-0,059;0,0020250;0,001;-0,001;0,0;0,0321808;2,200;0,064;0,035;0,020;0,0015375;8,437E-4;4,688E-4;0,0;2,4196014
2,400;0,094;0,047;-0,010;0,0022500;0,001;-2,344E-4;0,0;0,0318909;2,400;0,072;0,035;-0,010;0,0017250;8,438E-4;-2,344E-4;0,0;2,4237518
2,600;0,104;0,051;0,029;0,0024750;0,001;7,031E-4;0,0;0,0319519;2,600;0,079;0,031;-0,010;0,0018750;7,500E-4;-2,344E-4;0,0;2,4159698
2,800;0,115;0,059;0,029;0,0027375;0,001;7,031E-4;0,0;0,0323181;2,800;0,085;0,031;0,000;0,0020250;7,500E-4;-1,355E-18;0,0;2,4120789
3,000;0,127;0,063;0,010;0,0030375;0,002;2,344E-4;0,0;0,0319672;3,000;0,091;0,031;-8,674E-17;0,0021750;7,500E-4;-3,524E-18;0,0;2,4180450
3,200;0,140;0,063;-0,010;0,0033375;0,001;-2,344E-4;0,0;0,0322571;3,200;0,097;0,031;0,000;0,0023250;7,500E-4;0,000;0,0;2,4120789
3,400;0,152;0,059;-0,020;0,0036375;0,001;-4,687E-4;0,0;0,0311890;3,400;0,104;0,031;8,674E-17;0,0024750;7,500E-4;2,168E-18;0,0;2,4141541
3,600;0,163;0,055;-0,010;0,0039000;0,001;-2,344E-4;0,0;0,0313721;3,600;0,110;0,031;-0,010;0,0026250;7,500E-4;-2,344E-4;0,0;2,4120789
3,800;0,174;0,055;0,000;0,0041625;0,001;-2,711E-18;0,0;0,0327759;3,800;0,116;0,027;0,000;0,0027750;6,563E-4;2,711E-18;0,0;2,4154510
4,000;0,185;0,055;-1,561E-16;0,0044250;0,001;-3,253E-18;0,0;0,0348969;4,000;0,121;0,031;0,020;0,0028875;7,500E-4;4,687E-4;0,0;2,4188232
4,200;0,196;0,055;-1,561E-16;0,0046875;0,001;-3,253E-18;0,0;0,0346527;4,200;0,129;0,035;0,010;0,0030750;8,437E-4;2,344E-4;0,0;2,4250488
4,400;0,207;0,055;-0,010;0,0049500;0,001;-2,344E-4;0,0;0,0329132;4,400;0,135;0,035;0,010;0,0032250;8,437E-4;2,344E-4;0,0;2,4273834
4,600;0,218;0,051;-0,020;0,0052125;0,001;-4,687E-4;0,0;0,0320282;4,600;0,143;0,039;0,020;0,0034125;9,375E-4;4,688E-4;0,0;2,4242706
4,800;0,228;0,047;2,949E-16;0,0054375;0,001;6,505E-18;0,0;0,0312805;4,800;0,151;0,043;0,020;0,0036000;0,001;4,688E-4;0,0;2,4172668
5,000;0,237;0,051;0,010;0,0056625;0,001;2,344E-4;0,0;0,0309601;5,000;0,160;0,047;-0,010;0,0038250;0,001;-2,344E-4;0,0;2,4094849
5,200;0,248;0,051;-0,010;0,0059250;0,001;-2,344E-4;0,0;0,0325165;5,200;0,170;0,039;-0,029;0,0040500;9,375E-4;-7,031E-4;0,0;2,4014282
5,400;0,258;0,047;-1,735E-16;0,0061500;0,001;0,000;0,0;0,0327606;5,400;0,176;0,035;0,010;0,0042000;8,437E-4;2,344E-4;0,0;2,4035187
5,600;0,267;0,051;0,020;0,0063750;0,001;4,687E-4;0,0;0,0326996;5,600;0,184;0,043;0,020;0,0043875;0,001;4,688E-4;0,0;2,4053345
5,800;0,278;0,055;2,949E-16;0,0066375;0,001;6,505E-18;0,0;0,0331573;5,800;0,193;0,043;-0,020;0,0046125;0,001;-4,687E-4;0,0;2,4149323
6,000;0,289;0,051;-0,010;0,0069000;0,001;-2,344E-4;0,0;0,0316010;6,000;0,201;0,035;-0,020;0,0048000;8,438E-4;-4,688E-4;0,0;2,4045563
6,200;0,298;0,051;0,020;0,0071250;0,001;4,687E-4;0,0;0,0318451;6,200;0,207;0,035;-2,082E-16;0,0049500;8,437E-4;-4,608E-18;0,0;2,4100037
6,400;0,309;0,059;0,010;0,0073875;0,001;2,344E-4;0,0;0,0359650;6,400;0,215;0,035;0,000;0,0051375;8,437E-4;0,000;0,0;2,4092255
6,600;0,322;0,055;-0,039;0,0076875;0,001;-9,375E-4;0,0;0,0378418;6,600;0,221;0,035;2,082E-16;0,0052875;8,437E-4;4,608E-18;0,0;2,4304962
6,800;0,331;0,043;-0,029;0,0079125;0,001;-7,031E-4;0,0;0,0389252;6,800;0,229;0,035;0,020;0,0054750;8,438E-4;4,688E-4;0,0;2,4164886
7,000;0,339;0,043;0,020;0,0081000;0,001;4,687E-4;0,0;0,0373077;7,000;0,236;0,043;0,020;0,0056250;0,001;4,687E-4;0,0;2,4011688
7,200;0,349;0,051;0,029;0,0083250;0,001;7,031E-4;0,0;0,0332794;7,200;0,247;0,043;-0,020;0,0058875;0,001;-4,688E-4;0,0;2,4058533
7,400;0,360;0,055;0,000;0,0085875;0,001;0,000;0,0;0,0313110;7,400;0,253;0,035;-0,010;0,0060375;8,437E-4;-2,344E-4;0,0;2,4198608
7,600;0,371;0,051;-0,029;0,0088500;0,001;-7,031E-4;0,0;0,0318146;7,600;0,261;0,039;0,010;0,0062250;9,375E-4;2,344E-4;0,0;2,4185638
7,800;0,380;0,043;-0,029;0,0090750;0,001;-7,031E-4;0,0;0,0340881;7,800;0,269;0,039;0,000;0,0064125;9,375E-4;0,000;0,0;2,4003906
8,000;0,388;0,039;0,029;0,0092625;9,375E-4;7,031E-4;0,0;0,0365448;8,000;0,276;0,039;-2,255E-16;0,0066000;9,375E-4;-5,421E-18;0,0;2,4234924
8,200;0,396;0,055;0,049;0,0094500;0,001;0,001;0,0;0,0370178;8,200;0,284;0,039;4,337E-16;0,0067875;9,375E-4;1,057E-17;0,0;2,4206390
8,400;0,410;0,059;-0,039;0,0097875;0,001;-9,375E-4;0,0;0,0359650;8,400;0,292;0,039;0,000;0,0069750;9,375E-4;0,000;0,0;2,4151917
8,600;0,419;0,039;-0,049;0,0100125;9,375E-4;-0,001;0,0;0,0348969;8,600;0,300;0,039;-4,337E-16;0,0071625;9,375E-4;-1,057E-17;0,0;2,4076691
8,800;0,426;0,039;0,039;0,0101625;9,375E-4;9,375E-4;0,0;0,0330505;8,800;0,308;0,039;0,000;0,0073500;9,375E-4;0,000;0,0;2,4115601
9,000;0,435;0,055;0,049;0,0103875;0,001;0,001;0,0;0,0345612;9,000;0,316;0,039;-0,010;0,0075375;9,375E-4;-2,344E-4;0,0;2,4048157
9,200;0,448;0,059;-0,010;0,0106875;0,001;-2,344E-4;0,0;0,0361481;9,200;0,324;0,035;0,000;0,0077250;8,438E-4;0,000;0,0;2,4068909
9,400;0,459;0,051;-0,010;0,0109500;0,001;-2,344E-4;0,0;0,0396118;9,400;0,330;0,039;0,010;0,0078750;9,375E-4;2,344E-4;0,0;2,3988342
9,600;0,468;0,055;0,010;0,0111750;0,001;2,344E-4;0,0;0,0431824;9,600;0,339;0,039;-0,020;0,0081000;9,375E-4;-4,687E-4;0,0;2,4084473
9,800;0,481;0,055;3,469E-16;0,0114750;0,001;0,000;0,0;0,0407715;9,800;0,346;0,031;-0,029;0,0082500;7,500E-4;-7,031E-4;0,0;2,4118195
10,000;0,490;0,055;0,020;0,0117000;0,001;4,687E-4;0,0;0,0381165;10,000;0,352;0,027;-3,469E-16;0,0084000;6,563E-4;-1,924E-17;0,0;2,4071503
10,200;0,503;0,063;-0,010;0,0120000;0,001;-2,344E-4;0,0;0,0351410;10,200;0,357;0,031;0,020;0,0085125;7,500E-4;4,687E-4;0,0;2,4297180
10,400;0,515;0,051;-0,039;0,0123000;0,001;-9,375E-4;0,0;0,0355530;10,400;0,364;0,035;0,010;0,0087000;8,438E-4;2,344E-4;0,0;2,4224548
10,600;0,523;0,047;0,010;0,0124875;0,001;2,344E-4;0,0;0,0371399;10,600;0,371;0,035;0,010;0,0088500;8,438E-4;2,344E-4;0,0;2,4123383
10,800;0,534;0,055;0,029;0,0127500;0,001;7,031E-4;0,0;0,0381012;10,800;0,379;0,039;0,000;0,0090375;9,375E-4;0,000;0,0;2,4102631
11,000;0,545;0,059;-0,020;0,0130125;0,001;-4,688E-4;0,0;0,0379181;11,000;0,386;0,035;-0,010;0,0092250;8,438E-4;-2,344E-4;0,0;2,4196014
11,200;0,558;0,047;-0,039;0,0133125;0,001;-9,375E-4;0,0;0,0367126;11,200;0,393;0,035;0,000;0,0093750;8,438E-4;0,000;0,0;2,4170074
11,400;0,564;0,043;0,020;0,0134625;0,001;4,688E-4;0,0;0,0343781;11,400;0,401;0,035;-0,010;0,0095625;8,438E-4;-2,344E-4;0,0;2,4113007
11,600;0,575;0,055;0,059;0,0137250;0,001;0,001;0,0;0,0355225;11,600;0,407;0,031;3,990E-16;0,0097125;7,500E-4;9,487E-18;0,0;2,4183044
11,800;0,586;0,067;-0,010;0,0139875;0,002;-2,344E-4;0,0;0,0391541;11,800;0,413;0,035;0,010;0,0098625;8,438E-4;2,344E-4;0,0;2,4125977
12,000;0,602;0,051;-0,079;0,0143625;0,001;-0,002;0,0;0,0426788;12,000;0,421;0,035;-3,990E-16;0,0100500;8,438E-4;-9,487E-18;0,0;2,4219360
12,200;0,606;0,035;0,000;0,0144750;8,437E-4;0,000;0,0;0,0464783;12,200;0,427;0,035;-0,010;0,0102000;8,438E-4;-2,344E-4;0,0;2,4071503
12,400;0,616;0,051;0,049;0,0147000;0,001;0,001;0,0;0,0446014;12,400;0,435;0,031;-0,020;0,0103875;7,500E-4;-4,687E-4;0,0;2,4087067
12,600;0,627;0,055;-0,010;0,0149625;0,001;-2,344E-4;0,0;0,0421753;12,600;0,440;0,027;0,029;0,0105000;6,563E-4;7,031E-4;0,0;2,4110413
12,800;0,638;0,047;-0,020;0,0152250;0,001;-4,688E-4;0,0;0,0376587;12,800;0,446;0,043;0,039;0,0106500;0,001;9,375E-4;0,0;2,4151917
13,000;0,646;0,047;0,029;0,0154125;0,001;7,031E-4;0,0;0,0366364;13,000;0,457;0,043;-0,039;0,0109125;0,001;-9,375E-4;0,0;2,3936462
13,200;0,657;0,059;0,039;0,0156750;0,001;9,375E-4;0,0;0,0375671;13,200;0,463;0,027;-0,020;0,0110625;6,563E-4;-4,688E-4;0,0;2,4125977
13,400;0,669;0,063;-0,010;0,0159750;0,002;-2,344E-4;0,0;0,0379791;13,400;0,468;0,035;0,039;0,0111750;8,437E-4;9,375E-4;0,0;2,4144135
13,600;0,682;0,055;-0,029;0,0162750;0,001;-7,031E-4;0,0;0,0365448;13,600;0,478;0,043;-0,010;0,0114000;0,001;-2,344E-4;0,0;2,4170074
13,800;0,691;0,051;0,000;0,0165000;0,001;-2,168E-17;0,0;0,0369110;13,800;0,485;0,031;-0,029;0,0115875;7,500E-4;-7,031E-4;0,0;2,4175262
14,000;0,702;0,055;0,020;0,0167625;0,001;4,688E-4;0,0;0,0378418;14,000;0,490;0,031;0,020;0,0117000;7,500E-4;4,687E-4;0,0;2,4110413
14,200;0,713;0,059;0,020;0,0170250;0,001;4,688E-4;0,0;0,0388031;14,200;0,498;0,039;0,000;0,0118875;9,375E-4;0,000;0,0;2,3939056
14,400;0,726;0,063;-0,020;0,0173250;0,002;-4,687E-4;0,0;0,0412750;14,400;0,506;0,031;-0,039;0,0120750;7,500E-4;-9,375E-4;0,0;2,3993530
14,600;0,738;0,051;-0,069;0,0176250;0,001;-0,002;0,0;0,0465851;14,600;0,511;0,024;0,010;0,0121875;5,625E-4;2,344E-4;0,0;2,4001312
14,800;0,746;0,035;-0,010;0,0178125;8,438E-4;-2,344E-4;0,0;0,0496674;14,800;0,515;0,035;0,029;0,0123000;8,438E-4;7,031E-4;0,0;2,3967590
15,000;0,752;0,047;0,069;0,0179625;0,001;0,002;0,0;0,0478058;15,000;0,525;0,035;-3,990E-16;0,0125250;8,437E-4;-9,487E-18;0,0;2,4053345
15,200;0,765;0,063;0,020;0,0182625;0,002;4,687E-4;0,0;0,0447388;15,200;0,529;0,035;0,020;0,0126375;8,437E-4;4,687E-4;0,0;2,3977966
15,400;0,778;0,055;-0,029;0,0185625;0,001;-7,031E-4;0,0;0,0396271;15,400;0,539;0,043;0,000;0,0128625;0,001;1,084E-17;0,0;2,4138947
15,600;0,787;0,051;6,072E-16;0,0187875;0,001;-7,047E-18;0,0;0,0377655;15,600;0,547;0,035;-0,029;0,0130500;8,438E-4;-7,031E-4;0,0;2,4035187
15,800;0,798;0,055;-0,010;0,0190500;0,001;-2,344E-4;0,0;0,0397644;15,800;0,553;0,031;3,990E-16;0,0132000;7,500E-4;9,487E-18;0,0;2,4100037
16,000;0,809;0,047;-0,020;0,0193125;0,001;-4,688E-4;0,0;0,0399628;16,000;0,559;0,035;0,010;0,0133500;8,438E-4;2,344E-4;0,0;2,4159698
16,200;0,817;0,047;0,010;0,0195000;0,001;2,344E-4;0,0;0,0404816;16,200;0,567;0,035;-0,010;0,0135375;8,437E-4;-2,344E-4;0,0;2,4162292
16,400;0,828;0,051;-0,010;0,0197625;0,001;-2,344E-4;0,0;0,0408936;16,400;0,573;0,031;7,806E-16;0,0136875;7,500E-4;1,870E-17;0,0;2,4312744
16,600;0,837;0,043;-0,020;0,0199875;0,001;-4,687E-4;0,0;0,0395203;16,600;0,580;0,035;6,939E-16;0,0138375;8,438E-4;5,963E-18;0,0;2,4146729
16,800;0,845;0,043;0,010;0,0201750;0,001;2,344E-4;0,0;0,0385437;16,800;0,587;0,031;-0,010;0,0140250;7,500E-4;-2,344E-4;0,0;2,4216766
17,000;0,855;0,047;0,010;0,0204000;0,001;2,344E-4;0,0;0,0375366;17,000;0,592;0,031;0,020;0,0141375;7,500E-4;4,687E-4;0,0;2,3944244
17,200;0,864;0,047;0,010;0,0206250;0,001;2,344E-4;0,0;0,0408936;17,200;0,600;0,039;-6,939E-16;0,0143250;9,375E-4;-1,681E-17;0,0;2,4146729
17,400;0,873;0,051;0,029;0,0208500;0,001;7,031E-4;0,1;0,0523987;17,400;0,608;0,031;-0,010;0,0145125;7,500E-4;-2,344E-4;0,0;2,4237518
17,600;0,884;0,059;0,010;0,0211125;0,001;2,344E-4;0,1;0,0576172;17,600;0,613;0,035;0,020;0,0146250;8,438E-4;4,688E-4;0,0;2,4136353
17,800;0,897;0,055;-0,039;0,0214125;0,001;-9,375E-4;0,1;0,0543213;17,800;0,622;0,039;-0,010;0,0148500;9,375E-4;-2,344E-4;0,0;2,4242706
18,000;0,906;0,043;-0,029;0,0216375;0,001;-7,031E-4;0,0;0,0477600;18,000;0,628;0,031;-0,020;0,0150000;7,500E-4;-4,688E-4;0,0;2,4131165
18,200;0,914;0,043;0,010;0,0218250;0,001;2,344E-4;0,0;0,0396576;18,200;0,635;0,031;0,020;0,0151500;7,500E-4;4,687E-4;0,0;2,4310150
18,400;0,924;0,047;0,020;0,0220500;0,001;4,688E-4;0,0;0,0375519;18,400;0,641;0,039;0,020;0,0153000;9,375E-4;4,688E-4;0,0;2,4229736
18,600;0,933;0,051;0,010;0,0222750;0,001;2,344E-4;0,0;0,0387421;18,600;0,650;0,039;-0,010;0,0155250;9,375E-4;-2,344E-4;0,0;2,4151917
18,800;0,944;0,051;-0,020;0,0225375;0,001;-4,688E-4;0,0;0,0394440;18,800;0,657;0,035;-0,020;0,0156750;8,438E-4;-4,688E-4;0,0;2,4123383
19,000;0,953;0,043;-0,020;0,0227625;0,001;-4,688E-4;0,0;0,0378571;19,000;0,664;0,031;-0,020;0,0158625;7,500E-4;-4,688E-4;0,0;2,4183044
19,200;0,961;0,043;0,020;0,0229500;0,001;4,688E-4;0,0;0,0380554;19,200;0,669;0,027;0,010;0,0159750;6,563E-4;2,344E-4;0,0;2,4177856
19,400;0,971;0,051;0,020;0,0231750;0,001;4,688E-4;0,0;0,0387878;19,400;0,675;0,035;0,020;0,0161250;8,438E-4;4,688E-4;0,0;2,4185638
19,600;0,982;0,051;-0,039;0,0234375;0,001;-9,375E-4;0,0;0,0390167;19,600;0,683;0,035;0,010;0,0163125;8,438E-4;2,344E-4;0,0;2,4190826
19,800;0,991;0,035;-0,020;0,0236625;8,438E-4;-4,687E-4;0,0;0,0390015;19,800;0,690;0,039;0,020;0,0164625;9,375E-4;4,687E-4;0,0;2,4120789
20,000;0,996;0,043;0,059;0,0237750;0,001;0,001;0,0;0,0418091;20,000;0,699;0,043;-0,010;0,0166875;0,001;-2,344E-4;0,0;2,4281616
20,200;1,008;0,059;1,648E-15;0,0240750;0,001;1,084E-18;0,1;0,0548096;20,200;0,707;0,035;-0,029;0,0168750;8,437E-4;-7,031E-4;0,0;2,4260864
20,400;1,019;0,043;-0,059;0,0243375;0,001;-0,001;0,1;0,0598145;20,400;0,713;0,031;0,010;0,0170250;7,500E-4;2,344E-4;0,0;2,4164886
20,600;1,026;0,035;-0,010;0,0244875;8,438E-4;-2,344E-4;0,1;0,0651398;20,600;0,719;0,039;0,020;0,0171750;9,375E-4;4,687E-4;0,0;2,4125977
20,800;1,034;0,039;0,020;0,0246750;9,375E-4;4,687E-4;0,1;0,0638580;20,800;0,729;0,039;-0,020;0,0174000;9,375E-4;-4,688E-4;0,0;2,4221954
21,000;1,041;0,043;0,029;0,0248625;0,001;7,031E-4;0,1;0,0500488;21,000;0,735;0,031;-0,020;0,0175500;7,500E-4;-4,688E-4;0,0;2,4196014
21,200;1,051;0,051;0,010;0,0250875;0,001;2,344E-4;0,0;0,0401459;21,200;0,741;0,031;0,010;0,0177000;7,500E-4;2,344E-4;0,0;2,4055939
21,400;1,062;0,047;-0,029;0,0253500;0,001;-7,031E-4;0,0;0,0398560;21,400;0,748;0,035;0,010;0,0178500;8,438E-4;2,344E-4;0,0;2,4201202
21,600;1,070;0,039;0,010;0,0255375;9,375E-4;2,344E-4;0,0;0,0416412;21,600;0,756;0,035;0,000;0,0180375;8,438E-4;0,000;0,0;2,4330902
21,800;1,078;0,051;0,029;0,0257250;0,001;7,031E-4;0,0;0,0432892;21,800;0,762;0,035;0,020;0,0181875;8,438E-4;4,687E-4;0,0;2,4221954
22,000;1,090;0,051;-0,029;0,0260250;0,001;-7,031E-4;0,0;0,0416565;22,000;0,770;0,043;0,020;0,0183750;0,001;4,687E-4;0,0;2,4266052
22,200;1,098;0,039;-0,020;0,0262125;9,375E-4;-4,687E-4;0,0;0,0422211;22,200;0,779;0,043;-0,020;0,0186000;0,001;-4,687E-4;0,0;2,4369812
22,400;1,106;0,043;0,010;0,0264000;0,001;2,344E-4;0,0;0,0415039;22,400;0,787;0,035;-0,039;0,0187875;8,438E-4;-9,375E-4;0,0;2,4279022
22,600;1,115;0,043;-0,010;0,0266250;0,001;-2,344E-4;0,0;0,0418396;22,600;0,793;0,027;-0,010;0,0189375;6,563E-4;-2,344E-4;0,0;2,4128571
22,800;1,123;0,039;-9,541E-16;0,0268125;9,375E-4;-2,277E-17;0,0;0,0385437;22,800;0,798;0,031;0,020;0,0190500;7,500E-4;4,687E-4;0,0;2,4123383
23,000;1,131;0,043;0,029;0,0270000;0,001;7,031E-4;0,0;0,0413666;23,000;0,806;0,035;0,020;0,0192375;8,437E-4;4,687E-4;0,0;2,4100037
23,200;1,140;0,051;0,010;0,0272250;0,001;2,344E-4;0,0;0,0472717;23,200;0,812;0,039;0,020;0,0193875;9,375E-4;4,688E-4;0,0;2,3897552
23,400;1,151;0,047;1,128E-15;0,0274875;0,001;4,879E-17;0,1;0,0634155;23,400;0,822;0,043;-0,020;0,0196125;0,001;-4,687E-4;0,0;2,4006500
23,600;1,159;0,051;-1,388E-15;0,0276750;0,001;2,168E-17;0,1;0,0762634;23,600;0,829;0,031;-0,029;0,0198000;7,500E-4;-7,031E-4;0,0;2,3996124
23,800;1,172;0,047;-0,029;0,0279750;0,001;-7,031E-4;0,1;0,0688324;23,800;0,834;0,031;0,029;0,0199125;7,500E-4;7,031E-4;0,0;2,4180450
24,000;1,178;0,039;-1,041E-15;0,0281250;9,375E-4;-4,662E-17;0,1;0,0597839;24,000;0,842;0,043;0,029;0,0201000;0,001;7,031E-4;0,0;2,4118195
24,200;1,188;0,047;0,029;0,0283500;0,001;7,031E-4;0,0;0,0466003;24,200;0,851;0,043;-0,010;0,0203250;0,001;-2,344E-4;0,0;2,4232330
24,400;1,197;0,051;0,010;0,0285750;0,001;2,344E-4;0,0;0,0433350;24,400;0,859;0,039;-0,020;0,0205125;9,375E-4;-4,687E-4;0,0;2,4193420
24,600;1,208;0,051;-0,020;0,0288375;0,001;-4,687E-4;0,0;0,0451508;24,600;0,867;0,035;-0,010;0,0207000;8,438E-4;-2,344E-4;0,0;2,4183044
24,800;1,217;0,043;-0,010;0,0290625;0,001;-2,344E-4;0,0;0,0439606;24,800;0,873;0,035;0,010;0,0208500;8,438E-4;2,344E-4;0,0;2,4196014
25,000;1,225;0,047;0,010;0,0292500;0,001;2,344E-4;0,0;0,0436554;25,000;0,881;0,039;0,010;0,0210375;9,375E-4;2,344E-4;0,0;2,4144135
25,200;1,236;0,047;1,041E-15;0,0295125;0,001;2,494E-17;0,0;0,0454254;25,200;0,889;0,039;0,020;0,0212250;9,375E-4;4,688E-4;0,0;2,4242706
25,400;1,244;0,047;1,041E-15;0,0297000;0,001;2,494E-17;0,1;0,0518494;25,400;0,897;0,047;0,029;0,0214125;0,001;7,031E-4;0,0;2,4276428
25,600;1,255;0,047;-0,020;0,0299625;0,001;-4,687E-4;0,1;0,0523987;25,600;0,908;0,051;-0,020;0,0216750;0,001;-4,687E-4;0,0;2,4224548
25,800;1,263;0,039;-0,010;0,0301500;9,375E-4;-2,344E-4;0,0;0,0498199;25,800;0,917;0,039;-0,029;0,0219000;9,375E-4;-7,031E-4;0,0;2,4154510
26,000;1,271;0,043;0,029;0,0303375;0,001;7,031E-4;0,0;0,0475769;26,000;0,924;0,039;0,020;0,0220500;9,375E-4;4,687E-4;0,0;2,4136353
26,200;1,280;0,051;0,010;0,0305625;0,001;2,344E-4;0,1;0,0624847;26,200;0,933;0,047;0,029;0,0222750;0,001;7,031E-4;0,0;2,4172668
26,400;1,291;0,047;-0,029;0,0308250;0,001;-7,031E-4;0,1;0,0787354;26,400;0,942;0,051;1,041E-15;0,0225000;0,001;2,494E-17;0,0;2,4253082
26,600;1,299;0,039;-0,029;0,0310125;9,375E-4;-7,031E-4;0,1;0,0885315;26,600;0,953;0,047;-0,020;0,0227625;0,001;-4,687E-4;0,0;2,4113007
26,800;1,307;0,035;-2,255E-15;0,0312000;8,437E-4;-2,087E-17;0,1;0,0894775;26,800;0,961;0,043;-1,041E-15;0,0229500;0,001;-2,494E-17;0,0;2,4343872
27,000;1,313;0,039;0,059;0,0313500;9,375E-4;0,001;0,1;0,0788574;27,000;0,971;0,047;0,010;0,0231750;0,001;2,344E-4;0,0;2,4484100
27,200;1,323;0,059;0,029;0,0315750;0,001;7,031E-4;0,1;0,0568542;27,200;0,980;0,047;0,010;0,0234000;0,001;2,344E-4;0,0;2,4468536
27,400;1,337;0,051;-0,049;0,0319125;0,001;-0,001;0,1;0,0515900;27,400;0,990;0,051;1,735E-15;0,0236250;0,001;2,494E-17;0,0;2,4419250
27,600;1,343;0,039;-0,020;0,0320625;9,375E-4;-4,687E-4;0,0;0,0498962;27,600;1,001;0,047;-0,029;0,0238875;0,001;-7,031E-4;0,0;2,4245300
27,800;1,352;0,043;0,010;0,0322875;0,001;2,344E-4;0,0;0,0485229;27,800;1,008;0,039;-0,020;0,0240750;9,375E-4;-4,688E-4;0,0;2,4138947
28,000;1,360;0,043;-9,541E-16;0,0324750;0,001;-2,277E-17;0,0;0,0484924;28,000;1,016;0,039;0,010;0,0242625;9,375E-4;2,344E-4;0,0;2,4273834
28,200;1,370;0,043;-0,010;0,0327000;0,001;-2,344E-4;0,1;0,0536346;28,200;1,024;0,043;0,020;0,0244500;0,001;4,688E-4;0,0;2,4172668
28,400;1,378;0,039;9,541E-16;0,0328875;9,375E-4;2,277E-17;0,1;0,0596619;28,400;1,034;0,047;0,010;0,0246750;0,001;2,344E-4;0,0;2,4180450
28,600;1,385;0,043;0,020;0,0330750;0,001;4,688E-4;0,1;0,0601349;28,600;1,043;0,047;-0,020;0,0249000;0,001;-4,687E-4;0,0;2,4359436
28,800;1,395;0,047;0,020;0,0333000;0,001;4,687E-4;0,1;0,0546112;28,800;1,052;0,039;-0,029;0,0251250;9,375E-4;-7,031E-4;0,0;2,4382782
29,000;1,404;0,051;-0,010;0,0335250;0,001;-2,344E-4;0,0;0,0494537;29,000;1,059;0,035;0,020;0,0252750;8,437E-4;4,687E-4;0,0;2,4338684
29,200;1,415;0,043;-0,049;0,0337875;0,001;-0,001;0,1;0,0607758;29,200;1,067;0,047;0,039;0,0254625;0,001;9,375E-4;0,0;2,4183044
29,400;1,422;0,031;-0,029;0,0339375;7,500E-4;-7,031E-4;0,1;0,0833893;29,400;1,078;0,051;-0,010;0,0257250;0,001;-2,344E-4;0,0;2,4123383
29,600;1,428;0,031;0,020;0,0340875;7,500E-4;4,688E-4;0,1;0,0954437;29,600;1,087;0,043;-0,049;0,0259500;0,001;-0,001;0,0;2,4266052
29,800;1,434;0,039;0,049;0,0342375;9,375E-4;0,001;0,1;0,1151733;29,800;1,095;0,031;-0,020;0,0261375;7,500E-4;-4,688E-4;0,0;2,4312744
30,000;1,444;0,051;0,010;0,0344625;0,001;2,344E-4;0,1;0,1045074;30,000;1,100;0,035;0,039;0,0262500;8,437E-4;9,375E-4;0,0;2,4364624
