Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
115,400;1,488;0,031;0,010;0,0355125;7,500E-4;2,344E-4;0,1;0,0519562;115,400;4,717;0,055;-0,029;0,1126125;0,001;-7,031E-4;0,0;0,0349274
115,600;1,494;0,031;0,010;0,0356625;7,500E-4;2,344E-4;0,0;0,0472870;115,600;4,725;0,051;0,010;0,1128000;0,001;2,344E-4;0,0;0,0331879
115,800;1,500;0,035;0,020;0,0358125;8,438E-4;4,688E-4;0,0;0,0484314;115,800;4,738;0,059;0,010;0,1131000;0,001;2,344E-4;0,0;0,0337219
116,000;1,508;0,039;0,010;0,0360000;9,375E-4;2,344E-4;0,1;0,0562897;116,000;4,749;0,055;-0,020;0,1133625;0,001;-4,688E-4;0,0;0,0319824
116,200;1,516;0,039;0,029;0,0361875;9,375E-4;7,031E-4;0,1;0,0609283;116,200;4,760;0,051;6,592E-16;0,1136250;0,001;-1,166E-16;0,0;0,0324554
116,400;1,524;0,051;0,010;0,0363750;0,001;2,344E-4;0,1;0,0673523;116,400;4,769;0,055;0,020;0,1138500;0,001;4,687E-4;0,0;0,0324402
116,600;1,536;0,043;-0,039;0,0366750;0,001;-9,375E-4;0,1;0,0621490;116,600;4,782;0,059;0,010;0,1141500;0,001;2,344E-4;0,0;0,0324554
116,800;1,541;0,035;3,834E-15;0,0367875;8,438E-4;9,162E-17;0,1;0,0540161;116,800;4,793;0,059;5,239E-15;0,1144125;0,001;1,247E-16;0,0;0,0321045
117,000;1,550;0,043;0,029;0,0370125;0,001;7,031E-4;0,1;0,0535583;117,000;4,805;0,059;-0,020;0,1147125;0,001;-4,688E-4;0,0;0,0328369
117,200;1,558;0,047;0,020;0,0372000;0,001;4,687E-4;0,1;0,0588379;117,200;4,816;0,051;-0,010;0,1149750;0,001;-2,344E-4;0,0;0,0342712
117,400;1,569;0,051;-0,029;0,0374625;0,001;-7,031E-4;0,1;0,0766296;117,400;4,825;0,055;0,010;0,1152000;0,001;2,344E-4;0,0;0,0335541
117,600;1,579;0,035;-0,059;0,0376875;8,437E-4;-0,001;0,1;0,0817261;117,600;4,838;0,055;4,892E-15;0,1155000;0,001;1,166E-16;0,0;0,0345154
117,800;1,583;0,027;-0,010;0,0378000;6,563E-4;-2,344E-4;0,1;0,0798645;117,800;4,847;0,055;0,010;0,1157250;0,001;2,344E-4;0,0;0,0337372
118,000;1,590;0,031;0,039;0,0379500;7,500E-4;9,375E-4;0,1;0,0712585;118,000;4,860;0,059;0,010;0,1160250;0,001;2,344E-4;0,0;0,0338593
118,200;1,596;0,043;0,059;0,0381000;0,001;0,001;0,1;0,0643311;118,200;4,871;0,059;-0,020;0,1162875;0,001;-4,688E-4;0,0;0,0331421
118,400;1,607;0,055;0,000;0,0383625;0,001;0,000;0,1;0,0571289;118,400;4,884;0,051;-0,020;0,1165875;0,001;-4,688E-4;0,0;0,0321808
118,600;1,618;0,043;-0,059;0,0386250;0,001;-0,001;0,1;0,0631104;118,600;4,891;0,051;0,010;0,1167750;0,001;2,344E-4;0,0;0,0319519
118,800;1,624;0,031;-0,029;0,0387750;7,500E-4;-7,031E-4;0,1;0,0723877;118,800;4,904;0,055;4,545E-15;0,1170750;0,001;1,952E-16;0,0;0,0317841
119,000;1,630;0,031;0,010;0,0389250;7,500E-4;2,344E-4;0,1;0,0753937;119,000;4,913;0,051;0,010;0,1173000;0,001;2,344E-4;0,0;0,0319061
119,200;1,637;0,035;0,049;0,0390750;8,437E-4;0,001;0,1;0,0788269;119,200;4,924;0,059;0,010;0,1175625;0,001;2,344E-4;0,0;0,0319214
119,400;1,645;0,051;0,029;0,0392625;0,001;7,031E-4;0,1;0,0658112;119,400;4,937;0,055;-0,039;0,1178625;0,001;-9,375E-4;0,0;0,0322571
119,600;1,657;0,047;-0,059;0,0395625;0,001;-0,001;0,1;0,0595703;119,600;4,946;0,043;-0,020;0,1180875;0,001;-4,687E-4;0,0;0,0323486
119,800;1,663;0,027;-0,039;0,0397125;6,563E-4;-9,375E-4;0,1;0,0580597;119,800;4,954;0,047;0,010;0,1182750;0,001;2,344E-4;0,0;0,0321198
120,000;1,668;0,031;0,039;0,0398250;7,500E-4;9,375E-4;0,1;0,0591431;120,000;4,965;0,047;0,010;0,1185375;0,001;2,344E-4;0,0;0,0323944
120,200;1,676;0,043;0,059;0,0400125;0,001;0,001;0,1;0,0652161;120,200;4,973;0,051;0,020;0,1187250;0,001;4,687E-4;0,0;0,0326385
120,400;1,685;0,055;0,020;0,0402375;0,001;4,687E-4;0,1;0,0689240;120,400;4,986;0,055;0,020;0,1190250;0,001;4,688E-4;0,0;0,0337219
120,600;1,698;0,051;-0,069;0,0405375;0,001;-0,002;0,1;0,0650787;120,600;4,995;0,059;0,010;0,1192500;0,001;2,344E-4;0,0;0,0332336
120,800;1,706;0,027;-0,059;0,0407250;6,563E-4;-0,001;0,1;0,0626221;120,800;5,009;0,059;-0,029;0,1195875;0,001;-7,031E-4;0,0;0,0326080
121,000;1,709;0,027;0,029;0,0408000;6,563E-4;7,031E-4;0,1;0,0626221;121,000;5,019;0,047;-0,020;0,1198125;0,001;-4,688E-4;0,0;0,0327148
121,200;1,717;0,039;0,059;0,0409875;9,375E-4;0,001;0,1;0,0669708;121,200;5,028;0,051;0,029;0,1200375;0,001;7,031E-4;0,0;0,0312042
121,400;1,725;0,051;0,029;0,0411750;0,001;7,031E-4;0,1;0,0832214;121,400;5,039;0,059;0,010;0,1203000;0,001;2,344E-4;0,0;0,0310059
121,600;1,737;0,051;-0,049;0,0414750;0,001;-0,001;0,1;0,0858612;121,600;5,052;0,055;-0,020;0,1206000;0,001;-4,687E-4;0,0;0,0308533
121,800;1,745;0,031;-0,049;0,0416625;7,500E-4;-0,001;0,1;0,0826111;121,800;5,061;0,051;-0,010;0,1208250;0,001;-2,344E-4;0,0;0,0312500
122,000;1,750;0,031;0,029;0,0417750;7,500E-4;7,031E-4;0,1;0,0774536;122,000;5,072;0,051;-4,545E-15;0,1210875;0,001;-1,084E-16;0,0;0,0311737
122,200;1,758;0,043;0,059;0,0419625;0,001;0,001;0,1;0,0662384;122,200;5,082;0,051;-0,010;0,1213125;0,001;-2,344E-4;0,0;0,0310059
122,400;1,767;0,055;0,010;0,0421875;0,001;2,344E-4;0,1;0,0694427;122,400;5,093;0,047;-0,020;0,1215750;0,001;-4,688E-4;0,0;0,0313721
122,600;1,780;0,047;-0,049;0,0424875;0,001;-0,001;0,1;0,0773315;122,600;5,100;0,043;0,010;0,1217625;0,001;2,344E-4;0,0;0,0310211
122,800;1,786;0,035;-0,020;0,0426375;8,438E-4;-4,687E-4;0,1;0,0858002;122,800;5,110;0,051;0,049;0,1219875;0,001;0,001;0,0;0,0318298
123,000;1,794;0,039;0,029;0,0428250;9,375E-4;7,031E-4;0,1;0,0867462;123,000;5,121;0,063;0,020;0,1222500;0,002;4,687E-4;0,0;0,0321350
123,200;1,802;0,047;0,059;0,0430125;0,001;0,001;0,1;0,0787506;123,200;5,135;0,059;-0,029;0,1225875;0,001;-7,031E-4;0,0;0,0325775
123,400;1,813;0,063;-0,010;0,0432750;0,001;-2,344E-4;0,1;0,0723267;123,400;5,144;0,051;-0,029;0,1228125;0,001;-7,031E-4;0,0;0,0326233
123,600;1,827;0,043;-0,108;0,0436125;0,001;-0,003;0,1;0,0751495;123,600;5,155;0,047;-0,010;0,1230750;0,001;-2,344E-4;0,0;0,0324860
123,800;1,830;0,020;-0,039;0,0436875;4,688E-4;-9,375E-4;0,1;0,0793152;123,800;5,163;0,047;0,020;0,1232625;0,001;4,688E-4;0,0;0,0318756
124,000;1,835;0,027;0,059;0,0438000;6,563E-4;0,001;0,1;0,0896454;124,000;5,174;0,055;0,020;0,1235250;0,001;4,687E-4;0,0;0,0322723
124,200;1,841;0,043;0,079;0,0439500;0,001;0,002;0,1;0,1005402;124,200;5,185;0,055;-0,010;0,1237875;0,001;-2,344E-4;0,0;0,0321503
124,400;1,852;0,059;0,000;0,0442125;0,001;4,337E-17;0,1;0,0901031;124,400;5,196;0,051;5,551E-15;0,1240500;0,001;0,000;0,0;0,0318756
124,600;1,865;0,043;-0,088;0,0445125;0,001;-0,002;0,1;0,0846558;124,600;5,206;0,055;0,010;0,1242750;0,001;2,344E-4;0,0;0,0321960
124,800;1,869;0,024;-0,020;0,0446250;5,625E-4;-4,687E-4;0,1;0,0832825;124,800;5,218;0,055;4,892E-15;0,1245750;0,001;1,166E-16;0,0;0,0310669
125,000;1,874;0,035;0,049;0,0447375;8,438E-4;0,001;0,1;0,0853424;125,000;5,228;0,055;0,010;0,1248000;0,001;2,344E-4;0,0;0,0318604
125,200;1,883;0,043;0,049;0,0449625;0,001;0,001;0,1;0,0987396;125,200;5,240;0,059;-0,029;0,1251000;0,001;-7,031E-4;0,0;0,0317535
125,400;1,891;0,055;0,000;0,0451500;0,001;-4,337E-17;0,1;0,1162872;125,400;5,251;0,043;-0,108;0,1253625;0,001;-0,003;0,0;0,0321655
125,600;1,905;0,043;-0,088;0,0454875;0,001;-0,002;0,1;0,1140594;125,600;5,257;0,016;-0,108;0,1255125;3,750E-4;-0,003;0,0;0,0322571
125,800;1,909;0,020;-0,029;0,0455625;4,688E-4;-7,031E-4;0,1;0,1073761;125,800;5,257;0,000;-0,039;0,1255125;0,000;-9,375E-4;0,0;0,0323944
126,000;1,913;0,031;0,059;0,0456750;7,500E-4;0,001;0,1;0,1006317;126,000;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0326385
126,200;1,921;0,043;0,059;0,0458625;0,001;0,001;0,1;0,0951691;126,200;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0318909
126,400;1,931;0,055;0,010;0,0460875;0,001;2,344E-4;0,1;0,1165771;126,400;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0326080
126,600;1,943;0,047;-0,059;0,0463875;0,001;-0,001;0,1;0,1281281;126,600;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0319061
126,800;1,949;0,031;-0,039;0,0465375;7,500E-4;-9,375E-4;0,1;0,1306458;126,800;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0318146
127,000;1,956;0,031;0,020;0,0466875;7,500E-4;4,687E-4;0,1;0,1260681;127,000;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0326233
127,200;1,962;0,039;0,079;0,0468375;9,375E-4;0,002;0,1;0,1093903;127,200;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0316772
127,400;1,971;0,063;0,039;0,0470625;0,001;9,375E-4;0,1;0,0940552;127,400;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0324707
127,600;1,987;0,055;-0,098;0,0474375;0,001;-0,002;0,1;0,1054230;127,600;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0324249
127,800;1,993;0,024;-0,069;0,0475875;5,625E-4;-0,002;0,1;0,1187439;127,800;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0325775
128,000;1,996;0,027;0,049;0,0476625;6,562E-4;0,001;0,1;0,1303558;128,000;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0318146
128,200;2,004;0,043;0,088;0,0478500;0,001;0,002;0,1;0,1421967;128,200;5,257;0,000;;0,1255125;0,000;;0,0;0,0324860
128,400;2,014;0,063;0,020;0,0480750;0,002;4,687E-4;0,1;0,1171570;;;;;;;;;
128,600;2,029;0,051;-0,098;0,0484500;0,001;-0,002;0,1;0,1097870;;;;;;;;;
128,800;2,034;0,024;-0,059;0,0485625;5,625E-4;-0,001;0,1;0,1130371;;;;;;;;;
129,000;2,039;0,027;0,039;0,0486750;6,562E-4;9,375E-4;0,1;0,1194763;;;;;;;;;
129,200;2,045;0,039;0,069;0,0488250;9,375E-4;0,002;0,1;0,1402588;;;;;;;;;
129,400;2,055;0,055;0,029;0,0490500;0,001;7,031E-4;0,2;0,1688995;;;;;;;;;
129,600;2,067;0,051;-0,059;0,0493500;0,001;-0,001;0,2;0,1636353;;;;;;;;;
129,800;2,075;0,031;-0,059;0,0495375;7,500E-4;-0,001;0,2;0,1555328;;;;;;;;;
130,000;2,080;0,027;0,000;0,0496500;6,562E-4;-4,337E-17;0,1;0,1469879;;;;;;;;;
130,200;2,086;0,031;0,020;0,0498000;7,500E-4;4,688E-4;0,1;0,1458740;;;;;;;;;
130,400;2,092;0,035;0,069;0,0499500;8,438E-4;0,002;0,2;0,1553345;;;;;;;;;
130,600;2,100;0,059;0,029;0,0501375;0,001;7,031E-4;0,2;0,1859589;;;;;;;;;
130,800;2,116;0,047;-0,108;0,0505125;0,001;-0,003;0,2;0,1829071;;;;;;;;;
131,000;2,119;0,016;-0,059;0,0505875;3,750E-4;-0,001;0,2;0,1720581;;;;;;;;;
131,200;2,122;0,024;0,059;0,0506625;5,625E-4;0,001;0,2;0,1658173;;;;;;;;;
131,400;2,128;0,039;0,088;0,0508125;9,375E-4;0,002;0,1;0,1453247;;;;;;;;;
131,600;2,138;0,059;0,020;0,0510375;0,001;4,687E-4;0,1;0,1494141;;;;;;;;;
131,800;2,152;0,047;-0,098;0,0513750;0,001;-0,002;0,2;0,1727295;;;;;;;;;
132,000;2,157;0,020;-0,049;0,0514875;4,687E-4;-0,001;0,2;0,1843567;;;;;;;;;
132,200;2,160;0,027;0,049;0,0515625;6,562E-4;0,001;0,2;0,1972961;;;;;;;;;
132,400;2,168;0,039;0,079;0,0517500;9,375E-4;0,002;0,2;0,1971741;;;;;;;;;
132,600;2,176;0,059;0,049;0,0519375;0,001;0,001;0,2;0,1739502;;;;;;;;;
132,800;2,191;0,059;-0,069;0,0523125;0,001;-0,002;0,2;0,1731567;;;;;;;;;
133,000;2,199;0,031;-0,069;0,0525000;7,500E-4;-0,002;0,2;0,1867371;;;;;;;;;
133,200;2,204;0,031;0,029;0,0526125;7,500E-4;7,031E-4;0,2;0,2018127;;;;;;;;;
133,400;2,212;0,043;0,079;0,0528000;0,001;0,002;0,2;0,2071381;;;;;;;;;
133,600;2,221;0,063;0,029;0,0530250;0,001;7,031E-4;0,2;0,1728821;;;;;;;;;
133,800;2,237;0,055;-0,098;0,0534000;0,001;-0,002;0,1;0,1459503;;;;;;;;;
134,000;2,243;0,024;-0,079;0,0535500;5,625E-4;-0,002;0,1;0,1488953;;;;;;;;;
134,200;2,246;0,024;0,020;0,0536250;5,625E-4;4,688E-4;0,2;0,1693573;;;;;;;;;
134,400;2,253;0,031;0,020;0,0537750;7,500E-4;4,687E-4;0,2;0,2111359;;;;;;;;;
134,600;2,259;0,031;-5,568E-15;0,0539250;7,500E-4;-1,331E-16;0,2;0,2441711;;;;;;;;;
134,800;2,265;0,031;-0,020;0,0540750;7,500E-4;-4,688E-4;0,3;0,2643890;;;;;;;;;
135,000;2,271;0,024;-0,039;0,0542250;5,625E-4;-9,375E-4;0,3;0,2702484;;;;;;;;;
135,200;2,275;0,016;-0,020;0,0543000;3,750E-4;-4,687E-4;0,3;0,2651672;;;;;;;;;
135,400;2,278;0,016;0,010;0,0543750;3,750E-4;2,344E-4;0,2;0,2485199;;;;;;;;;
135,600;2,281;0,020;0,029;0,0544500;4,687E-4;7,031E-4;0,2;0,2231140;;;;;;;;;
135,800;2,286;0,027;0,029;0,0545625;6,562E-4;7,031E-4;0,2;0,2028961;;;;;;;;;
136,000;2,292;0,031;0,000;0,0547125;7,500E-4;0,000;0,2;0,2016754;;;;;;;;;
136,200;2,298;0,027;-0,029;0,0548625;6,562E-4;-7,031E-4;0,2;0,2151337;;;;;;;;;
136,400;2,303;0,020;-0,010;0,0549750;4,688E-4;-2,344E-4;0,2;0,2240906;;;;;;;;;
136,600;2,306;0,024;0,029;0,0550500;5,625E-4;7,031E-4;0,3;0,2724152;;;;;;;;;
136,800;2,312;0,031;0,010;0,0552000;7,500E-4;2,344E-4;0,3;0,3215942;;;;;;;;;
137,000;2,318;0,027;-0,020;0,0553500;6,562E-4;-4,687E-4;0,3;0,3353729;;;;;;;;;
137,200;2,323;0,024;-0,020;0,0554625;5,625E-4;-4,687E-4;0,3;0,3339691;;;;;;;;;
137,400;2,328;0,020;0,000;0,0555750;4,688E-4;-4,337E-17;0,3;0,3182068;;;;;;;;;
137,600;2,331;0,024;0,010;0,0556500;5,625E-4;2,344E-4;0,3;0,2907867;;;;;;;;;
137,800;2,337;0,024;-0,010;0,0558000;5,625E-4;-2,344E-4;0,3;0,2767181;;;;;;;;;
138,000;2,340;0,020;-0,010;0,0558750;4,687E-4;-2,344E-4;0,3;0,2502441;;;;;;;;;
138,200;2,345;0,020;3,487E-15;0,0559875;4,687E-4;8,335E-17;0,2;0,2457581;;;;;;;;;
138,400;2,348;0,020;0,020;0,0560625;4,688E-4;4,687E-4;0,3;0,2640381;;;;;;;;;
138,600;2,353;0,027;0,020;0,0561750;6,562E-4;4,687E-4;0,3;0,2959900;;;;;;;;;
138,800;2,359;0,027;-0,010;0,0563250;6,562E-4;-2,344E-4;0,4;0,3790741;;;;;;;;;
139,000;2,364;0,024;-0,010;0,0564375;5,625E-4;-2,344E-4;0,4;0,4311981;;;;;;;;;
139,200;2,369;0,024;-0,010;0,0565500;5,625E-4;-2,344E-4;0,5;0,4637909;;;;;;;;;
139,400;2,373;0,020;-0,020;0,0566625;4,688E-4;-4,687E-4;0,5;0,4752197;;;;;;;;;
139,600;2,377;0,016;-0,010;0,0567375;3,750E-4;-2,344E-4;0,5;0,4724731;;;;;;;;;
139,800;2,380;0,016;0,020;0,0568125;3,750E-4;4,688E-4;0,4;0,4473267;;;;;;;;;
140,000;2,383;0,024;0,049;0,0568875;5,625E-4;0,001;0,4;0,4163971;;;;;;;;;
140,200;2,389;0,035;0,029;0,0570375;8,437E-4;7,031E-4;0,3;0,3455505;;;;;;;;;
140,400;2,397;0,035;-0,010;0,0572250;8,438E-4;-2,344E-4;0,3;0,3092041;;;;;;;;;
140,600;2,403;0,031;-0,010;0,0573750;7,500E-4;-2,344E-4;0,4;0,3821716;;;;;;;;;
140,800;2,410;0,031;-0,010;0,0575250;7,500E-4;-2,344E-4;0,5;0,5007324;;;;;;;;;
141,000;2,416;0,027;-0,020;0,0576750;6,562E-4;-4,687E-4;0,6;0,5880737;;;;;;;;;
141,200;2,421;0,024;-0,020;0,0577875;5,625E-4;-4,687E-4;0,7;0,6597748;;;;;;;;;
141,400;2,425;0,020;-0,020;0,0579000;4,688E-4;-4,687E-4;0,7;0,6831818;;;;;;;;;
141,600;2,428;0,016;-3,487E-15;0,0579750;3,750E-4;-8,335E-17;0,7;0,6924133;;;;;;;;;
141,800;2,432;0,020;0,029;0,0580500;4,687E-4;7,031E-4;0,7;0,6821899;;;;;;;;;
142,000;2,436;0,027;0,029;0,0581625;6,562E-4;7,031E-4;0,6;0,5779877;;;;;;;;;
142,200;2,443;0,031;0,010;0,0583125;7,500E-4;2,344E-4;0,4;0,4220581;;;;;;;;;
142,400;2,449;0,031;0,000;0,0584625;7,500E-4;0,000;0,4;0,3981781;;;;;;;;;
142,600;2,455;0,031;-0,020;0,0586125;7,500E-4;-4,688E-4;0,5;0,4608917;;;;;;;;;
142,800;2,461;0,024;-0,029;0,0587625;5,625E-4;-7,031E-4;0,5;0,5245361;;;;;;;;;
143,000;2,465;0,020;-0,010;0,0588375;4,687E-4;-2,344E-4;0,6;0,5900116;;;;;;;;;
143,200;2,469;0,020;3,487E-15;0,0589500;4,687E-4;8,335E-17;0,7;0,7379150;;;;;;;;;
143,400;2,472;0,020;0,020;0,0590250;4,688E-4;4,687E-4;0,8;0,8300018;;;;;;;;;
143,600;2,477;0,027;0,039;0,0591375;6,562E-4;9,375E-4;1,0;0,9708862;;;;;;;;;
143,800;2,483;0,035;0,010;0,0592875;8,437E-4;2,344E-4;0,9;0,8566589;;;;;;;;;
144,000;2,491;0,031;-0,029;0,0594750;7,500E-4;-7,031E-4;0,7;0,7047424;;;;;;;;;
144,200;2,496;0,024;-0,020;0,0595875;5,625E-4;-4,687E-4;0,6;0,5817413;;;;;;;;;
144,400;2,501;0,024;-0,010;0,0597000;5,625E-4;-2,344E-4;0,5;0,5341187;;;;;;;;;
144,600;2,505;0,020;-0,020;0,0598125;4,687E-4;-4,688E-4;0,5;0,5283508;;;;;;;;;
144,800;2,509;0,016;-0,010;0,0598875;3,750E-4;-2,344E-4;0,5;0,5426788;;;;;;;;;
145,000;2,512;0,016;0,010;0,0599625;3,750E-4;2,344E-4;0,6;0,6030731;;;;;;;;;
145,200;2,515;0,020;0,039;0,0600375;4,687E-4;9,375E-4;0,7;0,7150574;;;;;;;;;
145,400;2,520;0,031;0,039;0,0601500;7,500E-4;9,375E-4;1,1;1,1451263;;;;;;;;;
145,600;2,527;0,035;-0,010;0,0603375;8,437E-4;-2,344E-4;1,3;1,3397369;;;;;;;;;
145,800;2,534;0,027;-0,010;0,0604875;6,562E-4;-2,344E-4;1,2;1,2400360;;;;;;;;;
146,000;2,538;0,031;0,010;0,0606000;7,500E-4;2,344E-4;1,0;0,9803162;;;;;;;;;
146,200;2,546;0,031;-0,029;0,0607875;7,500E-4;-7,031E-4;0,8;0,7966461;;;;;;;;;
146,400;2,551;0,020;-0,039;0,0609000;4,688E-4;-9,375E-4;0,7;0,7124329;;;;;;;;;
146,600;2,554;0,016;-3,487E-15;0,0609750;3,750E-4;-8,335E-17;0,7;0,6555939;;;;;;;;;
146,800;2,557;0,020;0,029;0,0610500;4,687E-4;7,031E-4;0,7;0,6839142;;;;;;;;;
147,000;2,562;0,027;0,029;0,0611625;6,562E-4;7,031E-4;1,3;1,3328094;;;;;;;;;
147,200;2,568;0,031;4,883E-15;0,0613125;7,500E-4;1,166E-16;2,8;2,8177643;;;;;;;;;
147,400;2,575;0,027;-0,020;0,0614625;6,563E-4;-4,687E-4;3,9;3,9390259;;;;;;;;;
147,600;2,579;0,024;-0,020;0,0615750;5,625E-4;-4,688E-4;4,6;4,6152649;;;;;;;;;
147,800;2,584;0,020;-0,010;0,0616875;4,687E-4;-2,344E-4;5,0;4,9816132;;;;;;;;;
148,000;2,587;0,020;0,000;0,0617625;4,687E-4;0,000;5,1;5,0956421;;;;;;;;;
148,200;2,592;0,020;-0,010;0,0618750;4,687E-4;-2,344E-4;4,8;4,8316040;;;;;;;;;
148,400;2,595;0,016;-0,020;0,0619500;3,750E-4;-4,687E-4;4,6;4,6248779;;;;;;;;;
148,600;2,598;0,012;0,010;0,0620250;2,812E-4;2,344E-4;4,3;4,2736816;;;;;;;;;
148,800;2,600;0,020;0,049;0,0620625;4,687E-4;0,001;2,8;2,8050842;;;;;;;;;
149,000;2,606;0,031;0,029;0,0622125;7,500E-4;7,031E-4;2,5;2,5328674;;;;;;;;;
149,200;2,612;0,031;5,568E-15;0,0623625;7,500E-4;1,765E-16;4,6;4,5736847;;;;;;;;;
149,400;2,619;0,031;-0,020;0,0625125;7,500E-4;-4,687E-4;10,1;10,1024780;;;;;;;;;
149,600;2,625;0,024;-0,039;0,0626625;5,625E-4;-9,375E-4;15,3;15,2901764;;;;;;;;;
149,800;2,628;0,016;-0,010;0,0627375;3,750E-4;-2,344E-4;19,4;19,3769073;;;;;;;;;
150,000;2,631;0,020;0,010;0,0628125;4,688E-4;2,344E-4;28,8;28,7853699;;;;;;;;;
150,200;2,636;0,020;-0,020;0,0629250;4,688E-4;-4,687E-4;34,8;34,8132324;;;;;;;;;
150,400;2,639;0,012;-0,010;0,0630000;2,813E-4;-2,344E-4;38,2;38,2234344;;;;;;;;;
150,600;2,641;0,016;0,039;0,0630375;3,750E-4;9,375E-4;50,3;50,2676086;;;;;;;;;
150,800;2,645;0,027;0,029;0,0631500;6,562E-4;7,031E-4;69,3;69,2935028;;;;;;;;;
151,000;2,652;0,027;-0,020;0,0633000;6,562E-4;-4,687E-4;83,3;83,2665558;;;;;;;;;
151,200;2,656;0,020;-0,010;0,0634125;4,688E-4;-2,344E-4;89,7;89,6508636;;;;;;;;;
151,400;2,659;0,024;0,020;0,0634875;5,625E-4;4,687E-4;94,9;94,8789215;;;;;;;;;
151,600;2,666;0,027;-0,010;0,0636375;6,562E-4;-2,344E-4;94,7;94,7058105;;;;;;;;;
151,800;2,670;0,020;-0,029;0,0637500;4,688E-4;-7,031E-4;94,0;94,0203094;;;;;;;;;
152,000;2,673;0,016;-0,010;0,0638250;3,750E-4;-2,344E-4;88,2;88,1622314;;;;;;;;;
152,200;2,677;0,016;2,784E-15;0,0639000;3,750E-4;6,654E-17;83,6;83,6399078;;;;;;;;;
152,400;2,680;0,016;0,010;0,0639750;3,750E-4;2,344E-4;77,4;77,4178772;;;;;;;;;
152,600;2,683;0,020;0,029;0,0640500;4,688E-4;7,031E-4;62,1;62,0690918;;;;;;;;;
152,800;2,688;0,027;0,029;0,0641625;6,562E-4;7,031E-4;42,8;42,8335266;;;;;;;;;
153,000;2,694;0,031;0,000;0,0643125;7,500E-4;0,000;26,9;26,8670959;;;;;;;;;
153,200;2,700;0,027;-0,010;0,0644625;6,562E-4;-2,344E-4;17,0;16,9759064;;;;;;;;;
153,400;2,705;0,027;-0,010;0,0645750;6,562E-4;-2,344E-4;8,9;8,8565369;;;;;;;;;
153,600;2,711;0,024;-0,020;0,0647250;5,625E-4;-4,687E-4;6,4;6,4434662;;;;;;;;;
153,800;2,714;0,020;-0,010;0,0648000;4,688E-4;-2,344E-4;3,5;3,5026703;;;;;;;;;
154,000;2,719;0,020;0,010;0,0649125;4,688E-4;2,344E-4;2,5;2,4849854;;;;;;;;;
154,200;2,722;0,024;0,029;0,0649875;5,625E-4;7,031E-4;2,2;2,1688538;;;;;;;;;
154,400;2,728;0,031;0,010;0,0651375;7,500E-4;2,344E-4;3,2;3,2263184;;;;;;;;;
154,600;2,735;0,027;-0,010;0,0652875;6,562E-4;-2,344E-4;4,0;3,9793701;;;;;;;;;
154,800;2,739;0,027;0,000;0,0654000;6,563E-4;0,000;4,1;4,0926056;;;;;;;;;
155,000;2,746;0,027;-0,010;0,0655500;6,562E-4;-2,344E-4;3,7;3,7009735;;;;;;;;;
155,200;2,750;0,024;-0,020;0,0656625;5,625E-4;-4,687E-4;3,3;3,2705994;;;;;;;;;
155,400;2,755;0,020;-0,010;0,0657750;4,688E-4;-2,344E-4;2,4;2,4493866;;;;;;;;;
155,600;2,758;0,020;3,487E-15;0,0658500;4,688E-4;8,335E-17;2,1;2,0976105;;;;;;;;;
155,800;2,763;0,020;0,000;0,0659625;4,688E-4;0,000;1,7;1,6869354;;;;;;;;;
156,000;2,766;0,020;0,020;0,0660375;4,688E-4;4,687E-4;1,0;1,0137177;;;;;;;;;
156,200;2,771;0,027;0,020;0,0661500;6,562E-4;4,687E-4;0,7;0,7136230;;;;;;;;;
156,400;2,777;0,027;0,000;0,0663000;6,562E-4;0,000;0,9;0,9151611;;;;;;;;;
156,600;2,782;0,027;4,883E-15;0,0664125;6,562E-4;1,166E-16;1,2;1,2398987;;;;;;;;;
156,800;2,788;0,027;-0,020;0,0665625;6,563E-4;-4,687E-4;1,5;1,4553986;;;;;;;;;
157,000;2,793;0,020;-0,020;0,0666750;4,688E-4;-4,688E-4;1,6;1,5820160;;;;;;;;;
