Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
87,200;3,646;0,059;-4,892E-15;0,0870375;0,001;-1,166E-16;0,2;0,2133789;87,200;2,673;0,016;-1,396E-15;0,0638250;3,750E-4;-3,320E-17;94,2;94,2434692
87,400;3,657;0,055;-0,020;0,0873000;0,001;-4,687E-4;0,4;0,3704376;87,400;2,677;0,016;-0,010;0,0639000;3,750E-4;-2,344E-4;99,8;99,7803345
87,600;3,668;0,051;-0,010;0,0875625;0,001;-2,344E-4;0,3;0,3402405;87,600;2,680;0,012;-0,010;0,0639750;2,812E-4;-2,344E-4;99,8;99,7839661
87,800;3,677;0,051;0,010;0,0877875;0,001;2,344E-4;0,3;0,2616730;87,800;2,681;0,012;0,010;0,0640125;2,813E-4;2,344E-4;99,7;99,7463379
88,000;3,688;0,055;0,010;0,0880500;0,001;2,344E-4;0,1;0,1097717;88,000;2,684;0,016;-1,050E-15;0,0640875;3,750E-4;-2,507E-17;92,9;92,8621216
88,200;3,699;0,055;-0,020;0,0883125;0,001;-4,688E-4;0,1;0,0730286;88,200;2,688;0,012;-0,020;0,0641625;2,812E-4;-4,688E-4;74,6;74,5547485
88,400;3,710;0,047;-0,029;0,0885750;0,001;-7,031E-4;0,1;0,0729370;88,400;2,689;0,008;0,000;0,0642000;1,875E-4;0,000;61,3;61,3331757
88,600;3,718;0,043;0,020;0,0887625;0,001;4,688E-4;0,1;0,0726318;88,600;2,691;0,012;0,010;0,0642375;2,812E-4;2,344E-4;44,4;44,3745880
88,800;3,728;0,055;0,039;0,0889875;0,001;9,375E-4;0,1;0,0788727;88,800;2,694;0,012;1,050E-15;0,0643125;2,813E-4;2,507E-17;32,5;32,5093842
89,000;3,740;0,059;-0,010;0,0892875;0,001;-2,344E-4;0,1;0,1272888;89,000;2,695;0,012;0,010;0,0643500;2,813E-4;2,344E-4;23,4;23,4246826
89,200;3,751;0,051;-5,239E-15;0,0895500;0,001;-3,795E-17;0,2;0,1637573;89,200;2,699;0,016;0,010;0,0644250;3,750E-4;2,344E-4;17,3;17,2863312
89,400;3,760;0,059;0,029;0,0897750;0,001;7,031E-4;0,1;0,1097260;89,400;2,702;0,016;0,000;0,0645000;3,750E-4;0,000;13,8;13,7728882
89,600;3,775;0,063;-0,029;0,0901125;0,001;-7,031E-4;0,1;0,0730133;89,600;2,705;0,016;-0,010;0,0645750;3,750E-4;-2,344E-4;11,9;11,8578796
89,800;3,786;0,047;-0,059;0,0903750;0,001;-0,001;0,1;0,0754395;89,800;2,708;0,012;-0,010;0,0646500;2,813E-4;-2,344E-4;11,0;10,9810181
90,000;3,793;0,039;0,010;0,0905625;9,375E-4;2,344E-4;0,1;0,0753479;90,000;2,710;0,012;0,010;0,0646875;2,813E-4;2,344E-4;10,1;10,0820007
90,200;3,801;0,051;0,039;0,0907500;0,001;9,375E-4;0,1;0,0740814;90,200;2,713;0,016;-1,050E-15;0,0647625;3,750E-4;-2,507E-17;9,3;9,2553101
90,400;3,814;0,055;-0,010;0,0910500;0,001;-2,344E-4;0,1;0,1092682;90,400;2,716;0,012;-0,010;0,0648375;2,812E-4;-2,344E-4;7,5;7,4922638
90,600;3,823;0,047;-0,029;0,0912750;0,001;-7,031E-4;0,1;0,1232147;90,600;2,717;0,012;1,050E-15;0,0648750;2,812E-4;2,507E-17;6,4;6,4412079
90,800;3,833;0,043;-0,010;0,0915000;0,001;-2,344E-4;0,1;0,0978088;90,800;2,721;0,012;1,050E-15;0,0649500;2,813E-4;2,507E-17;6,2;6,1933594
91,000;3,841;0,043;0,010;0,0916875;0,001;2,344E-4;0,1;0,0778198;91,000;2,722;0,012;0,010;0,0649875;2,813E-4;2,344E-4;5,1;5,0733185
91,200;3,850;0,047;0,020;0,0919125;0,001;4,687E-4;0,1;0,0556030;91,200;2,725;0,016;0,010;0,0650625;3,750E-4;2,344E-4;4,7;4,7162323
91,400;3,859;0,051;0,020;0,0921375;0,001;4,687E-4;0,1;0,0575714;91,400;2,728;0,016;0,000;0,0651375;3,750E-4;0,000;4,8;4,7864075
91,600;3,870;0,055;-0,010;0,0924000;0,001;-2,344E-4;0,1;0,0642242;91,600;2,732;0,016;-0,010;0,0652125;3,750E-4;-2,344E-4;5,1;5,0706024
91,800;3,881;0,047;-0,010;0,0926625;0,001;-2,344E-4;0,1;0,0647430;91,800;2,735;0,012;-0,020;0,0652875;2,813E-4;-4,688E-4;5,5;5,4637299
92,000;3,889;0,051;0,020;0,0928500;0,001;4,687E-4;0,1;0,0803986;92,000;2,736;0,008;-1,050E-15;0,0653250;1,875E-4;-2,507E-17;5,9;5,8702087
92,200;3,902;0,055;-1,769E-15;0,0931500;0,001;-2,168E-17;0,2;0,1728973;92,200;2,738;0,012;0,010;0,0653625;2,812E-4;2,344E-4;6,7;6,7170105
92,400;3,911;0,051;-0,010;0,0933750;0,001;-2,344E-4;0,3;0,2542725;92,400;2,741;0,012;0,000;0,0654375;2,812E-4;0,000;8,7;8,6977234
92,600;3,922;0,051;0,010;0,0936375;0,001;2,344E-4;0,2;0,2120209;92,600;2,743;0,012;0,010;0,0654750;2,812E-4;2,344E-4;11,1;11,0746613
92,800;3,932;0,055;0,029;0,0938625;0,001;7,031E-4;0,1;0,0882111;92,800;2,746;0,016;0,010;0,0655500;3,750E-4;2,344E-4;13,9;13,9428558
93,000;3,944;0,063;-0,010;0,0941625;0,002;-2,344E-4;0,1;0,0688782;93,000;2,749;0,016;-0,010;0,0656250;3,750E-4;-2,344E-4;16,8;16,8007355
93,200;3,957;0,051;-0,029;0,0944625;0,001;-7,031E-4;0,1;0,0652466;93,200;2,752;0,012;-0,010;0,0657000;2,812E-4;-2,344E-4;20,1;20,1146698
93,400;3,965;0,051;0,029;0,0946500;0,001;7,031E-4;0,1;0,0559845;93,400;2,754;0,012;0,010;0,0657375;2,812E-4;2,344E-4;23,8;23,8173523
93,600;3,977;0,063;0,010;0,0949500;0,001;2,344E-4;0,1;0,0509796;93,600;2,757;0,016;0,010;0,0658125;3,750E-4;2,344E-4;26,5;26,5005188
93,800;3,990;0,055;-0,049;0,0952500;0,001;-0,001;0,1;0,0530090;93,800;2,760;0,016;-0,010;0,0658875;3,750E-4;-2,344E-4;27,3;27,2568970
94,000;3,999;0,043;-4,892E-15;0,0954750;0,001;-1,166E-16;0,1;0,0562744;94,000;2,763;0,012;-0,020;0,0659625;2,813E-4;-4,688E-4;27,2;27,1707916
94,200;4,007;0,055;0,059;0,0956625;0,001;0,001;0,1;0,0597839;94,200;2,765;0,008;-1,050E-15;0,0660000;1,875E-4;-2,507E-17;26,2;26,1913452
94,400;4,021;0,067;0,010;0,0960000;0,002;2,344E-4;0,1;0,0509338;94,400;2,766;0,012;0,029;0,0660375;2,812E-4;7,031E-4;22,5;22,5040436
94,600;4,034;0,059;-0,039;0,0963000;0,001;-9,375E-4;0,1;0,0617065;94,600;2,769;0,020;0,010;0,0661125;4,688E-4;2,344E-4;16,7;16,6583862
94,800;4,045;0,051;-0,020;0,0965625;0,001;-4,687E-4;0,1;0,0636292;94,800;2,774;0,016;-0,020;0,0662250;3,750E-4;-4,688E-4;11,8;11,7767181
95,000;4,054;0,051;0,010;0,0967875;0,001;2,344E-4;0,1;0,0616150;95,000;2,776;0,012;-0,010;0,0662625;2,813E-4;-2,344E-4;9,2;9,2071991
95,200;4,065;0,055;0,010;0,0970500;0,001;2,344E-4;0,1;0,1065063;95,200;2,779;0,012;-0,010;0,0663375;2,812E-4;-2,344E-4;7,3;7,2825165
95,400;4,076;0,055;0,020;0,0973125;0,001;4,688E-4;0,1;0,1440125;95,400;2,780;0,008;0,000;0,0663750;1,875E-4;0,000;5,9;5,9091187
95,600;4,087;0,063;0,020;0,0975750;0,001;4,688E-4;0,1;0,0980682;95,600;2,782;0,012;0,020;0,0664125;2,812E-4;4,688E-4;4,3;4,3199615
95,800;4,101;0,063;-0,029;0,0979125;0,002;-7,031E-4;0,1;0,0762329;95,800;2,785;0,016;1,050E-15;0,0664875;3,750E-4;2,507E-17;3,3;3,3181610
96,000;4,112;0,051;-0,039;0,0981750;0,001;-9,375E-4;0,1;0,0545654;96,000;2,788;0,012;-4,172E-15;0,0665625;2,813E-4;-1,199E-16;2,7;2,6627808
96,200;4,122;0,047;0,010;0,0984000;0,001;2,344E-4;0,1;0,0500946;96,200;2,790;0,016;0,010;0,0666000;3,750E-4;2,344E-4;2,1;2,1250305
96,400;4,131;0,055;0,039;0,0986250;0,001;9,375E-4;0,1;0,0517273;96,400;2,794;0,016;-0,010;0,0667125;3,750E-4;-2,344E-4;1,9;1,8638763
96,600;4,144;0,063;4,892E-15;0,0989250;0,001;1,166E-16;0,1;0,0777588;96,600;2,796;0,012;4,172E-15;0,0667500;2,812E-4;1,199E-16;1,4;1,4478912
96,800;4,156;0,055;-0,049;0,0992250;0,001;-0,001;0,1;0,0965271;96,800;2,799;0,016;1,050E-15;0,0668250;3,750E-4;2,507E-17;1,3;1,2540894
97,000;4,166;0,043;-4,892E-15;0,0994500;0,001;-1,166E-16;0,1;0,1228180;97,000;2,802;0,012;-0,020;0,0669000;2,813E-4;-4,688E-4;1,1;1,0845184
97,200;4,174;0,055;0,039;0,0996375;0,001;9,375E-4;0,1;0,1025391;97,200;2,804;0,008;-1,050E-15;0,0669375;1,875E-4;-2,507E-17;1,1;1,0920868
97,400;4,188;0,059;0,000;0,0999750;0,001;0,000;0,1;0,0612793;97,400;2,805;0,012;0,020;0,0669750;2,812E-4;4,688E-4;1,0;0,9512482
97,600;4,197;0,055;-0,020;0,1002000;0,001;-4,688E-4;0,1;0,0561829;97,600;2,809;0,016;0,010;0,0670500;3,750E-4;2,344E-4;0,8;0,8326874
97,800;4,210;0,051;-0,020;0,1005000;0,001;-4,687E-4;0,1;0,0564880;97,800;2,812;0,016;1,396E-15;0,0671250;3,750E-4;3,320E-17;0,8;0,8023987
98,000;4,218;0,047;0,020;0,1006875;0,001;4,687E-4;0,1;0,0538177;98,000;2,815;0,016;-0,010;0,0672000;3,750E-4;-2,344E-4;0,8;0,8073425
98,200;4,229;0,059;0,020;0,1009500;0,001;4,687E-4;0,1;0,0642548;98,200;2,818;0,012;-0,010;0,0672750;2,812E-4;-2,344E-4;0,9;0,8532715
98,400;4,241;0,055;-0,020;0,1012500;0,001;-4,687E-4;0,1;0,0661011;98,400;2,820;0,012;0,010;0,0673125;2,812E-4;2,344E-4;1,0;0,9722748
98,600;4,251;0,051;0,010;0,1014750;0,001;2,344E-4;0,1;0,0627441;98,600;2,823;0,016;0,010;0,0673875;3,750E-4;2,344E-4;1,2;1,1738892
98,800;4,262;0,059;0,020;0,1017375;0,001;4,688E-4;0,1;0,0525360;98,800;2,826;0,016;1,396E-15;0,0674625;3,750E-4;3,320E-17;1,3;1,3487396
99,000;4,274;0,059;-0,020;0,1020375;0,001;-4,688E-4;0,0;0,0474701;99,000;2,829;0,016;-1,396E-15;0,0675375;3,750E-4;-3,320E-17;1,9;1,8884277
99,200;4,285;0,051;-0,020;0,1023000;0,001;-4,688E-4;0,0;0,0471497;99,200;2,832;0,016;-1,396E-15;0,0676125;3,750E-4;-3,320E-17;2,4;2,3849640
99,400;4,295;0,051;0,010;0,1025250;0,001;2,344E-4;0,1;0,0501099;99,400;2,835;0,016;0,010;0,0676875;3,750E-4;2,344E-4;3,1;3,0595703
99,600;4,306;0,055;4,545E-15;0,1027875;0,001;1,084E-16;0,1;0,0543365;99,600;2,838;0,020;-1,379E-15;0,0677625;4,688E-4;-5,353E-17;3,8;3,8108521
99,800;4,317;0,051;-0,020;0,1030500;0,001;-4,687E-4;0,1;0,0853271;99,800;2,843;0,016;-0,010;0,0678750;3,750E-4;-2,344E-4;4,0;3,9686584
100,000;4,326;0,047;0,010;0,1032750;0,001;2,344E-4;0,1;0,1222534;100,000;2,845;0,016;0,010;0,0679125;3,750E-4;2,344E-4;4,0;3,9892273
100,200;4,335;0,055;0,039;0,1035000;0,001;9,375E-4;0,1;0,1099854;100,200;2,849;0,020;0,010;0,0680250;4,688E-4;2,344E-4;3,4;3,4212189
100,400;4,348;0,063;0,010;0,1038000;0,001;2,344E-4;0,1;0,0613403;100,400;2,853;0,020;0,010;0,0681000;4,688E-4;2,344E-4;2,3;2,3201904
100,600;4,361;0,059;-0,039;0,1041000;0,001;-9,375E-4;0,1;0,0511169;100,600;2,857;0,024;0,020;0,0682125;5,625E-4;4,687E-4;1,3;1,3479462
100,800;4,372;0,047;5,239E-15;0,1043625;0,001;1,247E-16;0,0;0,0481415;100,800;2,862;0,027;0,010;0,0683250;6,563E-4;2,344E-4;0,8;0,8419189
101,000;4,379;0,059;0,039;0,1045500;0,001;9,375E-4;0,0;0,0460358;101,000;2,868;0,027;-0,010;0,0684750;6,563E-4;-2,344E-4;0,7;0,6872406
101,200;4,395;0,063;-0,010;0,1049250;0,001;-2,344E-4;0,0;0,0455475;101,200;2,873;0,024;-0,010;0,0685875;5,625E-4;-2,344E-4;0,6;0,6394501
101,400;4,405;0,055;-0,020;0,1051500;0,001;-4,688E-4;0,1;0,0505371;101,400;2,878;0,024;-0,010;0,0687000;5,625E-4;-2,344E-4;0,6;0,6024780
101,600;4,417;0,055;0,010;0,1054500;0,001;2,344E-4;0,1;0,0624542;101,600;2,882;0,020;-0,029;0,0688125;4,688E-4;-7,031E-4;0,5;0,5354156
101,800;4,427;0,059;0,029;0,1056750;0,001;7,031E-4;0,1;0,0560303;101,800;2,886;0,012;-0,020;0,0688875;2,813E-4;-4,688E-4;0,5;0,5302429
102,000;4,441;0,067;-1,079E-14;0,1060125;0,002;-2,114E-16;0,0;0,0467377;102,000;2,887;0,012;0,010;0,0689250;2,813E-4;2,344E-4;0,5;0,5018921
102,200;4,453;0,059;-0,020;0,1063125;0,001;-4,688E-4;0,0;0,0495300;102,200;2,890;0,016;0,020;0,0690000;3,750E-4;4,687E-4;0,5;0,4851990
102,400;4,464;0,059;-0,010;0,1065750;0,001;-2,344E-4;0,0;0,0477753;102,400;2,893;0,020;0,020;0,0690750;4,688E-4;4,687E-4;0,5;0,4877777
102,600;4,477;0,055;1,079E-14;0,1068750;0,001;2,114E-16;0,1;0,0516663;102,600;2,898;0,024;1,743E-15;0,0691875;5,625E-4;4,161E-17;0,6;0,5545349
102,800;4,486;0,059;0,020;0,1071000;0,001;4,688E-4;0,1;0,0744171;102,800;2,903;0,020;-0,010;0,0693000;4,688E-4;-2,344E-4;0,7;0,7182007
103,000;4,500;0,063;-0,010;0,1074375;0,002;-2,344E-4;0,1;0,0660400;103,000;2,906;0,020;0,010;0,0693750;4,688E-4;2,344E-4;0,9;0,8768921
103,200;4,511;0,055;-0,049;0,1077000;0,001;-0,001;0,1;0,0503082;103,200;2,911;0,024;-1,743E-15;0,0694875;5,625E-4;-4,161E-17;1,3;1,3357544
103,400;4,522;0,043;-0,039;0,1079625;0,001;-9,375E-4;0,0;0,0476990;103,400;2,915;0,020;-0,010;0,0696000;4,688E-4;-2,344E-4;1,8;1,7616730
103,600;4,529;0,039;3,834E-15;0,1081125;9,375E-4;9,162E-17;0,0;0,0429230;103,600;2,919;0,020;1,743E-15;0,0696750;4,688E-4;4,161E-17;2,2;2,1740875
103,800;4,538;0,043;0,029;0,1083375;0,001;7,031E-4;0,0;0,0429840;103,800;2,923;0,020;-0,010;0,0697875;4,688E-4;-2,344E-4;2,2;2,2260437
104,000;4,546;0,051;0,029;0,1085250;0,001;7,031E-4;0,0;0,0447998;104,000;2,926;0,016;-1,743E-15;0,0698625;3,750E-4;-4,161E-17;2,2;2,2016144
104,200;4,558;0,055;0,010;0,1088250;0,001;2,344E-4;0,0;0,0470886;104,200;2,930;0,020;0,020;0,0699375;4,688E-4;4,687E-4;1,8;1,7617493
104,400;4,568;0,055;0,010;0,1090500;0,001;2,344E-4;0,1;0,0710754;104,400;2,934;0,024;0,010;0,0700500;5,625E-4;2,344E-4;1,0;0,9659271
104,600;4,580;0,059;-6,592E-16;0,1093500;0,001;1,166E-16;0,1;0,0891724;104,600;2,939;0,024;2,099E-15;0,0701625;5,625E-4;5,014E-17;0,5;0,5188751
104,800;4,591;0,055;-0,010;0,1096125;0,001;-2,344E-4;0,1;0,0718689;104,800;2,944;0,024;2,099E-15;0,0702750;5,625E-4;5,014E-17;0,4;0,3786621
105,000;4,602;0,055;-4,892E-15;0,1098750;0,001;-1,166E-16;0,0;0,0459595;105,000;2,948;0,024;-0,010;0,0703875;5,625E-4;-2,344E-4;0,3;0,3414764
105,200;4,613;0,055;-4,892E-15;0,1101375;0,001;-1,166E-16;0,0;0,0431366;105,200;2,953;0,020;-0,010;0,0705000;4,688E-4;-2,344E-4;0,3;0,3419952
105,400;4,624;0,055;0,010;0,1104000;0,001;2,344E-4;0,0;0,0434265;105,400;2,956;0,020;0,000;0,0705750;4,688E-4;0,000;0,3;0,3450317
105,600;4,635;0,059;0,010;0,1106625;0,001;2,344E-4;0,0;0,0414276;105,600;2,961;0,020;-0,020;0,0706875;4,688E-4;-4,687E-4;0,3;0,3387604
105,800;4,648;0,059;-0,020;0,1109625;0,001;-4,687E-4;0,0;0,0452881;105,800;2,964;0,012;-0,020;0,0707625;2,813E-4;-4,688E-4;0,3;0,3285522
106,000;4,659;0,051;3,123E-16;0,1112250;0,001;-3,795E-17;0,0;0,0469055;106,000;2,966;0,012;0,020;0,0708000;2,813E-4;4,688E-4;0,3;0,3277740
106,200;4,668;0,059;0,020;0,1114500;0,001;4,687E-4;0,0;0,0471497;106,200;2,969;0,020;0,029;0,0708750;4,688E-4;7,031E-4;0,3;0,3444061
106,400;4,683;0,059;0,000;0,1117875;0,001;0,000;0,0;0,0440216;106,400;2,974;0,024;0,010;0,0709875;5,625E-4;2,344E-4;0,4;0,3856964
106,600;4,692;0,059;-0,010;0,1120125;0,001;-2,344E-4;0,0;0,0417480;106,600;2,978;0,024;2,099E-15;0,0711000;5,625E-4;5,014E-17;0,4;0,4037170
106,800;4,706;0,055;-0,020;0,1123500;0,001;-4,688E-4;0,0;0,0420837;106,800;2,983;0,024;0,010;0,0712125;5,625E-4;2,344E-4;0,5;0,4852905
107,000;4,714;0,051;-0,029;0,1125375;0,001;-7,031E-4;0,0;0,0420074;107,000;2,988;0,027;-2,099E-15;0,0713250;6,563E-4;-5,014E-17;0,7;0,7031860
107,200;4,727;0,043;-0,029;0,1128375;0,001;-7,031E-4;0,0;0,0443878;107,200;2,994;0,024;-0,020;0,0714750;5,625E-4;-4,687E-4;1,0;1,0393524
107,400;4,731;0,039;0,020;0,1129500;9,375E-4;4,688E-4;0,1;0,0624084;107,400;2,997;0,020;-0,010;0,0715500;4,688E-4;-2,344E-4;1,4;1,3856812
107,600;4,742;0,051;0,049;0,1132125;0,001;0,001;0,1;0,0763855;107,600;3,002;0,020;1,743E-15;0,0716625;4,688E-4;4,161E-17;1,8;1,7679596
107,800;4,752;0,059;0,039;0,1134375;0,001;9,375E-4;0,1;0,0729218;107,800;3,005;0,020;-0,010;0,0717375;4,688E-4;-2,344E-4;2,0;1,9737701
108,000;4,766;0,067;-0,010;0,1137750;0,002;-2,344E-4;0,0;0,0485535;108,000;3,010;0,016;-0,010;0,0718500;3,750E-4;-2,344E-4;2,0;1,9801483
108,200;4,778;0,055;-0,039;0,1140750;0,001;-9,375E-4;0,0;0,0415344;108,200;3,011;0,016;0,020;0,0718875;3,750E-4;4,687E-4;1,8;1,7519989
108,400;4,788;0,051;-0,010;0,1143000;0,001;-2,344E-4;0,0;0,0407867;108,400;3,016;0,024;0,010;0,0720000;5,625E-4;2,344E-4;1,4;1,3515778
108,600;4,799;0,051;4,545E-15;0,1145625;0,001;1,084E-16;0,0;0,0404663;108,600;3,021;0,020;-0,020;0,0721125;4,688E-4;-4,687E-4;1,2;1,1844482
108,800;4,808;0,051;0,010;0,1147875;0,001;2,344E-4;0,0;0,0397949;108,800;3,024;0,016;1,743E-15;0,0721875;3,750E-4;4,161E-17;0,7;0,7178497
109,000;4,819;0,055;0,010;0,1150500;0,001;2,344E-4;0,0;0,0476990;109,000;3,027;0,020;0,010;0,0722625;4,688E-4;2,344E-4;0,5;0,4719391
109,200;4,830;0,055;-0,010;0,1153125;0,001;-2,344E-4;0,1;0,0575562;109,200;3,032;0,020;-1,743E-15;0,0723750;4,688E-4;-4,161E-17;0,4;0,3664246
109,400;4,841;0,051;-0,020;0,1155750;0,001;-4,687E-4;0,1;0,0547180;109,400;3,035;0,020;0,010;0,0724500;4,688E-4;2,344E-4;0,3;0,3051300
109,600;4,851;0,047;4,545E-15;0,1158000;0,001;1,084E-16;0,0;0,0485382;109,600;3,039;0,024;1,743E-15;0,0725625;5,625E-4;4,161E-17;0,3;0,2695312
109,800;4,860;0,051;0,020;0,1160250;0,001;4,688E-4;0,0;0,0410614;109,800;3,044;0,020;-0,020;0,0726750;4,688E-4;-4,687E-4;0,2;0,2332001
110,000;4,871;0,055;0,010;0,1162875;0,001;2,344E-4;0,0;0,0420685;110,000;3,047;0,016;-0,020;0,0727500;3,750E-4;-4,688E-4;0,2;0,2229462
110,200;4,882;0,055;-4,892E-15;0,1165500;0,001;-1,166E-16;0,0;0,0417175;110,200;3,050;0,012;-4,172E-15;0,0728250;2,812E-4;-1,199E-16;0,2;0,2198944
110,400;4,893;0,055;0,000;0,1168125;0,001;0,000;0,0;0,0426025;110,400;3,052;0,016;0,020;0,0728625;3,750E-4;4,688E-4;0,2;0,2137756
110,600;4,904;0,055;-0,010;0,1170750;0,001;-2,344E-4;0,1;0,0508423;110,600;3,057;0,020;0,010;0,0729750;4,688E-4;2,344E-4;0,2;0,2206268
110,800;4,915;0,051;-0,010;0,1173375;0,001;-2,344E-4;0,1;0,0531158;110,800;3,060;0,020;1,743E-15;0,0730500;4,688E-4;4,161E-17;0,2;0,2384949
111,000;4,924;0,051;0,010;0,1175625;0,001;2,344E-4;0,0;0,0474243;111,000;3,065;0,020;-1,743E-15;0,0731625;4,688E-4;-4,161E-17;0,3;0,2802124
111,200;4,935;0,055;0,010;0,1178250;0,001;2,344E-4;0,0;0,0410919;111,200;3,068;0,020;-1,743E-15;0,0732375;4,688E-4;-4,161E-17;0,3;0,3158112
111,400;4,946;0,055;-0,020;0,1180875;0,001;-4,688E-4;0,0;0,0395660;111,400;3,072;0,020;0,000;0,0733500;4,688E-4;0,000;0,4;0,4393158
111,600;4,957;0,047;-0,020;0,1183500;0,001;-4,687E-4;0,0;0,0388794;111,600;3,076;0,020;1,743E-15;0,0734250;4,688E-4;4,161E-17;0,6;0,6427155
111,800;4,965;0,047;0,020;0,1185375;0,001;4,688E-4;0,0;0,0393524;111,800;3,080;0,020;-0,010;0,0735375;4,688E-4;-2,344E-4;0,8;0,8431549
112,000;4,976;0,055;0,020;0,1188000;0,001;4,687E-4;0,0;0,0441895;112,000;3,083;0,016;-1,743E-15;0,0736125;3,750E-4;-4,161E-17;1,1;1,0882721
112,200;4,987;0,055;-0,010;0,1190625;0,001;-2,344E-4;0,1;0,0511169;112,200;3,087;0,020;-4,172E-15;0,0736875;4,688E-4;-1,199E-16;1,2;1,2454681
112,400;4,998;0,051;5,551E-15;0,1193250;0,001;0,000;0,1;0,0606537;112,400;3,091;0,016;-0,020;0,0738000;3,750E-4;-4,688E-4;1,3;1,2583008
112,600;5,008;0,055;0,029;0,1195500;0,001;7,031E-4;0,1;0,0565948;112,600;3,093;0,012;4,172E-15;0,0738375;2,812E-4;1,199E-16;1,2;1,2000275
112,800;5,020;0,063;0,010;0,1198500;0,002;2,344E-4;0,0;0,0424347;112,800;3,096;0,016;0,010;0,0739125;3,750E-4;2,344E-4;1,1;1,1378326
113,000;5,033;0,059;-0,029;0,1201500;0,001;-7,031E-4;0,0;0,0405579;113,000;3,099;0,016;-1,396E-15;0,0739875;3,750E-4;-3,320E-17;0,9;0,8567200
113,200;5,044;0,051;-0,020;0,1204125;0,001;-4,688E-4;0,0;0,0403900;113,200;3,102;0,016;0,020;0,0740625;3,750E-4;4,687E-4;0,7;0,7256470
113,400;5,053;0,051;0,010;0,1206375;0,001;2,344E-4;0,0;0,0386658;113,400;3,105;0,024;0,029;0,0741375;5,625E-4;7,031E-4;0,4;0,4052429
113,600;5,064;0,055;4,545E-15;0,1209000;0,001;1,084E-16;0,0;0,0409546;113,600;3,112;0,027;2,099E-15;0,0742875;6,562E-4;5,014E-17;0,3;0,2750549
113,800;5,075;0,051;-0,020;0,1211625;0,001;-4,687E-4;0,0;0,0456848;113,800;3,116;0,024;-0,020;0,0744000;5,625E-4;-4,687E-4;0,2;0,2333984
114,000;5,085;0,047;-4,545E-15;0,1213875;0,001;-1,084E-16;0,0;0,0480347;114,000;3,121;0,020;-0,010;0,0745125;4,688E-4;-2,344E-4;0,2;0,2234650
114,200;5,094;0,051;0,039;0,1216125;0,001;9,375E-4;0,0;0,0466003;114,200;3,124;0,020;-1,743E-15;0,0745875;4,688E-4;-4,161E-17;0,2;0,1956635
114,400;5,105;0,063;0,020;0,1218750;0,001;4,688E-4;0,0;0,0381622;114,400;3,129;0,020;-0,010;0,0747000;4,688E-4;-2,344E-4;0,2;0,1829987
114,600;5,119;0,059;-0,039;0,1222125;0,001;-9,375E-4;0,0;0,0379944;114,600;3,132;0,016;-0,010;0,0747750;3,750E-4;-2,344E-4;0,2;0,1806488
114,800;5,129;0,047;-0,010;0,1224375;0,001;-2,344E-4;0,0;0,0383911;114,800;3,135;0,016;-0,010;0,0748500;3,750E-4;-2,344E-4;0,2;0,1691895
115,000;5,138;0,055;0,029;0,1226625;0,001;7,031E-4;0,0;0,0398407;115,000;3,138;0,012;-4,172E-15;0,0749250;2,813E-4;-1,199E-16;0,2;0,1670532
115,200;5,151;0,059;-0,010;0,1229625;0,001;-2,344E-4;0,1;0,0502167;115,200;3,140;0,016;0,029;0,0749625;3,750E-4;7,031E-4;0,2;0,1705170
115,400;5,162;0,051;-0,010;0,1232250;0,001;-2,344E-4;0,1;0,0586395;115,400;3,145;0,024;0,029;0,0750750;5,625E-4;7,031E-4;0,2;0,1814728
115,600;5,171;0,055;0,020;0,1234500;0,001;4,688E-4;0,1;0,0507965;115,600;3,149;0,027;0,020;0,0751875;6,562E-4;4,688E-4;0,2;0,2017212
115,800;5,184;0,059;-0,010;0,1237500;0,001;-2,344E-4;0,0;0,0433197;115,800;3,156;0,031;0,010;0,0753375;7,500E-4;2,344E-4;0,3;0,3155365
116,000;5,195;0,051;-0,010;0,1240125;0,001;-2,344E-4;0,0;0,0376892;116,000;3,162;0,031;-2,793E-15;0,0754875;7,500E-4;-6,641E-17;0,4;0,4477844
116,200;5,204;0,055;0,020;0,1242375;0,001;4,687E-4;0,0;0,0390320;116,200;3,168;0,031;-0,029;0,0756375;7,500E-4;-7,031E-4;0,5;0,5316010
116,400;5,217;0,059;0,010;0,1245375;0,001;2,344E-4;0,0;0,0395813;116,400;3,175;0,020;-0,029;0,0757875;4,687E-4;-7,031E-4;0,5;0,5227814
116,600;5,228;0,059;-0,059;0,1248000;0,001;-0,001;0,0;0,0411682;116,600;3,176;0,020;0,029;0,0758250;4,687E-4;7,031E-4;0,3;0,3496094
